Geldanamycin,Tanespimycin
0.0,685663.0
1674854186.5,1160993841.5
155920925.666667,92886874.8333333
0.0,
56553501.5,0.0
83333790.1666667,62299324.5
481678755.5,281188870.5
497041148.666667,362250090.0
115842944.5,85930633.5
4491135.0,4612213.0
48388292.0,28992573.8333333
4011479.5,0.0
,
578940967.833333,419910199.833333
16740348.2,10480666.2
321086785.5,226262960.5
250228948.166667,235894800.833333
2068391527.5,1009998739.5
26924780.6666667,22155734.3333333
246503686.0,116762924.833333
58079843.0,
13354669.5,13779013.5
1158345081.0,634031948.5
,
93523294.5,228422190.666667
35268607.6666667,
180903281.833333,100962993.5
46164462.1666667,49043613.3333333
53778389.3333333,36845393.5
13335907.6666667,9438518.4
94350092.0,67388552.8333333
91268898.0,28098399.0
183813526.833333,130632304.666667
191348999.666667,134536926.333333
26725229.1666667,11810121.2
1157144740.33333,1009770715.33333
,
51881983.5,24883714.2
,16520474.0
,
125883325.666667,81271196.0
25532727.5,
16236706.6666667,15374438.3333333
26584272.0,10648094.0
22842700.6666667,87653415.5
696446530.0,74915752.0
288682117.166667,188524840.833333
19435834.0,
198337726.333333,141080389.333333
11232023.0,14068436.0
230173149.333333,170042025.833333
11493309.5,11589699.5
16952553.8,
37199722.8333333,34281870.8333333
13613997.0,17441455.6
32013762.4,19814680.3333333
31675635.5,8916206.0
108798129.166667,47704257.3333333
,0.0
16822693.5,
,5984280.0
72467383.1666667,44051936.1666667
247827592.333333,182250337.0
73809074.8333333,59748295.8333333
471052721.5,373948726.666667
121306746.833333,102723696.833333
662729842.166667,449252537.166667
23260697.5,14358372.25
22453111.0,4522964.0
53489238.0,38258012.5
11161834.5,9376402.0
194907801.833333,133410208.166667
166996713.833333,105949148.833333
430878295.0,311085937.166667
1003079617.83333,480938813.166667
102542608.166667,44911469.3333333
27423711.6666667,29051992.1666667
278583843.166667,245661430.666667
10410096.3333333,9574646.5
5215891.0,11279375.5
67037483.6,36273344.5
10121914.0,0.0
,
11232897.3333333,5907634.8
122654869.4,91891977.3333333
9435452.6,8599533.25
247511586.5,280446318.833333
1675055597.33333,1039715009.33333
21616164.0,590539387.0
21264500.0,32130166.6666667
,18032045.0
101883200.0,67497559.0
685307522.333333,612804769.833333
,
27042925.6666667,24617937.3333333
14399926.6666667,11236441.6666667
17123069.5,7551718.0
9762401.0,4749476.0
104482223.166667,89196573.3333333
442497333.166667,294549454.666667
63674526.6666667,54150322.3333333
44280776.6666667,33507978.5
,3898193.0
87102205.8333333,66268325.1666667
40618776.8333333,28448509.8333333
982934717.833333,603180820.5
229976041.166667,111943251.833333
43144473.3333333,33809894.3333333
27660208.3333333,19506102.8
19220374.6666667,41001166.6666667
,31896642.6
303116115.333333,175527179.0
52905192.6666667,37378882.6666667
188011579.5,101030539.333333
0.0,
20215719.5,21555803.8333333
,10325560.5
15087961.5,7379385.0
82401735.3333333,53760897.0
372308278.166667,253517925.333333
1180370166.83333,990522399.333333
118317896.5,72114694.4
765727696.833333,624146056.833333
25330931.3333333,10852889.0
,
54179314.1666667,32355015.6666667
17301628.5,6091619.25
363219273.333333,291711930.166667
533849629.666667,445928492.833333
116022012.8,65013315.1666667
52754212.2,45936016.0
114424796.833333,146306349.666667
26484107.0,16471260.6666667
144290716.833333,149842304.166667
,1397039174.5
159784909.833333,179097302.333333
1588757720.83333,1028227935.0
252561739.5,211381725.5
,
40380085.3333333,34106088.5
413653056.833333,307416099.333333
34777896.5,29181313.5
,
,11503212.75
0.0,
210960342.833333,218223839.333333
24622666.6666667,12073820.0
67762785.1666667,46281503.3333333
443780116.0,353997325.5
1318748628.5,918294389.166667
264773720.0,172169308.5
168547131.5,127447142.333333
12465189.6666667,11614500.5
63980770.8333333,35438781.0
117789.0,
,27985673.3333333
,8548520.5
82999257.0,28178160.5
672456960.833333,473812085.333333
28081062.6666667,13319430.3333333
136969492.333333,85722035.3333333
421665715.166667,282354410.333333
455421514.333333,285878912.833333
100176812.666667,83107424.6666667
3045146103.33333,1955227449.83333
225234866.166667,169183085.333333
103035540.666667,58565874.0
15904197.6666667,14970990.75
422998042.0,344342555.666667
1989627779.0,1264383698.33333
320111098.0,211245889.5
78591293.5,44959419.5
28536042.5,18322170.0
29415147.6666667,24866149.1666667
63129981.5,35238183.8
42489951.8333333,22696717.8333333
290111294.333333,141438703.333333
,
319405733.833333,172534919.666667
,
65168084.5,0.0
144901036.5,86229538.1666667
56560070.5,37020389.0
52634150.0,27525459.5
41740110.6666667,16310289.3333333
10702350.0,8604639.5
54817799.1666667,36996944.8333333
26162252.0,19797364.3333333
13770934.8,7963235.5
14786343.6,
22254139.8333333,18418226.25
614544325.0,364072621.0
182119847.0,107587928.833333
353754013.333333,277022540.0
218970397.166667,182710492.0
1261536468.66667,1058948615.16667
,
50878889.8333333,50041957.0
0.0,
212703429.666667,149430573.333333
194655146.833333,150177968.333333
304748425.666667,230525441.166667
17203630.6666667,10230600.1666667
28687128.4,21130205.8333333
13398647.25,
19097425.5,22884381.1666667
25707882.8333333,19253559.3333333
43483617.0,18825269.6
203124860.0,100408341.5
8365365.5,8074042.0
11469508.8333333,11125876.1666667
,
5636501.66666667,3892910.0
,10966319.5
411012300.0,272525810.0
18550308.4,
142459744.5,86962919.6666667
6030084.66666667,5163217.66666667
19350744.3333333,14959687.0
56207015.5,57458010.3333333
779942580.833333,414878347.0
79213586.0,77734095.8333333
98215764.1666667,63315732.0
,
4000607.33333333,10806202.0
103281458.0,56795653.6666667
,27754754.0
53311331.6,46540377.0
8438114.83333333,3771827.66666667
8401033.33333333,8499525.0
8931433.0,4314216.33333333
119044004.5,94228620.3333333
19911016.0,13971895.6666667
67731610.5,67118342.6666667
58432592.3333333,34088395.5
97448855.1666667,60994680.8333333
,
398968906.333333,238732542.833333
306397283.166667,258542405.333333
338399499.0,257345431.5
794890787.0,481934532.0
,
87142431.5,57224977.3333333
8955944.66666667,9869029.4
51620676.8333333,28847346.2
40901513.0,20650378.1666667
29949210.5,23745295.1666667
553188166.166667,484602352.0
31984938.5,19435920.3333333
77048877.8333333,103767933.833333
,
314976930.833333,200758550.666667
52237501.0,28767189.3333333
,11512100.5
371123577.166667,290216913.0
259789812.333333,195447719.5
530681292.833333,454900679.666667
268495561.333333,137448635.5
608714217.0,499731527.666667
855932326.5,571826077.0
47631572.8333333,39846637.5
142400400.5,114633708.833333
8855960.0,9165616.66666666
67493989.6666667,46381347.3333333
71018439.1666667,37513253.0
1950119207.16667,1411845821.66667
15687393.0,
36942912.6666667,34982678.0
115470617.333333,70133276.0
21686513.0,15258288.3333333
15531462.0,7932997.6
155746077.166667,99427844.5
23335519.8,13981857.2
47977724.3333333,35748663.1666667
7951116.66666667,9167700.0
,
,
2160055738.5,1375367053.0
68013020.5,48701820.6666667
,
591041031.0,446459505.166667
389362770.0,165152696.833333
948759912.333333,614404188.333333
,0.0
4173094.5,0.0
48862898.6666667,51571296.0
10266730.6666667,7176871.0
15199516.3333333,11958627.5
,
171514660.166667,143153022.166667
534526849.166667,369240047.166667
9454600.0,0.0
,
123791223.666667,102357603.833333
,25030448.5
224365633.5,168690469.166667
63303854.3333333,41581428.1666667
473528605.666667,323449962.166667
188285031.166667,78246322.6666667
260597131.833333,245215596.833333
12001854.6666667,7551077.6
,3833369.0
336778190.166667,194580312.833333
14650800.0,14926333.3333333
,23450278.8333333
504873389.666667,327686262.666667
791034047.166667,470631702.166667
90459370.1666667,50869353.0
,17310708.0
19206536.0,62328164.3333333
8658519.5,9477567.5
,17341708.5
908115189.333333,712425463.5
11279618.0,9347764.0
182361855.666667,137757131.666667
16742411.0,11263734.5
36420608.8333333,28409178.0
75716110.0,58984644.0
,3847009.0
11797192.0,5173600.5
226903263.333333,162360699.833333
327329579.0,222261370.5
437336545.833333,307405405.833333
27535237.0,21451888.25
822551318.666667,653152820.333333
32366118.5,16337082.8333333
,10306241.5
6606002.33333333,5395278.0
137090688.5,99421035.1666667
435256068.0,278882651.5
29217906.8,23116582.0
18605616.0,13113299.8333333
1446940313.0,994583315.0
,0.0
21300336.0,8683635.5
,
43041602.6666667,25849075.6666667
48535163.6666667,24524933.6666667
109134376.166667,72828096.6666667
25331034.6666667,26107676.6666667
,3224797.4
59842598.3333333,49513235.3333333
59112900.8333333,53484243.1666667
,
30195610.6,16262919.8333333
3108346.0,
,
,
35145836.3333333,31676250.8333333
,
6362265.0,
129073394.833333,90853829.0
248679293.666667,123036504.0
231694995.333333,159487023.666667
524844169.5,414442097.833333
,
21662784.0,16717944.5
31435485.0,10874892.8
11635716.8333333,7792376.0
35451346.0,16336533.0
23467606.6,12333673.3333333
7329774.0,
12932398.8,
73253323.8333333,75754408.1666667
70928757.8333333,35988758.1666667
593763183.833333,428192053.166667
7709876.0,
176087279.5,160182328.666667
251478907.5,178976781.833333
11445820.8333333,10061817.4
,
468169989.5,350990382.5
51029570.0,30832821.0
69175154.5,59830153.8333333
61188624.0,73193344.3333333
322883561.333333,222364252.5
4035612.0,6471476.0
147742180.666667,85895341.1666667
,
19817390.0,12133297.5
1105445507.0,766630839.0
,
16706128.0,13414558.6
173095127.0,174074216.333333
8715130.0,0.0
7426484.0,
15761505.6,24732272.0
,4175079.0
560945869.833333,409161921.666667
108390252.333333,68239769.8333333
36600177.6666667,39472246.1666667
89381012.0,33902657.3333333
412343400.833333,248595994.333333
143798902.833333,98467728.5
104792508.5,57886548.3333333
20088227.3333333,18781644.25
36819958.6666667,26223528.5
22278458.6,17402073.5
189394750.666667,135661248.0
58030759.0,29287170.8333333
19450041.0,17124398.0
22837147.1666667,19683994.4
0.0,
8033258.0,7279387.66666667
,6845760.0
126408782.666667,106193011.333333
120943410.166667,120651678.833333
91337191.6666667,60020615.3333333
60789913.5,40145819.3333333
131515046.833333,120693751.5
12170575.0,
,
12886719.2,0.0
105304898.833333,90555178.1666667
42870383.0,32276232.8333333
734969786.0,436505144.166667
171464136.166667,156715313.833333
19864953.0,10001227.5
11610998.6,9221746.0
183145422.166667,104416633.666667
91121104.3333333,82018759.3333333
40600559.8333333,37847841.5
0.0,13536932.3333333
36572624.0,21309353.8
422888747.166667,313496651.666667
322179022.666667,176412053.166667
,
122558338.333333,99861169.0
9724583.25,7846891.5
217824867.333333,162916808.166667
,10307376.25
9636083.5,2383407.0
,0.0
12783330.0,6038225.5
198159125.5,193132096.833333
16005173.0,20152247.0
16528624.2,
151594006.833333,100023863.5
25694572.3333333,18564796.6666667
48126819.8333333,58530611.6666667
36379845.25,29548324.5
48085690.8333333,38232645.1666667
1065322427.0,607144376.333333
145357479.166667,79447506.3333333
448528357.5,311967563.0
33111604.3333333,20532005.0
51315066.3333333,39319890.0
,7673804.4
65642700.8333333,43002015.1666667
211607458.0,161622257.666667
201370719.333333,137283803.166667
145582284.5,83567451.5
114784649.5,91473452.0
13747145.75,10288235.0
389703124.5,263426835.0
40839587.5,41943767.0
121311387.0,84792919.3333333
191178539.166667,104112489.0
61505511.6666667,47809433.6666667
15661841.3333333,14583181.6
1133483144.83333,1289992014.33333
332517530.666667,199925086.166667
10051561.5,4995271.33333333
,
116945576.833333,88353653.0
55073182.8,29273695.3333333
149822584.0,78540636.5
69238795.0,53815417.2
98284969.8333333,46050083.1666667
88296729.1666667,58183461.0
50767256.0,32462533.6666667
126007922.333333,66345633.8333333
,
8015376.0,
193843849.666667,154683480.833333
366010293.166667,218210965.333333
164548589.0,87039648.6666667
13011918.6666667,15417057.5
276241657.166667,171225107.0
,
13190873.8333333,6981771.0
236715938.333333,152809707.5
,8196008.75
196857443.333333,121066892.0
11924630.2,12616950.75
,11430738.3333333
57907825.8333333,34577853.5
9697297.66666667,14963413.6666667
43062875.3333333,43745527.3333333
17190660.5,11812822.8333333
,
72568640.8333333,66175815.6666667
,
143297042.0,65484279.6666667
147178018.166667,99695752.1666667
23588086.1666667,17778277.3333333
5350874.0,7024028.5
82054510.8333333,60894704.6666667
27967627.6666667,
144170954.0,91757177.1666667
22531618.1666667,16306139.1666667
91103503.1666667,58318289.6666667
101640913.0,96071939.6
,
427229429.0,329745501.666667
0.0,
0.0,5992126.0
957642804.833333,574857341.166667
586198453.333333,618941861.166667
6069388.33333333,
190980019.5,133766114.0
11544503.0,10836841.5
592317040.666667,266972750.166667
13679970.6,13206347.3333333
105260576.833333,48982575.1666667
,
121813692.833333,82589188.3333333
38154416.1666667,31803061.5
65299975.0,33539914.3333333
8527114350.0,4272215960.83333
,
133852495.666667,70038796.0
0.0,22452868.5
20895991.6666667,10986817.4
83987884.3333333,75020507.3333333
91957489.3333333,51964537.1666667
76763718.5,40010891.1666667
22243734.8333333,11290996.0
17256066.0,0.0
27161046.0,15699912.5
77584060.5,64394126.8333333
13025287.5,
4140526.0,
108197454.666667,112751133.333333
116923876.0,79493737.0
17160071.75,28319000.6666667
26279641.8,24840091.0
59133857.8333333,58357305.5
216556074.333333,136154313.833333
20068843.5,21324226.4
19106832.0,15075351.2
6644806.0,6427838.4
705420997.0,420123688.166667
157773433.166667,147245707.333333
,51660802.5
34077729.6666667,35919629.0
163834931.333333,117708558.0
136559309.166667,79956061.6666667
560622628.833333,347303143.666667
38931313.3333333,33132758.8333333
173207174.666667,87890645.1666667
16800463.6,12653123.5
18206948.3333333,16295274.0
300253870.166667,195081842.833333
0.0,
486094841.0,360020699.833333
54837638.6666667,40711002.1666667
38870375.8333333,20900323.6666667
1978400193.5,1349991046.33333
72746561.8333333,37143194.3333333
,
,0.0
,
9558735.6,0.0
335180393.666667,296367760.166667
17837796.6666667,
,
45142609.2,29042495.6
194430092.5,157874052.833333
7194296.0,2393518.8
39207434.3333333,25288312.5
,35088761.0
15271993.0,
8945243.66666667,6870573.66666667
436604888.666667,289923130.5
31226314.0,11754541.0
70085091.0,51719316.3333333
66093322.5,16254117.0
14681933.5,10968801.3333333
67187067.3333333,43532656.6666667
,
,11578306.0
469220479.0,301572625.666667
263960691.333333,135727996.0
31933940.5,
986190811.166667,555448738.0
,0.0
205645824.5,157224603.166667
498217722.0,550189983.0
57737774.3333333,62855585.0
108639263.333333,82527187.5
367969476.5,302548147.5
16617990.0,8557708.0
245731977.5,188005642.833333
20004624.8333333,16141992.8333333
83125304.5,57741006.5
51337182.75,28876671.6666667
362398135.333333,392921154.0
22764834.8333333,0.0
0.0,0.0
35478196.3333333,23618303.6666667
147281430.333333,152829407.5
270168056.166667,122456110.333333
36245606.0,35387160.6666667
,16368726.0
24333731.0,14909378.0
61154105.6,66346604.3333333
35330363.0,24595067.75
304318770.666667,207005601.333333
10942672.0,
171134209.5,86302501.0
602028376.0,401107395.333333
123105453.833333,70623284.3333333
92116384.1666667,73728087.0
615790129.666667,509384161.333333
24031341.8333333,77317675.6666667
570177434.833333,322187995.833333
43162882.5,31086774.8333333
2757368.0,11249007.0
106538148.666667,88722700.5
191392045.166667,99580668.3333333
199963098.0,159868403.666667
49432164.1666667,38444152.3333333
383023281.0,293934406.166667
13683244.5,7379249.5
12224580.25,8449637.75
5324264.0,
238699635.5,135091697.666667
67316444.6666667,47989924.1666667
28488979.5,10779708.0
87392791.8333333,84584512.5
11316977.3333333,6304313.0
106429846.5,35306949.3333333
548947170.166667,348484715.0
278408534.0,182368750.333333
122635572.5,52559864.3333333
14947036.0,0.0
9925825.25,5537790.0
33049412.8333333,33581422.0
0.0,
277780169.5,235428362.833333
462633797.0,292667948.0
5668464.0,
,
0.0,
167837806.166667,109857486.833333
,
67741974.8333333,40972252.1666667
264933353.833333,208631975.833333
401753080.333333,244955547.333333
,402453606.0
0.0,
156123738.0,143531790.333333
,15958158.0
65114814.3333333,41525499.0
,
126332676.333333,105125073.333333
137791288.833333,53790990.1666667
367702617.333333,182430230.166667
40013043.5,28052275.1666667
10280039.0,2310439.0
279934787.333333,165187148.666667
9564084.0,8073061.0
48980539.0,28956869.0
8787656.5,5995561.5
42093133.8333333,27776158.6666667
737717271.5,669364314.833333
24907310.5,22450470.0
,0.0
49421973.5,33606465.6666667
696168694.666667,309011213.833333
,19047216.0
18076702.0,7349267.0
192825630.833333,135226266.166667
,3502833.0
618413062.333333,433645951.0
4088525.0,4853358.33333333
1576144171.33333,913014563.0
61518562.5,38321054.0
268406658.833333,153495116.666667
124558296.0,43647866.0
277844105.333333,166633153.833333
160537586.5,117624835.5
,5802138.5
67179255.5,44730241.0
120596785.166667,79315017.8333333
2996534903.16667,2511444025.16667
214334537.666667,165141357.166667
,
6870512.33333333,5996139.33333333
28333313.3333333,21462792.2
132336831.5,114417951.5
87537078.3333333,46330499.5
8231233.66666667,3529496.0
,
5705309.0,773659.0
203178758.833333,111652035.166667
44678293.3333333,28302925.6666667
33725117.6666667,20100846.8333333
382194763.333333,346213284.166667
6216805293.0,4470235774.16667
562278349.166667,191486966.166667
53047669.0,19473085.8333333
689358648.166667,512082998.166667
208938004.166667,105623312.166667
346946381.5,262304197.166667
23998996.6666667,16943984.3333333
230797397.333333,289436274.666667
,2446700.0
,13341817.6666667
135662667.166667,101764524.333333
69630839.0,42471916.5
9782840.6,4031797.0
19137069.6666667,12660169.0
,20695051.0
11174968.0,9546429.5
20225948.0,9075692.5
448404281.166667,143908545.5
208260250.666667,163859738.666667
97450967.5,60246958.1666667
49603626.6666667,16079910.0
283730425.5,227473165.333333
13114365.6,15287044.2
28050331.8333333,25504935.2
0.0,
116723944.0,82388513.5
647487776.166667,445937716.0
73644291.3333333,100838607.666667
24865124.3333333,14290329.1666667
,6380040.0
866261410.333333,619262847.166667
79758512.0,46875263.5
94108348.4,82026705.3333333
13027731.1666667,8726599.8
36019800.6666667,19758592.0
201319241.666667,125712161.666667
55884223.3333333,30285793.1666667
173257421.833333,135491342.333333
,136337790.0
,
56371750.5,36134723.0
38841290.4,33761798.8333333
,
34172259.6666667,20901574.1666667
13992518.5,
154498994.666667,71526859.1666667
184187616.833333,89283217.5
61609270.0,49948242.8333333
97549065.5,159295725.666667
3565197.0,14467244.2
41603573.5,29492500.6666667
183890162.166667,127192870.0
236276308.0,139829814.5
,
,2550804.33333333
7417995.5,22063732.5
882527485.5,697337406.166667
,20878894.5
,0.0
7718578.0,8292241.5
19065610.0,22239213.0
617352833.333333,456040022.166667
,21539319.1666667
356726000.833333,212619027.166667
851631579.5,622501629.666667
70456410.0,36889373.1666667
39523174.8333333,31490336.1666667
0.0,7079010.0
11468971.0,
22915354.0,18448274.0
42739744.1666667,6214580.0
11654674.3333333,10397788.4
1225161001.16667,1003340948.33333
1392795715.5,1005133387.83333
35953633.0,37872381.5
103255278.0,30635099.8333333
14889884.3333333,14053745.3333333
111365830.833333,70022070.3333333
151952249.666667,120008808.166667
42339719.0,27607425.2
16940901.6666667,0.0
102684217.666667,91975279.1666667
,
164950032.5,161611388.833333
14624820.0,9716694.5
2321743893.83333,1449210434.5
1772909891.16667,1246730513.16667
9849611.4,0.0
1575753071.16667,1134297154.33333
1046943484.5,915161012.833333
216651996.0,88214495.1666667
16140760.0,11084479.75
973446519.666667,606453092.166667
0.0,
833546565.333333,534806026.166667
18445473.75,18705861.6666667
1916227741.83333,1278086690.33333
92859551.3333333,53590249.5
523192612.833333,459520103.666667
212656400.0,152623090.666667
,
0.0,
101098420.666667,72265740.8333333
84605628.0,65631577.6666667
1151137845.66667,743060999.0
152101483.5,83870699.8333333
,4410103.6
380099450.5,278272912.333333
48683515.3333333,29103715.8333333
29958347.1666667,17629404.25
,
166095131.5,113146475.5
,4229525.0
53024380.0,45159179.3333333
40462686.8333333,24005397.3333333
100620081.833333,117504490.0
11916992.0,24012942.4
447903025.5,311412080.5
22975797.0,10288460.2
197262476.166667,141028616.5
88883240.5,71154967.6666667
2255543229.16667,1270113790.83333
2659738.5,
26064338.2,11724836.5
518971356.666667,350670972.0
,
211631110.333333,137403157.5
264148023.333333,173511383.5
11959827.6,9545082.4
29869176.4,17331444.6
559131085.0,305633062.5
256904834.0,237264337.833333
137288914.833333,106776925.666667
46991122.1666667,39218925.3333333
,16535543.0
37126160.8,29961415.5
207450716.0,161238363.5
,
103563410.166667,70312078.1666667
,
143824148.166667,71744797.5
0.0,9794382.0
348572932.666667,274017275.0
,
147083930.833333,116559149.833333
9857165.0,0.0
127145119.333333,64175414.6666667
38330840.3333333,19421803.3333333
0.0,
292373921.166667,215533802.333333
18775061.5,16781219.8333333
503431851.5,266176063.666667
409330339.333333,261898415.333333
0.0,17759852.0
722339735.666667,423687243.5
351073139.333333,254317284.5
,
117355074.5,74388529.1666667
182947356.666667,118676111.166667
31499468.3333333,19812624.8
438340956.5,326429065.166667
49693767.5,36447003.6
330274015.5,199553710.333333
1521285140.83333,1274093510.33333
168614106.833333,120315556.833333
19388591.0,15638698.8333333
52153024.0,40768221.6666667
225605982.0,147737985.166667
37338330.5,22841978.3333333
1029378.0,
40318860.6,26479696.0
303602858.833333,165049728.833333
276058343.833333,167289821.666667
182883822.0,139233731.666667
290754170.166667,189742433.666667
51216413.0,16645877.0
351987781.833333,247607177.666667
19232904.4,17666653.6
22661883.0,10641435.0
89940770.0,62014389.3333333
347330136.833333,179161948.666667
35978811.4,30693394.8
281914186.666667,164543675.166667
47346575.0,57070236.1666667
496780020.0,449037007.833333
,11014390.0
4061905.0,
,8598930.0
477114141.833333,576007599.833333
27613508.5,38109451.0
74350912.1666667,54568434.3333333
29914869.3333333,29539919.0
191749451.666667,167659549.166667
35833073.5,45467674.0
38353746.5,8793021.0
9542680.0,14965180.3333333
22437989.6,16034128.0
442392874.833333,444904047.833333
134908696.833333,83839310.5
,8574122.5
,12102526.0
7094283.75,5914040.25
145441385.666667,101301504.833333
105156000.0,14547366.0
390540744.166667,258186801.5
36892352.8333333,22271710.6666667
,14146279.2
0.0,5325494.4
301993889.166667,188918634.666667
196130811.5,175459041.5
89183483.5,53497184.6666667
229727210.333333,126388212.0
45274138.0,28505661.0
462350104.5,306499895.166667
305416489.666667,184573833.5
32439446.8,23087107.0
,
,9202572.66666666
54852073.3333333,47575378.3333333
13482733.0,12303369.0
440948612.666667,422997858.333333
74280554.1666667,80868908.6666667
58757937.5,45304334.0
74650563.5,84337840.3333333
0.0,24043599.25
32085683.8333333,21746301.6666667
34715196.1666667,22290872.5
234179369.666667,158074429.0
113300595.333333,0.0
290086236.166667,176384280.0
,
117146840.833333,115286971.0
24972208.5,20505207.0
50512696.8333333,45371725.0
172173965.166667,156978166.166667
0.0,
5705299.66666667,
152029421.5,155065461.666667
216284204.833333,165071397.166667
84279215.5,71618524.6666667
1084247966.83333,680535574.666667
809588340.333333,473690373.833333
27337108.5,25845410.1666667
73109317.5,41665430.8333333
436945402.333333,331762593.666667
39662792.0,32875239.8333333
64812939.1666667,53729290.0
123270373.166667,94491364.5
129151821.666667,
,
66092512.8333333,52093380.6666667
0.0,0.0
412234648.333333,220776021.333333
84406962.0,59234546.5
127690317.166667,92619064.8333333
90895952.1666667,68914362.1666667
12947807.6666667,
5148884.0,15389432.0
421986154.5,385571463.666667
103251149.333333,84084799.0
157507968.666667,121091273.5
23537535.0,16717653.3333333
41517991.3333333,28018107.8333333
43861914.6666667,31901956.3333333
494543292.166667,412767079.833333
95693595.6666667,49250542.8333333
,13730886.8333333
48896322.3333333,34254665.6666667
60524857.0,51942757.3333333
156045650.0,139048259.666667
85359695.8333333,86564779.1666667
35565248.0,16964193.3333333
70125602.5,40265944.1666667
50826962.3333333,38515155.5
,
772181858.5,458570450.0
3073458219.5,2069407168.66667
,
,
,
465375490.666667,305325996.833333
0.0,6651861.0
418425121.5,222915918.5
,10964565.0
22036604.3333333,24802350.3333333
1005423126.0,770231155.5
40791772.5,22517486.8333333
17036802.3333333,9973099.0
0.0,0.0
2594515110.33333,1794816152.16667
47624812.6666667,18631538.1666667
9295428.0,5291402.0
263902761.833333,182053789.666667
172621593.0,163566531.333333
8272292.66666667,
296283783.666667,173111791.5
28812100.5,18260978.0
377804944.833333,222759331.833333
133994893.666667,103336173.0
731935141.0,448394861.166667
48463948.6666667,23526407.5
6731987.0,
1075439526.83333,1221770677.83333
137603524.4,77008153.6666667
12029723.5,5858936.66666667
2360547700.5,1460679314.16667
296117906.5,195092726.166667
24168719.1666667,16381856.75
24407650.2,13052711.6
239830690.166667,139032909.5
2478576.33333333,
192612844.5,144678692.5
325425962.5,167962779.0
1308454812.66667,886578687.5
170516430.666667,109304294.166667
115980521.666667,61059898.5
69957044.1666667,30545062.1666667
691494803.5,667514547.5
170151825.0,111906526.166667
585415059.5,462636311.5
6387330.5,
11893551.0,12074588.8
1413490001.83333,899780102.5
113418174.333333,67579889.1666667
,13892255.8333333
44026805.0,19268188.6
111612323.833333,89477757.6666667
6410781.66666667,5151082.66666667
116890545.833333,97066164.1666667
,9081200.0
18578777.6666667,
,8199923.0
56403586.0,37521337.5
1910020992.33333,1300768850.0
359195380.166667,222890709.833333
161150402.666667,127981515.833333
21228536.0,
29532564.8333333,24668447.8333333
24653220.1666667,23127207.6666667
7101410.0,
0.0,
480308939.166667,234529931.333333
805533755.833333,698416816.333333
272700080.833333,190994109.0
3373968.0,6134288.5
300039780.333333,230129523.833333
,14934430.0
44536122.0,31478618.1666667
232450298.166667,182000584.166667
109140249.0,89448679.3333333
,
25075590.1666667,24918159.0
407562249.166667,245029694.333333
0.0,0.0
0.0,
196849052.666667,127545158.5
599057614.0,364459513.0
66670204.0,48041680.8333333
22843666.6666667,12449500.0
51209802.3333333,89415501.5
225807210.666667,152684276.666667
287578923.333333,325348796.166667
,
77897778.1666667,52276528.3333333
244438229.166667,119470157.666667
329784414.5,350303523.666667
40537545.5,39373536.5
0.0,9702612.8
120026119.166667,77233309.0
420605388.0,233219309.5
80650412.8333333,43664520.5
26896833.0,12479861.0
71878082.3333333,0.0
22924924.75,14939398.0
23429302.1666667,16752589.6666667
2900091408.16667,2051488936.83333
23735197.75,
11612772.8,12591546.4
89014904.8333333,47069942.6666667
45461467.1666667,46447528.5
17280474.0,12391677.0
16542832.2,
12271586.0,14706828.25
108336530.333333,75275520.5
41783522.5,31041047.6666667
155789054.166667,97359741.1666667
141557914.166667,133651133.333333
33392786.1666667,53966571.1666667
172068946.166667,115419296.833333
17577411.0,11274267.6666667
17923794.0,11105307.0
85324142.6666667,43866566.6666667
7114415.0,
50373565.8333333,24266648.8333333
34554523.1666667,23504866.0
150528412.833333,118790784.833333
23382896.5,24063938.75
14145370.5,11097289.6666667
3855043.0,
46983898.0,30280616.0
,
17501009.4,10893647.3333333
77407044.3333333,58162811.1666667
5588376.33333333,7235337.0
16113986.6666667,
,
46641044.8333333,44306965.2
160734713.666667,141186588.0
6622348670.16667,4311700578.16667
78283593.8333333,53374347.3333333
270738215.0,133751295.833333
75175570.1666667,58027894.5
155351739.666667,102194030.166667
20196717.0,
482641779.666667,369566001.833333
125351087.833333,128272595.0
23869234.0,30923968.6666667
8932032.0,0.0
53926081.3333333,27886426.1666667
0.0,
37837213.8333333,28607598.1666667
85067029.6666667,83810227.8333333
90881578.3333333,61045421.3333333
64176345.8333333,48538072.8333333
6863724.0,5553848.5
594095663.166667,422672935.333333
51525641.6666667,28505308.0
9325383.0,7913027.75
11925410.5,
24359123.0,
,6718130.33333333
669806042.166667,428236776.166667
3978660491.16667,2752160562.66667
32692196.8,19757070.3333333
,
,
75686214.3333333,62643590.0
417860272.833333,230040030.5
32986876.25,15086648.1666667
230881657.166667,161028123.166667
10052771.0,16234720.0
22053870.0,
218014395.833333,162567427.833333
570565962.166667,443316297.5
104172243.166667,60798595.8333333
722163310.0,448167797.0
39130038.6666667,23571110.8
522585981.0,441893604.666667
0.0,
115589863.833333,93323373.0
52900308.8333333,11320684.0
107942436.333333,78424636.6666667
21012500.0,32502500.0
21717821.0,13451132.25
63625961.5,41146696.1666667
2477498365.83333,1443586448.5
184399708.5,130167288.833333
120714060.333333,68592947.5
513521932.833333,326572102.333333
666648368.166667,511688376.0
111915292.0,77901455.5
