Geldanamycin,Tanespimycin
91.5190954614157,49.6096451738344
1704.6381267103,
2504.48883354328,
299.847416724148,1547.8185483836
117.082704144831,
1993.25776710738,350.530163435856
,2.7769639018503
982.665041217675,3.9009463581728
1531.64904664973,380.552897742794
,1673.17230537419
254.036983166723,6.5632624111017
670.891765278548,525.569817309006
468.548198574885,4458.3062884943
2.1411842984766,344.19533327148
525.569817309006,0.1134993712781
9114.57854748608,106.000647444763
1.4438679658082,2637.08447597742
64.016451832619,
5148.94681241996,2185.53140715438
,406.435280120487
,2.2716369310567
26.8944120893454,720.997430721948
89.2148666252146,104.331644712433
,3036.46531130903
,
23.7483761768253,
593.930383356217,1632.72889675808
8757.434891604911,1166.4444802765
213.642453999677,3908.7113503804
4.8351213835407,7.1624815722321
,6236.3404596974
,4205.88703725359
12.0707504989055,361.693740377573
707.659953122058,149.242665861445
100.188824112226,1005.29856348641
1506.43653025628,3.2449606405284
,1219.66354067948
,667.555055303549
2947.23347409562,
,0.6261309061829
9346.69326506451,27.2384464249841
0.8448670105131,27.6285905993225
,
,3.2896274772556
2159.26989418838,59.5696876793954
32.3750114219704,1571.89577862323
321.223775236934,24.7450478328457
104.481302376019,24.4206046755215
2376.33304148965,631.516339764879
1.5062127036781,26.021155002246
869.620527687632,262.008658081601
1.1136789903774,248.64952467512
2.3858871587879,
,307.943867391605
342.868911747051,755.631440290866
641.17324748165,2.0808536190662
,237.24576462143
92.1320802265586,1553.98781524672
,
861.53521095331,88.6366971616404
,
1491.70876104467,195.99105584116
6.7327169494948,2058.02968164352
490.338667663427,87.0143025769167
1.0600954432323,1409.11728743942
,7532.89099372672
3.7447810831645,0.1797336945327
9.5269625790229,4897.6791006760495
1.2991712438466,55.712996611287
5003.59479390864,1818.04940160456
43.0411529641196,127.093585729274
2.8188463174768,3840.2753270327503
,502.398751411818
0.2985735217898,1705.66111288238
713.14329129761,690.589394475194
743.58585001722,133.599775489799
668.70121495062,277.741205364188
,
151.431849752022,782.697714041573
134.049017648394,332.566424084767
,3133.43222384254
119.964601925782,829.101303671192
0.807026315369,316.041005881074
764.247357042998,107.249951022255
6.5396732260658,926.368607629571
0.010502755414,0.0171435630364
41.9676729252004,851.644740730298
7532.89099372672,1.963953464198
8901.6295675174,
,13.1669984259419
,189.964577234257
0.4399878308216,4929.04583006236
1.4371916208887,485.264253032932
1835.62802539522,
,5294.24224130526
688.111073751371,93.1270627201689
,
,
113.060485925903,423.091190199798
932.531179412985,20.0627283556697
,2.9616459509441
2644.11091779387,0.2042220808288
0.2550051329894,358.566772449546
101.960017063017,84.6619029397767
142.04343375303,369.924246957278
813.136076921128,168.18031688344
