GSK2879552,Iadademstat,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat
,,5909950.0,,,,
94353120.8333333,126628485.0,126067359.333333,99861169.0,122558338.333333,114804845.166667,90375260.5
,8378870.2,5088418.75,7846891.5,9724583.25,7969328.25,5155380.0
160188026.333333,166751729.166667,134337457.0,162916808.166667,217824867.333333,176501408.833333,151761121.666667
,0.0,5109848.5,10307376.25,,,6866977.0
,9955019.0,13549280.6666667,2383407.0,9636083.5,5670652.5,
0.0,,18403859.0,,,,12248704.0
9948965.2,14081448.1666667,6106877.5,6038225.5,12783330.0,6426303.66666667,0.0
112599674.666667,161937270.833333,56584450.3333333,193132096.833333,198159125.5,170746947.5,223885081.5
17544444.4,0.0,10526927.0,20152247.0,16005173.0,15808077.3333333,24871946.3333333
10512237.6666667,13284562.8333333,10654520.0,9978571.0,16528624.2,26605050.3333333,11462545.3333333
99992351.8333333,120310496.5,111924969.333333,100023863.5,151594006.833333,121377805.166667,100656240.166667
10709056.1666667,19733947.3333333,21095588.0,18564796.6666667,25694572.3333333,19260457.4,32443600.5
33532388.0,60026056.0,35607317.3333333,58530611.6666667,48126819.8333333,49102430.3333333,54895395.6
21315757.1666667,28621455.6,,29548324.5,36379845.25,28778062.5,24418628.5
36528997.5,52910408.6666667,41650287.8333333,38232645.1666667,48085690.8333333,47014447.0,41111664.5
809635738.0,820239253.666667,1278994240.5,607144376.333333,1065322427.0,802398697.666667,609789803.833333
94910598.6666667,103400551.833333,104409104.833333,79447506.3333333,145357479.166667,110296870.833333,84913494.6666667
387810440.0,377472812.666667,313479632.833333,311967563.0,448528357.5,437369173.333333,334319257.666667
32300295.8333333,38686744.0,36908001.3333333,20532005.0,33111604.3333333,33913494.5,20212172.25
41009011.0,43140453.1666667,37941832.3333333,39319890.0,51315066.3333333,41985609.6666667,34345273.1666667
30349460.0,13381807.3333333,38933515.5,7673804.4,0.0,,8047499.75
59282466.1666667,49859892.2,70832912.8,43002015.1666667,65642700.8333333,53130264.1666667,39817136.8333333
154838762.0,193116718.0,136884506.5,161622257.666667,211607458.0,180016664.5,171828967.333333
179631073.5,205304765.0,217606372.0,137283803.166667,201370719.333333,183335399.0,133755944.0
163039103.0,130495233.833333,158630940.0,83567451.5,145582284.5,132125775.5,88042987.0
110922214.166667,98061121.8333333,69270650.6666667,91473452.0,114784649.5,101718697.5,86533483.3333333
11017426.5,11090466.5,10232556.6666667,,13747145.75,12876083.0,11660489.0
306308303.0,320268399.0,272433612.166667,263426835.0,389703124.5,299214792.5,266463569.0
31538239.8333333,48453891.1666667,54372052.8333333,41943767.0,40839587.5,37081828.6666667,49258701.6666667
125948244.666667,115116416.0,151747508.333333,84792919.3333333,121311387.0,92676249.5,90223456.1666667
151375155.5,193489353.5,183810432.333333,104112489.0,191178539.166667,167290407.0,123262256.0
45289790.3333333,55729651.8333333,47860920.0,47809433.6666667,61505511.6666667,59788203.1666667,58292507.0
7488794.75,9997259.16666667,7673602.4,14583181.6,15661841.3333333,11532953.4,12740355.5
896078491.666667,1317450154.0,988539776.5,1289992014.33333,1133483144.83333,1017543349.5,1194606057.0
222505564.333333,275309637.5,265259042.0,199925086.166667,332517530.666667,277644060.0,233874342.333333
6832115.2,6695194.66666667,6701937.5,4995271.33333333,10051561.5,6195190.75,7188764.0
,0.0,,,,,6670692.66666667
87136749.0,126023301.0,106505017.833333,88353653.0,116945576.833333,98446717.5,88046965.8333333
43246054.6666667,42091137.3333333,33312012.3333333,29273695.3333333,55073182.8,40394235.6666667,31771344.8333333
102312075.0,128789589.333333,94859946.6666667,78540636.5,149822584.0,112689474.0,85883073.0
69261293.6666667,88651368.8333333,68180066.6666667,53815417.2,69238795.0,52764918.2,62166215.5
78321568.8333333,62782745.6666667,93343321.3333333,46050083.1666667,98284969.8333333,79844881.0,57836004.0
56956400.0,67172137.3333333,59522258.3333333,58183461.0,88296729.1666667,72940697.1666667,59658169.0
45417330.1666667,43409309.3333333,40468606.1666667,32462533.6666667,50767256.0,48785313.1666667,37992473.5
81898969.3333333,87639562.8333333,69018203.1666667,66345633.8333333,126007922.333333,110618055.833333,73823543.6666667
,,8444174.0,,,,
,,0.0,0.0,8015376.0,,10700660.0
135523019.0,174777248.5,135321669.333333,154683480.833333,193843849.666667,149822433.5,159582300.166667
240926191.333333,293617066.5,275346136.166667,218210965.333333,366010293.166667,327917049.833333,247942820.666667
139208015.333333,129313239.666667,162636077.0,87039648.6666667,164548589.0,144008828.0,100684808.5
,14827582.0,,15417057.5,13011918.6666667,11189106.6666667,18118927.0
183996530.666667,233321269.0,195591634.833333,171225107.0,276241657.166667,237192750.5,171818506.0
,,,,,,
8149310.25,6853341.83333333,5771706.16666667,6981771.0,13190873.8333333,11877449.4,8076524.2
137641736.166667,175849776.833333,188020161.833333,152809707.5,236715938.333333,200412950.833333,152158958.5
,11505316.6666667,,8196008.75,,,6806015.25
156014380.666667,156267521.833333,153053733.0,121066892.0,196857443.333333,170965003.166667,143126095.0
10555214.6,,14759972.0,12616950.75,11924630.2,132432662.75,0.0
5081348.0,9961084.6,6330014.33333333,11430738.3333333,0.0,,4261468.0
48184944.6666667,47711487.6666667,60246844.0,34577853.5,57907825.8333333,40356788.6666667,38770664.5
,14636895.1666667,19463558.2,14963413.6666667,9697297.66666667,12147278.75,16867763.8333333
25347908.1666667,47350867.1666667,22306508.5,43745527.3333333,43062875.3333333,39521319.8333333,49335968.8333333
17035067.3333333,19239958.1666667,12692314.0,11812822.8333333,17190660.5,14750240.8333333,10198004.6666667
,,0.0,,,,
53836580.5,69447412.8333333,37579065.3333333,66175815.6666667,72568640.8333333,51725484.5,60799732.6666667
,,,0.0,,,
118556788.833333,115187148.833333,121935889.833333,65484279.6666667,143297042.0,108636173.166667,70368216.1666667
126539673.0,106044371.333333,94590626.8333333,99695752.1666667,147178018.166667,124235748.666667,124709561.0
14426033.6666667,17647556.6666667,16121769.5,17778277.3333333,23588086.1666667,25222772.6666667,18082017.0
,4692705.16666667,,7024028.5,5350874.0,2798855.0,6837069.83333333
65118437.5,83795342.0,72267276.8333333,60894704.6666667,82054510.8333333,72057345.3333333,57349560.1666667
16439272.1666667,19766096.0,12310763.3333333,27507879.0,27967627.6666667,20204984.0,23424395.6666667
121552457.333333,117116875.666667,147312418.166667,91757177.1666667,144170954.0,120260654.666667,91985415.0
13616679.1666667,14850022.0,8490178.33333333,16306139.1666667,22531618.1666667,13979737.8,17118310.6666667
66475541.8333333,85233997.8333333,59956125.0,58318289.6666667,91103503.1666667,80486494.8333333,62090006.6666667
226221774.5,89973267.0,38384037.8333333,96071939.6,101640913.0,289178730.166667,391589030.8
8621364.5,,,,,,9243973.0
288970617.666667,373768313.5,273503528.666667,329745501.666667,427229429.0,370982096.166667,353929342.333333
,5113897.0,,,,,
11594792.0,,17522400.6666667,5992126.0,,,0.0
814374390.833334,804403325.666667,1075846954.0,574857341.166667,957642804.833333,811073956.5,655863070.333333
386305239.166667,642111711.0,261731842.0,618941861.166667,586198453.333333,559558902.833333,719295928.833333
7359702.6,,7284589.2,7653697.25,6069388.33333333,7394783.33333333,6393435.0
155816365.666667,155159290.666667,127177813.0,133766114.0,190980019.5,173006096.0,113242435.333333
7312313.0,9569219.2,10554958.3333333,10836841.5,11544503.0,13767544.5,10477456.0
466302457.333333,468871404.666667,546164473.166667,266972750.166667,592317040.666667,452735409.833333,411531284.666667
13184005.0,13020713.6,8648386.4,13206347.3333333,13679970.6,,
81829560.5,64708657.5,94313009.6666667,48982575.1666667,105260576.833333,84878355.0,47634027.0
,,7726379.75,0.0,0.0,10466359.5,9762963.75
87059337.8333333,73463390.5,80682249.3333333,82589188.3333333,121813692.833333,102932848.0,76020883.5
30260933.6666667,38896474.8333333,25014534.5,31803061.5,38154416.1666667,25397475.1666667,38583359.6666667
52115483.6666667,64825878.5,57851791.0,33539914.3333333,65299975.0,57442400.1666667,32569986.1666667
5665202301.16667,5534761438.33333,7151835553.66667,4272215960.83333,8527114350.0,7226252971.0,5140594976.83333
,0.0,,,0.0,0.0,0.0
126365812.833333,89338068.1666667,90098135.8333333,70038796.0,133852495.666667,134073493.333333,71462755.0
,10046259.0,5380080.25,22452868.5,,19511474.0,7754006.0
11759515.1666667,12566195.6666667,9774045.16666667,10986817.4,20895991.6666667,14833834.0,15827661.6666667
66053608.3333333,70831984.3333333,52127846.8333333,75020507.3333333,83987884.3333333,71602147.0,81060887.6666667
61944927.1666667,72888613.1666667,56774008.0,51964537.1666667,91957489.3333333,75594541.3333333,51566852.5
55452781.8333333,63738999.3333333,59600266.6666667,40010891.1666667,76763718.5,61171306.1666667,41677525.5
11456455.0,16287890.0,99523861.0,11290996.0,22243734.8333333,22006728.3333333,19193480.5
12099333.6666667,12124269.5,26542132.25,0.0,17256066.0,11951022.4,24194060.0
22877129.25,30189417.1666667,33197829.3333333,15699912.5,27161046.0,27912873.6666667,18337541.6666667
62477216.5,72101004.5,75907954.8333333,64394126.8333333,77584060.5,70780552.3333333,60582868.5
,14239511.0,12090244.25,,13025287.5,15844470.0,
7821318.5,,,,4140526.0,,
72386734.1666667,188962718.6,106361358.166667,112751133.333333,108197454.666667,80542306.0,106315117.333333
18910611.2,,0.0,,116923876.0,,0.0
,16971339.3333333,5023152.0,28319000.6666667,17160071.75,,25743429.75
31880696.5,23478789.6666667,45520735.8333333,24840091.0,26279641.8,21128988.4,29098009.3333333
40576020.3333333,63280156.6666667,61981655.0,58357305.5,59133857.8333333,58719982.1666667,62663759.8333333
186699382.333333,174647034.666667,182628606.666667,136154313.833333,216556074.333333,205661322.333333,159187588.333333
14024785.1666667,16859436.4,24169876.1666667,21324226.4,20068843.5,17684514.6666667,23970771.3333333
16265026.0,19265378.1666667,14415254.8333333,15075351.2,19106832.0,13810410.4,21541559.25
5996965.33333333,3999837.16666667,6047390.33333333,6427838.4,6644806.0,5334582.16666667,5127277.8
687554657.5,481682604.833333,555526463.333333,420123688.166667,705420997.0,631021199.833333,562410290.166667
143635115.833333,175012997.333333,154380430.666667,147245707.333333,157773433.166667,125719782.166667,159173314.0
83449299.0,95785625.0,140098365.75,51660802.5,78746086.0,91407568.5,65323885.0
13866955.6666667,38260044.0,21252855.1666667,35919629.0,34077729.6666667,23463819.6,33584869.3333333
114356318.0,137667363.333333,76795216.5,117708558.0,163834931.333333,140549481.5,128167637.5
106752338.666667,91198620.1666667,142671451.666667,79956061.6666667,136559309.166667,115495470.0,91491428.8333333
288988356.666667,420281550.666667,363848811.833333,347303143.666667,560622628.833333,584244062.666667,449716696.166667
31493618.0,42752999.0,41583694.1666667,33132758.8333333,38931313.3333333,34129269.8333333,28722492.5
131381254.333333,138172220.666667,151335702.833333,87890645.1666667,173207174.666667,134633133.0,90245754.0
17572348.0,16266551.0,,12653123.5,16800463.6,24791614.1666667,12933037.3333333
10842033.6666667,54256518.6,9718446.6,16295274.0,18206948.3333333,12874390.5,16115441.8
239933550.5,320618178.166667,219157315.0,195081842.833333,300253870.166667,249513964.833333,219210391.833333
,,2650826.6,1979690.0,0.0,0.0,
,336641823.0,309607703.666667,360020699.833333,486094841.0,419072732.333333,340672553.0
35728954.8333333,45039853.5,39028018.3333333,40711002.1666667,54837638.6666667,45999743.6666667,45399747.6666667
35737220.5,25013309.6666667,21281881.0,20900323.6666667,38870375.8333333,,28863774.3333333
1282617226.83333,1516797122.83333,1246806552.33333,1349991046.33333,1978400193.5,1564848792.83333,1480173597.0
103281263.0,49844460.3333333,65398042.1666667,37143194.3333333,72746561.8333333,65691710.1666667,
,,0.0,,,18637494790.0,
,0.0,3611015.0,0.0,,,
,2596568.0,16119065.0,,,,3548338.8
9394338.0,10220518.5,5751741.5,0.0,9558735.6,11063724.0,7056015.5
209290719.5,287868527.666667,170921277.333333,296367760.166667,335180393.666667,275427313.0,293678789.166667
5328579.25,9842147.5,8255689.33333333,0.0,17837796.6666667,13362958.0,15573905.0
0.0,,0.0,0.0,0.0,,
25719521.3333333,22165388.5,26044721.8333333,29042495.6,45142609.2,37520625.6666667,26265175.2
139340342.833333,174903957.5,150348941.666667,157874052.833333,194430092.5,180715487.0,159515336.833333
4298673.5,,,2393518.8,7194296.0,6878809.5,
27432614.3333333,27007044.0,26127085.6666667,25288312.5,39207434.3333333,32102556.1666667,25072966.6666667
,,,,28000101.0,19199189.6666667,
7275919.0,0.0,,,15271993.0,23393702.0,0.0
12278007.0,10690855.0,6290840.6,6870573.66666667,8945243.66666667,10165826.6666667,6596003.5
339178084.333333,351915175.166667,342020733.0,289923130.5,436604888.666667,381894329.333333,299955994.166667
24966174.0,18260526.5,24853073.6666667,11754541.0,,24886083.8,
46012793.6666667,67564194.3333333,54357497.8333333,51719316.3333333,70085091.0,54618425.1666667,52670716.5
50401959.5,20053251.6666667,76598447.8333333,16254117.0,66093322.5,26220393.5,18745989.5
9755602.0,13685918.5,9473435.4,10968801.3333333,14681933.5,11360599.0,18113601.0
52111409.1666667,57762409.0,50826385.1666667,43532656.6666667,67187067.3333333,57936364.1666667,52144704.3333333
0.0,,3423654.5,0.0,0.0,,
,,30675094.0,11578306.0,,,11645782.3333333
344092241.833333,360009430.166667,368142294.0,301572625.666667,469220479.0,409371297.5,350466335.833333
245988213.0,223275779.0,388183339.5,135727996.0,263960691.333333,222559731.666667,149658172.333333
14220461.0,10754922.25,8007768.5,,31933940.5,8750344.66666667,
772126817.833333,803694956.5,976886682.5,555448738.0,986190811.166667,865039450.833333,655645737.5
14097536.0,24044613.5,,,,,
212821176.833333,213855357.833333,348142404.666667,157224603.166667,205645824.5,214230639.166667,169443633.0
335719969.0,0.0,90581817.0,550189983.0,,0.0,0.0
43025967.1666667,44208821.1666667,34097175.6666667,62855585.0,57737774.3333333,56971890.6666667,50459508.3333333
98537305.5,114164607.833333,136209065.833333,82527187.5,108639263.333333,98573133.8333333,105224240.166667
282270302.666667,369176362.5,253852106.5,302548147.5,367969476.5,318686296.5,306104667.0
11461852.0,,16850192.75,8557708.0,,,
135036505.166667,204330005.833333,,188005642.833333,245731977.5,213520709.333333,210738443.333333
16551321.0,18559812.1666667,33936355.8333333,16141992.8333333,20004624.8333333,14994655.1666667,16543620.0
56118337.0,89235447.0,66777675.0,57741006.5,83125304.5,71468713.1666667,67688653.5
25747461.3333333,28649670.2,26214445.75,28876671.6666667,51337182.75,30216608.5,31304905.5
221824403.666667,379926061.166667,187566600.5,392921154.0,362398135.333333,314076574.833333,395550830.166667
22690431.0,9070873.6,23179490.0,0.0,22764834.8333333,15917965.2,
15735209.0,0.0,50871218.2,0.0,0.0,,7673930.25
19132959.6666667,21125380.6666667,17360264.1666667,23618303.6666667,35478196.3333333,17946291.1666667,30705506.0
88288330.0,116280877.0,170391906.166667,152829407.5,147281430.333333,136160141.5,155553809.0
177938318.666667,220888285.0,161249703.333333,122456110.333333,270168056.166667,213085725.0,136656459.5
27689306.3333333,34146867.1666667,38978879.1666667,35387160.6666667,36245606.0,30674049.1666667,34654518.5
,,,16368726.0,,,
13819240.0,22722108.3333333,9755462.66666667,14909378.0,24333731.0,24015681.8333333,36284798.4
32583930.3333333,55872978.3333333,71636076.0,66346604.3333333,61154105.6,50806723.0,72114142.5
,21014695.0,22232765.6666667,,35330363.0,0.0,
206192823.833333,265080819.666667,235340498.166667,207005601.333333,304318770.666667,238684633.0,213232268.833333
7645659.33333333,10638458.3333333,20864861.0,4850123.0,10942672.0,7563218.5,8477867.6
105278214.333333,116570000.5,95653482.0,86302501.0,171134209.5,131150734.833333,107017214.333333
475757948.666667,611081340.166667,693545142.166667,401107395.333333,602028376.0,510062923.5,414813920.833333
80660992.5,96359046.6666667,59749656.5,70623284.3333333,123105453.833333,97439127.1666667,73647717.1666667
62052225.5,104873968.0,78350279.5,73728087.0,92116384.1666667,77878293.1666667,69125311.6666667
441270154.166667,618359495.666667,337296064.0,509384161.333333,615790129.666667,535418240.0,594637685.166667
15411399.0,8001306.6,4917581.4,77317675.6666667,24031341.8333333,16980335.25,6638653.5
396770501.833333,474592468.666667,427770858.5,322187995.833333,570177434.833333,441358438.166667,319753628.5
23432893.6666667,27835578.1666667,19655620.3333333,31086774.8333333,43162882.5,37373447.8333333,34834683.8333333
,14181827.0,7791191.33333333,11249007.0,2757368.0,10637401.0,10267614.6666667
90363944.3333333,104184017.0,99354696.0,88722700.5,106538148.666667,105670722.666667,77095950.3333333
171852467.0,153677073.833333,313734168.666667,99580668.3333333,191392045.166667,174814797.666667,126250565.0
118031638.833333,184604999.5,105330779.8,159868403.666667,199963098.0,181842662.666667,179074932.333333
22466138.6666667,29527372.5,35499555.6666667,38444152.3333333,49432164.1666667,37023342.1666667,46823359.0
256798838.0,373866560.333333,183364639.333333,293934406.166667,383023281.0,352539649.0,285853359.666667
14209941.8,13006633.0,11056591.0,7379249.5,13683244.5,14982569.2,13104380.6666667
6586462.8,11758230.4,8439873.0,8449637.75,12224580.25,10256420.8333333,10939479.5
4467227.33333333,,3797426.0,,5324264.0,4557920.0,
130986829.0,204605607.333333,185081029.5,135091697.666667,238699635.5,207695743.8,145406822.666667
64409252.8333333,65993949.6666667,58257836.0,47989924.1666667,67316444.6666667,67882801.0,50368253.5
19428233.8333333,16153429.0,14723041.6666667,,28488979.5,33420433.0,8473011.0
51747904.3333333,92539047.1666667,74543058.0,84584512.5,87392791.8333333,64989565.0,79965845.8333333
9294140.83333333,11540759.25,7404507.5,6304313.0,11316977.3333333,9505966.83333333,5052553.0
53341113.8333333,29624694.6666667,43636761.4,35306949.3333333,106429846.5,80644237.5,43248029.25
386520957.666667,415986734.333333,655152628.333333,348484715.0,548947170.166667,485518687.0,374232207.666667
180643023.166667,225332040.333333,222415594.166667,182368750.333333,278408534.0,243815095.5,224901756.5
75705526.5,75103153.3333333,89836953.3333333,52559864.3333333,122635572.5,108685749.666667,65744825.3333333
9401893.0,9033033.0,12017682.75,,14947036.0,0.0,
7352343.0,7984767.5,8042051.0,5537790.0,9925825.25,9199339.66666667,4814103.33333333
21472535.6666667,32908635.0,19570449.5,33581422.0,33049412.8333333,27256201.5,31111989.1666667
,,,9707400.0,,,0.0
205127564.833333,259835775.666667,225978418.333333,235428362.833333,277780169.5,253489753.333333,264500563.0
330493994.166667,359720924.666667,355421199.833333,292667948.0,462633797.0,381075311.0,324549440.333333
2072596.0,,,3642133.0,5668464.0,,2986080.0
,12406065.0,,,0.0,0.0,0.0
,4735078.5,,,0.0,,0.0
118500233.166667,149628050.0,192792885.0,109857486.833333,167837806.166667,136594666.5,123497243.833333
4321305.6,0.0,5699216.33333333,,,4949249.5,4220093.0
55098792.1666667,53075081.1666667,55107509.6666667,40972252.1666667,67741974.8333333,66395221.5,46345373.3333333
219127298.666667,275049593.5,233200169.166667,208631975.833333,264933353.833333,218842713.5,209991906.333333
303218919.0,353793333.5,309054141.833333,244955547.333333,401753080.333333,370523379.0,267149338.0
,,,402453606.0,,,166455560.0
,0.0,,0.0,0.0,,0.0
96887350.5,150596405.833333,112114756.0,143531790.333333,156123738.0,137998152.333333,138497780.833333
,,,,,,16574171.5
36577736.5,52989727.8333333,35217990.0,41525499.0,65114814.3333333,54998079.6666667,53080597.1666667
,,,,,,
67497454.0,112809340.166667,55626041.3333333,105125073.333333,126332676.333333,112408646.666667,93817715.5
90448789.6666667,84577870.3333333,67862224.3333333,53790990.1666667,137791288.833333,110922292.333333,61324507.6666667
223542541.0,299182903.666667,230161486.0,182430230.166667,367702617.333333,356279144.333333,206807081.833333
27638446.5,33400983.1666667,34501796.5,28052275.1666667,,28710970.6,63148305.6
8667241.0,7532837.0,5826103.33333333,2310439.0,10280039.0,11115922.0,0.0
227851861.5,223508179.0,268216098.333333,165187148.666667,279934787.333333,249265688.833333,156589364.833333
8752117.0,9198930.6,11318095.3333333,8073061.0,9564084.0,12847503.25,11027495.6666667
51451131.6666667,41743429.6666667,48516863.4,28956869.0,48980539.0,37411206.8333333,30162924.5
6921148.0,,14118351.5,5995561.5,8787656.5,8514865.66666667,0.0
32808933.0,31042425.0,25567484.3333333,27776158.6666667,42093133.8333333,31382430.1666667,25721447.8333333
396049817.333333,659995807.833333,471481949.0,669364314.833333,737717271.5,601563322.333333,647346846.333333
16404628.0,28968174.3333333,16216137.8333333,22450470.0,24907310.5,16701420.5,17170443.2
5209550.0,,,0.0,6534219.0,6124737.5,0.0
31245030.8333333,46692423.5,29552965.1666667,33606465.6666667,49421973.5,49254909.8333333,33712918.8333333
371133871.0,426265419.166667,404477793.0,309011213.833333,696168694.666667,580698244.5,316176845.166667
7201440.5,20082014.6666667,,19047216.0,39397087.0,19036923.0,20836801.2
14520388.3333333,14356859.8,13709297.3333333,7349267.0,18076702.0,15653610.1666667,13286106.75
199219740.0,216943488.166667,205255421.833333,135226266.166667,192825630.833333,190545400.166667,178970103.0
1446795.66666667,,0.0,3502833.0,3291807.0,,5501765.5
358772331.166667,536044664.333333,444627905.5,433645951.0,618413062.333333,536536781.166667,544422965.166667
,,4657804.0,,4088525.0,5494245.0,7660247.0
1270404865.16667,1446038525.83333,1818166170.33333,913014563.0,1576144171.33333,1401028753.0,937644553.666667
51931232.8333333,65267749.1666667,71689502.6666667,38321054.0,61518562.5,63033111.5,48852370.5
194303953.5,235864975.166667,242727524.333333,153495116.666667,268406658.833333,231010333.666667,186065071.833333
72990989.6666667,90152179.0,94519935.0,43647866.0,124558296.0,95434880.3333333,46764668.8333333
193390984.333333,192926943.666667,227641911.333333,166633153.833333,277844105.333333,219576794.333333,192438300.0
117098384.666667,122926763.166667,115944981.166667,117624835.5,160537586.5,147948443.333333,111513726.833333
,0.0,0.0,,0.0,,
50470672.1666667,61365289.8333333,51716048.5,44730241.0,67179255.5,63027730.6666667,51078774.5
92753698.1666667,117654829.333333,107696566.5,79315017.8333333,120596785.166667,107753374.5,86386658.8333333
2175383765.0,2527404313.16667,2825536677.5,2511444025.16667,2996534903.16667,2404155427.33333,2533612375.83333
152545011.333333,175117057.833333,176362623.166667,165141357.166667,214334537.666667,186419858.0,200018533.5
43333.0,,3340741.2,3304899.0,,,
4597260.0,,,5996139.33333333,6870512.33333333,2950713.5,7705930.5
22561048.0,25019611.6666667,29456318.2,21462792.2,28333313.3333333,25723637.4,27904148.6666667
100539816.833333,141635785.0,109484439.666667,114417951.5,132336831.5,97206842.3333333,104941221.5
54612933.3333333,65773461.3333333,50705855.5,46330499.5,87537078.3333333,80102665.0,57003244.6666667
4595199.33333333,7892391.0,0.0,3529496.0,8231233.66666667,6026511.0,
,0.0,,,,,15169545.6666667
3823914.6,11870244.0,5664926.0,,,4346090.5,5824160.0
136014790.333333,148132139.833333,158749385.5,111652035.166667,203178758.833333,168404290.833333,124180055.5
40137865.0,46931137.0,37906116.0,28302925.6666667,44678293.3333333,34109422.5,26510524.5
16690342.0,18829596.8,15770659.4,20100846.8333333,33725117.6666667,23832295.1666667,23069599.4
364781097.833333,367498836.833333,336477734.166667,346213284.166667,382194763.333333,356770107.166667,370909322.0
4914479231.0,5839557217.5,4847016280.0,4470235774.16667,6216805293.0,5509400588.16667,4910387186.33333
205313474.8,209428668.2,295574953.5,191486966.166667,562278349.166667,593081060.166667,158236083.666667
60340233.1666667,47557744.0,86730683.3333333,19473085.8333333,53047669.0,49430204.6666667,21397228.1666667
488185319.666667,655307735.166667,430755586.666667,512082998.166667,689358648.166667,565855256.0,552072025.5
154146792.333333,138113018.0,189872288.166667,105623312.166667,208938004.166667,193259282.5,114885470.666667
248089760.333333,302246633.833333,265397508.833333,262304197.166667,346946381.5,283577474.5,268963526.0
23226362.0,19185855.6666667,23144560.6666667,16943984.3333333,23998996.6666667,20689223.2,16633117.8333333
152356495.333333,328707119.833333,109942665.666667,289436274.666667,230797397.333333,214314101.333333,293006349.333333
,,,2446700.0,5305566.66666667,5133300.0,
,3185478.0,0.0,13341817.6666667,,12395946.5,
105381979.833333,106624844.333333,107301931.0,101764524.333333,135662667.166667,113683655.333333,108868218.5
49200636.3333333,57151040.8333333,42858794.3333333,42471916.5,69630839.0,59373757.3333333,43348611.3333333
8317921.5,8220900.25,9379302.16666667,4031797.0,9782840.6,7797470.75,4114955.2
8483425.25,,8280476.0,12660169.0,19137069.6666667,7171792.0,25706141.3333333
7552661.33333333,8476298.5,,,,15531763.0,11273440.0
8449328.83333333,8523501.66666667,10114586.5,9546429.5,11174968.0,10180464.3333333,5703906.5
14695287.8333333,12234063.25,14772587.3333333,9075692.5,20225948.0,20872590.0,12704954.25
399241587.166667,445828781.333333,730941875.833333,143908545.5,448404281.166667,386691344.5,177388311.333333
192754838.666667,168282323.333333,200859176.4,163859738.666667,208260250.666667,170646857.5,159791421.666667
63122877.5,91131228.6666667,91140571.0,60246958.1666667,97450967.5,82007315.0,51306407.3333333
17553574.1666667,25036769.75,,,49603626.6666667,28332570.0,21145213.0
217608590.166667,251943326.833333,330657333.166667,227473165.333333,283730425.5,242608950.5,229754559.5
14244121.1666667,24810577.5,10138334.4,15287044.2,13114365.6,18997933.6,18286487.4
22442732.4,15402203.3333333,18336981.8333333,25504935.2,28050331.8333333,24143708.6666667,25885539.5
0.0,6279099.33333333,7583006.0,2586622.0,0.0,6691732.0,0.0
62341795.6666667,112436138.166667,52283108.8333333,82388513.5,116723944.0,98559670.3333333,90622665.8333333
523187720.0,565539242.166667,519649205.333333,445937716.0,647487776.166667,567553885.666667,502441811.5
54743525.1666667,70818193.3333333,59115778.8333333,100838607.666667,73644291.3333333,69395409.8333333,94060117.5
17445794.0,18347612.1666667,18163346.6,14290329.1666667,24865124.3333333,22800064.8333333,14519363.6666667
,,,6380040.0,,,
624892561.5,738835332.333333,788273055.0,619262847.166667,,830434021.833333,591523785.5
83000159.6666667,92847919.8333333,88902754.0,46875263.5,79758512.0,75624118.3333333,44889502.1666667
44160042.0,112886566.0,83994132.0,82026705.3333333,94108348.4,67802834.6,109471410.833333
10029030.0,11828461.8,7453001.66666667,8726599.8,13027731.1666667,11535523.5,8112712.83333333
28819109.3333333,31948277.0,23378322.5,19758592.0,36019800.6666667,30527898.3333333,17743690.1666667
132935380.666667,136003180.0,171436056.0,125712161.666667,201319241.666667,171245375.666667,128099557.0
37466816.8333333,44726021.1666667,35977242.8333333,30285793.1666667,55884223.3333333,49636079.6666667,38448153.1666667
128478875.166667,161418448.833333,150447966.333333,135491342.333333,173257421.833333,177637416.666667,129856702.166667
110799509.0,,0.0,136337790.0,,180717332.25,169901489.0
9701270.66666667,5597883.0,12010076.8333333,,9835303.0,,
39590609.5,36844027.5,38807037.1666667,36134723.0,56371750.5,40746107.8333333,34472946.3333333
27250572.8333333,47034252.1666667,29817423.6666667,33761798.8333333,38841290.4,50636323.0,30163395.0
,3503098.0,,,,,3826944.0
47844267.3333333,41023692.5,67564329.1666667,20901574.1666667,34172259.6666667,38526991.6666667,22664206.3333333
7081270.33333333,,,,13992518.5,0.0,
114600557.833333,106024815.833333,151040363.166667,71526859.1666667,154498994.666667,117876515.666667,89966538.8333333
170948386.333333,116660902.833333,181327191.0,89283217.5,184187616.833333,134214957.5,108735306.0
87737459.4,77662759.6666667,57939380.5,49948242.8333333,61609270.0,68775824.5,60035576.8333333
65676189.1666667,112535949.333333,69530445.3333333,159295725.666667,97549065.5,86244752.8333333,133772418.5
21933110.5,15900363.0,,14467244.2,3565197.0,,
29875193.5,29928312.6666667,36932902.3333333,29492500.6666667,41603573.5,46544634.1666667,25204555.1666667
116211539.5,160229853.5,97120567.8333333,127192870.0,183890162.166667,143809664.666667,119621042.833333
187823722.5,196817970.0,229798676.166667,139829814.5,236276308.0,198122391.0,141265700.833333
,,2214400.0,,,0.0,
4872264.0,7075398.16666667,3219208.0,2550804.33333333,0.0,5488993.5,
2604692.0,5248444.25,,22063732.5,7417995.5,5863542.0,9768538.0
