5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Doxorubicin,Cyclophosphamide
9104165.5,6359452.66666667,4455305.2,4455305.2,6165854.6,3350616.2,5163217.66666667,4025103.4,9104165.5,6165854.6,9104165.5,4025103.4,3350616.2
10550697.8333333,9490104.75,13197359.0,13197359.0,11627511.0,12699603.6666667,14959687.0,7053148.16666667,10550697.8333333,11627511.0,10550697.8333333,7053148.16666667,12699603.6666667
53939285.5,41766286.6666667,51588039.6666667,51588039.6666667,65471093.0,44053737.6666667,57458010.3333333,17046026.3333333,53939285.5,65471093.0,53939285.5,17046026.3333333,44053737.6666667
360596129.666667,543164306.0,599410697.833333,599410697.833333,473588893.5,546169236.5,414878347.0,280832854.333333,360596129.666667,473588893.5,360596129.666667,280832854.333333,546169236.5
79579467.3333333,67204713.6666667,75777960.1666667,75777960.1666667,98420463.1666667,75273927.0,77734095.8333333,45709348.5,79579467.3333333,98420463.1666667,79579467.3333333,45709348.5,75273927.0
63039052.0,60705481.3333333,71801052.6666667,71801052.6666667,73443456.3333333,73864023.5,63315732.0,55972822.8333333,63039052.0,73443456.3333333,63039052.0,55972822.8333333,73864023.5
,,,,4883065.0,,,,,4883065.0,6214445.0,,
5344218.0,3153277.0,2836440.25,2836440.25,3294904.5,1901567.0,10806202.0,1616464.33333333,5344218.0,3294904.5,,1616464.33333333,1901567.0
59380302.6666667,65840182.3333333,80481713.0,80481713.0,88750095.3333333,92199942.2,56795653.6666667,142563210.166667,59380302.6666667,88750095.3333333,59380302.6666667,142563210.166667,92199942.2
,0.0,,,,,27754754.0,11361621.75,,0.0,,11361621.75,0.0
,38713298.8333333,51518692.3333333,51518692.3333333,41985726.0,38544321.1666667,46540377.0,36663076.4,32923781.0,41985726.0,32923781.0,36663076.4,38544321.1666667
3284113.0,6654080.16666667,8164292.5,8164292.5,,6246714.2,3771827.66666667,6865800.66666667,3284113.0,8055287.0,3284113.0,6865800.66666667,6246714.2
6451766.66666667,6033740.0,7509340.0,7509340.0,8661680.0,7811350.0,8499525.0,2692466.66666667,6451766.66666667,8661680.0,6451766.66666667,2692466.66666667,7811350.0
,6758841.0,6951583.0,6951583.0,5149829.5,5723496.0,4314216.33333333,2764452.25,,5149829.5,,2764452.25,5723496.0
83770543.3333333,90683264.0,102637960.666667,102637960.666667,93266067.8333333,88091257.5,94228620.3333333,81600811.3333333,83770543.3333333,93266067.8333333,83770543.3333333,81600811.3333333,88091257.5
15310303.0,12904318.3333333,16245815.6666667,16245815.6666667,14099733.0,14107878.0,13971895.6666667,11484689.1666667,15310303.0,14099733.0,15310303.0,11484689.1666667,14107878.0
65556737.6666667,45232156.0,52988015.5,52988015.5,76579208.8333333,67924870.5,67118342.6666667,43230390.8333333,65556737.6666667,76579208.8333333,65556737.6666667,43230390.8333333,67924870.5
43713843.1666667,31225538.3333333,50364076.1666667,50364076.1666667,40488133.8333333,27169575.3333333,34088395.5,39626411.5,43713843.1666667,40488133.8333333,43713843.1666667,39626411.5,27169575.3333333
61719109.3333333,78802411.8333333,77456874.1666667,77456874.1666667,81760704.6666667,89632647.1666667,60994680.8333333,111988566.833333,61719109.3333333,81760704.6666667,61719109.3333333,111988566.833333,89632647.1666667
,,,0.0,5945398.0,,,,0.0,5945398.0,,,
254604913.0,259673262.333333,361268177.0,361268177.0,300975027.0,303923903.166667,238732542.833333,358226105.333333,254604913.0,300975027.0,254604913.0,358226105.333333,303923903.166667
239739740.5,216440634.5,276337577.333333,276337577.333333,336715201.666667,294926658.833333,258542405.333333,344142940.833333,239739740.5,336715201.666667,239739740.5,344142940.833333,294926658.833333
261251143.333333,257826645.666667,307941008.0,307941008.0,333073903.0,270649254.0,257345431.5,267628242.666667,261251143.333333,333073903.0,,267628242.666667,270649254.0
638267705.166667,657794810.833333,756165766.833333,756165766.833333,577377543.5,664317189.5,481934532.0,1061885672.0,638267705.166667,577377543.5,638267705.166667,1061885672.0,664317189.5
0.0,,0.0,,,,,,,,,,
64887365.5,61659478.0,93457919.0,93457919.0,70906786.5,74098899.6666667,57224977.3333333,79153661.3333333,64887365.5,70906786.5,64887365.5,79153661.3333333,74098899.6666667
8769418.83333333,16901430.5,5297308.6,5297308.6,17113704.6666667,,9869029.4,10632906.1666667,8769418.83333333,17113704.6666667,8769418.83333333,10632906.1666667,10662021.0
30891356.1666667,47590191.6666667,50167711.2,50167711.2,35297222.75,46196592.5,28847346.2,58541260.5,30891356.1666667,35297222.75,30891356.1666667,58541260.5,46196592.5
19379404.6,21035173.6666667,33112958.25,33112958.25,31315257.0,26532232.2,20650378.1666667,30265491.0,19379404.6,31315257.0,19379404.6,30265491.0,
22845321.5,24739691.5,26794416.5,26794416.5,,22863242.25,23745295.1666667,24073690.0,22845321.5,25940666.1666667,22845321.5,24073690.0,22863242.25
507793651.333333,359540017.5,458787322.833333,458787322.833333,463340446.833333,386498186.5,484602352.0,272528514.833333,507793651.333333,463340446.833333,507793651.333333,272528514.833333,386498186.5
22877159.5,21285167.1666667,24020310.0,24020310.0,19013061.0,21158751.3333333,19435920.3333333,12961730.2,22877159.5,19013061.0,22877159.5,12961730.2,21158751.3333333
83105331.3333333,51657088.6666667,64219440.6666667,64219440.6666667,53689187.5,71003448.6666667,103767933.833333,60303045.3333333,83105331.3333333,53689187.5,83105331.3333333,60303045.3333333,71003448.6666667
,,,,,,,0.0,,11594941.0,,0.0,
237477485.333333,335404398.5,299941587.666667,299941587.666667,368424265.833333,333771956.833333,200758550.666667,482513447.5,237477485.333333,368424265.833333,237477485.333333,482513447.5,333771956.833333
45050721.25,39451754.1666667,43365769.75,43365769.75,39786103.1666667,32228430.3333333,28767189.3333333,64318198.5,45050721.25,39786103.1666667,45050721.25,64318198.5,32228430.3333333
0.0,15080433.0,29933208.0,29933208.0,,12813942.5,11512100.5,26229193.3333333,0.0,15281018.0,0.0,,12813942.5
287867028.666667,266689566.5,337887055.5,337887055.5,360366820.5,289043396.5,290216913.0,194234491.5,287867028.666667,360366820.5,287867028.666667,194234491.5,289043396.5
203384897.833333,157216442.333333,208082410.166667,208082410.166667,197073223.5,198864995.333333,195447719.5,133122547.833333,203384897.833333,197073223.5,203384897.833333,133122547.833333,198864995.333333
482409241.833333,336327400.166667,445381117.333333,445381117.333333,507367652.0,356732183.333333,454900679.666667,312861044.0,482409241.833333,507367652.0,482409241.833333,312861044.0,356732183.333333
189734139.666667,185421108.166667,218613222.5,218613222.5,193136768.333333,186609978.5,137448635.5,213120092.166667,189734139.666667,193136768.333333,189734139.666667,213120092.166667,186609978.5
554337462.5,470761883.666667,502570988.5,502570988.5,586697347.166667,474792424.5,499731527.666667,287678975.833333,554337462.5,586697347.166667,554337462.5,287678975.833333,474792424.5
616515035.0,606338091.666667,713165894.0,713165894.0,812341908.0,664291122.833333,571826077.0,853806541.0,616515035.0,812341908.0,616515035.0,853806541.0,664291122.833333
33146791.1666667,33697050.5,34415752.3333333,34415752.3333333,45736263.0,34679516.6666667,39846637.5,31128609.8333333,33146791.1666667,45736263.0,33146791.1666667,31128609.8333333,34679516.6666667
111176220.333333,97622957.8333333,99402967.5,99402967.5,136205423.666667,97908443.0,114633708.833333,71530941.3333333,111176220.333333,136205423.666667,111176220.333333,71530941.3333333,97908443.0
9767600.0,6762475.0,9433240.0,9433240.0,11703700.0,8303380.0,9165616.66666666,5980050.0,9767600.0,11703700.0,9767600.0,5980050.0,8303380.0
48652424.6666667,51809622.0,60623747.3333333,60623747.3333333,73437481.5,58018754.6666667,46381347.3333333,48951264.8333333,48652424.6666667,73437481.5,48652424.6666667,48951264.8333333,58018754.6666667
33617051.2,37018361.0,49513842.25,49513842.25,37958454.1666667,37993271.8,37513253.0,46579059.3333333,33617051.2,37958454.1666667,33617051.2,46579059.3333333,37993271.8
1424499021.33333,1590761648.33333,1629385567.83333,1629385567.83333,1770724006.33333,1454882442.66667,1411845821.66667,1411440706.5,1424499021.33333,1770724006.33333,1424499021.33333,1411440706.5,1454882442.66667
10937003.75,,,13678882.0,14182269.25,8138254.5,14330800.0,9422257.6,10937003.75,14182269.25,10937003.75,9422257.6,
36705802.8333333,20837729.0,34144113.3333333,34144113.3333333,56094756.5,40189873.5,34982678.0,24726915.0,36705802.8333333,56094756.5,36705802.8333333,24726915.0,40189873.5
76541058.5,70506716.3333333,90139339.3333333,90139339.3333333,77286107.3333333,77721586.1666667,70133276.0,70326693.6666667,76541058.5,77286107.3333333,76541058.5,70326693.6666667,77721586.1666667
17509426.3333333,15190208.0,18552218.1666667,18552218.1666667,16821901.0,18378358.6666667,15258288.3333333,12527084.1666667,17509426.3333333,16821901.0,17509426.3333333,12527084.1666667,18378358.6666667
8796823.8,9938260.5,6118407.0,,7687535.66666667,,7932997.6,,8796823.8,7687535.66666667,8796823.8,,7327481.0
117034994.5,106035069.166667,121605844.666667,121605844.666667,125217479.0,117311615.166667,99427844.5,164521581.166667,117034994.5,125217479.0,117034994.5,164521581.166667,117311615.166667
13677387.25,17896762.6666667,18464269.8,18464269.8,25066396.5,16316922.6666667,13981857.2,22039176.0,13677387.25,25066396.5,13677387.25,22039176.0,16316922.6666667
50775510.8333333,44913299.5,44418124.6666667,44418124.6666667,47214296.0,43158428.0,35748663.1666667,39241711.3333333,50775510.8333333,47214296.0,50775510.8333333,39241711.3333333,43158428.0
8504050.0,4675166.66666667,5020683.33333333,5020683.33333333,10394283.3333333,5471216.66666667,9167700.0,,8504050.0,10394283.3333333,8504050.0,3325300.0,5471216.66666667
,,,,,,0.0,,,,,,
,,6293645.0,,,,,7025747.25,,0.0,,7025747.25,
1960098440.5,1231353492.0,1399013108.66667,1399013108.66667,1757354273.33333,1902911619.66667,1375367053.0,1198900176.83333,1960098440.5,1757354273.33333,1960098440.5,1198900176.83333,1902911619.66667
47873684.3333333,47952431.3333333,53100133.5,53100133.5,53384055.3333333,57942712.8333333,48701820.6666667,53788512.0,47873684.3333333,53384055.3333333,47873684.3333333,53788512.0,57942712.8333333
5852206.5,,0.0,0.0,10912621.0,,,,,,,,
415785162.5,403735463.833333,499003905.833333,499003905.833333,428683340.833333,391696932.333333,446459505.166667,239161577.0,415785162.5,428683340.833333,415785162.5,239161577.0,391696932.333333
146111563.5,321446905.166667,313570701.0,313570701.0,300368377.666667,308479468.666667,165152696.833333,400647081.833333,146111563.5,300368377.666667,146111563.5,400647081.833333,308479468.666667
641045695.333333,580777729.0,842141151.666667,842141151.666667,905945207.5,773347625.833333,614404188.333333,901776050.833333,641045695.333333,905945207.5,641045695.333333,901776050.833333,773347625.833333
,,0.0,0.0,,4730292.33333333,,,,0.0,,,4730292.33333333
,8918498.66666667,7371142.5,7371142.5,0.0,11058124.8333333,0.0,0.0,,0.0,15530158.0,0.0,11058124.8333333
45649142.0,60014106.8333333,44678310.3333333,44678310.3333333,48740525.0,67713978.8333333,51571296.0,40755490.3333333,45649142.0,48740525.0,45649142.0,40755490.3333333,67713978.8333333
7739441.4,3971453.66666667,7148465.6,7148465.6,6586688.0,4663171.16666667,7176871.0,6096061.33333333,7739441.4,,7739441.4,6096061.33333333,4663171.16666667
12477456.5,13964909.6666667,15104189.0,15104189.0,17465391.75,12996566.6666667,11958627.5,11274599.6666667,12477456.5,17465391.75,12477456.5,11274599.6666667,12996566.6666667
,3664500.0,,,,,,,,,,,
142357817.0,103611864.5,129633334.666667,129633334.666667,133026340.0,107514856.0,143153022.166667,92041291.5,142357817.0,133026340.0,142357817.0,92041291.5,107514856.0
360043984.166667,387070391.166667,468202332.666667,,411773389.166667,463541173.0,369240047.166667,477440496.0,360043984.166667,411773389.166667,360043984.166667,477440496.0,463541173.0
10793166.0,4791915.5,8040316.5,8040316.5,,7974162.0,,3371667.0,10793166.0,,10793166.0,3371667.0,
,,,,5053110.33333333,,,,924451.5,5053110.33333333,924451.5,3725783.0,
85328815.5,64308326.1666667,105463490.0,105463490.0,65272868.0,97015830.5,102357603.833333,55349569.0,85328815.5,65272868.0,85328815.5,55349569.0,97015830.5
25350840.2,23360857.0,,,32441496.2,0.0,25030448.5,25937687.0,25350840.2,32441496.2,25350840.2,25937687.0,
151496173.166667,143181664.5,180791485.5,180791485.5,166216324.166667,155246483.833333,168690469.166667,134903948.833333,151496173.166667,166216324.166667,151496173.166667,134903948.833333,155246483.833333
42960914.5,36572335.8333333,48642946.5,48642946.5,46404388.3333333,46607419.1666667,41581428.1666667,40937717.0,42960914.5,46404388.3333333,42960914.5,40937717.0,46607419.1666667
348059171.666667,383159870.666667,450440840.166667,450440840.166667,297162114.0,423158734.0,323449962.166667,308304002.666667,348059171.666667,297162114.0,348059171.666667,308304002.666667,423158734.0
91683259.5,123066039.5,138342827.166667,138342827.166667,136097922.166667,140265661.833333,78246322.6666667,104241953.333333,91683259.5,136097922.166667,91683259.5,104241953.333333,140265661.833333
256883578.333333,128821866.833333,204034900.0,204034900.0,241608416.5,218662695.0,245215596.833333,104929419.5,256883578.333333,241608416.5,256883578.333333,104929419.5,218662695.0
7648461.33333333,5489666.33333333,6768234.5,6768234.5,8292525.0,7653597.66666667,7551077.6,,7648461.33333333,8292525.0,7648461.33333333,7681531.0,7653597.66666667
3728897.0,,,,,,3833369.0,0.0,,,3728897.0,0.0,0.0
238616227.5,222226200.333333,290137169.666667,290137169.666667,261596094.666667,263487396.166667,194580312.833333,236659139.5,238616227.5,261596094.666667,238616227.5,236659139.5,263487396.166667
14853666.6666667,16098000.0,12811833.3333333,12811833.3333333,24527333.3333333,14485833.3333333,14926333.3333333,11848660.0,14853666.6666667,24527333.3333333,14853666.6666667,11848660.0,14485833.3333333
23882026.4,24856737.8333333,19963373.6666667,19963373.6666667,22484184.4,17044803.0,23450278.8333333,22039304.25,23882026.4,22484184.4,23882026.4,22039304.25,17044803.0
341481910.0,349125432.0,443841849.833333,443841849.833333,408625430.333333,414737267.333333,327686262.666667,360181821.666667,341481910.0,408625430.333333,341481910.0,360181821.666667,414737267.333333
531407438.333333,496092846.0,625543650.5,625543650.5,552560321.833333,501354641.166667,470631702.166667,498414397.0,531407438.333333,552560321.833333,531407438.333333,498414397.0,501354641.166667
60047042.1666667,76326470.5,98291678.3333333,98291678.3333333,91280783.3333333,86865554.3333333,50869353.0,69566224.8333333,60047042.1666667,91280783.3333333,60047042.1666667,69566224.8333333,86865554.3333333
15640133.75,20792217.0,,,21112725.8333333,19344994.0,17310708.0,34693612.8,15640133.75,21112725.8333333,15640133.75,34693612.8,19344994.0
,16102312.0,16831533.0,16831533.0,13403572.6666667,17752077.0,,26102264.1666667,11291262.0,13403572.6666667,,26102264.1666667,17752077.0
8532196.0,6666698.75,6135188.0,6135188.0,7024321.33333333,18858690.0,9477567.5,6825775.5,,7024321.33333333,8532196.0,6825775.5,18858690.0
14874942.0,15173370.6,0.0,0.0,12928781.75,28398883.0,17341708.5,,14874942.0,12928781.75,14874942.0,12021066.6666667,28398883.0
675641900.833333,549278002.5,771948883.5,771948883.5,786919075.0,590189388.166667,712425463.5,549931150.0,675641900.833333,786919075.0,675641900.833333,549931150.0,590189388.166667
8565437.5,0.0,14712425.0,14712425.0,17207374.0,9390298.66666667,9347764.0,0.0,8565437.5,17207374.0,8565437.5,0.0,9390298.66666667
146089481.666667,171326682.333333,155956737.5,155956737.5,128172699.5,178442281.166667,137757131.666667,109124652.0,146089481.666667,128172699.5,146089481.666667,109124652.0,178442281.166667
9786406.25,12131781.8333333,20449765.0,20449765.0,16778966.8333333,17942000.0,11263734.5,15004278.0,9786406.25,16778966.8333333,9786406.25,15004278.0,17942000.0
31372157.0,31576239.1666667,41159728.0,41159728.0,37572888.5,44872973.3333333,28409178.0,31993094.3333333,31372157.0,37572888.5,31372157.0,31993094.3333333,44872973.3333333
42676106.5,94143344.0,80934902.5,,64156034.8333333,86386714.5,58984644.0,135289110.833333,42676106.5,64156034.8333333,42676106.5,135289110.833333,86386714.5
,,3907235.0,3907235.0,4039732.0,,,13451268.0,,,0.0,13451268.0,
,8136538.66666667,,5665637.0,12855476.0,8791401.0,,11156977.5,5190884.5,12855476.0,,11156977.5,8791401.0
171953143.333333,189624489.166667,209588974.666667,209588974.666667,233096038.833333,215138903.333333,162360699.833333,181951955.333333,171953143.333333,233096038.833333,171953143.333333,181951955.333333,215138903.333333
237518866.666667,226450904.0,277934003.666667,277934003.666667,276001180.0,272358253.0,222261370.5,298953321.166667,237518866.666667,276001180.0,237518866.666667,298953321.166667,272358253.0
290129859.0,337988374.5,408262793.166667,408262793.166667,407460977.166667,340472165.333333,307405405.833333,389515119.333333,290129859.0,407460977.166667,290129859.0,389515119.333333,340472165.333333
,36053503.8333333,25918004.5,25918004.5,31063304.2,25819905.3333333,21451888.25,36493425.3333333,,31063304.2,53514947.0,36493425.3333333,25819905.3333333
706816213.5,494398063.166667,766854193.166667,766854193.166667,742031646.333333,659227303.666667,653152820.333333,632852007.166667,706816213.5,742031646.333333,706816213.5,632852007.166667,659227303.666667
16089121.8,18505996.6666667,26827380.1666667,26827380.1666667,22157449.8333333,21128475.6666667,16337082.8333333,20939468.8333333,16089121.8,22157449.8333333,16089121.8,20939468.8333333,21128475.6666667
,12063290.0,,,8397958.0,7745232.0,10306241.5,11854675.0,,,,11854675.0,7745232.0
5679967.66666667,5318719.33333333,6745427.66666667,6745427.66666667,6525870.33333333,5860977.2,5395278.0,3629532.66666667,5679967.66666667,6525870.33333333,5679967.66666667,3629532.66666667,5860977.2
89662070.3333333,107317176.666667,128009337.5,128009337.5,107479917.5,105865664.333333,99421035.1666667,117196061.833333,89662070.3333333,107479917.5,89662070.3333333,117196061.833333,105865664.333333
315652671.666667,323582111.333333,344761191.166667,344761191.166667,375882963.0,342676104.833333,278882651.5,296158313.166667,315652671.666667,375882963.0,315652671.666667,296158313.166667,342676104.833333
22058529.5,21363369.6666667,27452697.25,27452697.25,20825648.75,24685651.1666667,23116582.0,32778578.1666667,22058529.5,20825648.75,22058529.5,32778578.1666667,24685651.1666667
13957785.4,16378274.5,16296466.8,16296466.8,14674578.3333333,16196842.5,13113299.8333333,11819372.6666667,13957785.4,14674578.3333333,13957785.4,11819372.6666667,16196842.5
1056789808.33333,1236471113.33333,1220230936.16667,1220230936.16667,1403743463.83333,1262639972.16667,994583315.0,1558423926.0,1056789808.33333,1403743463.83333,1056789808.33333,1558423926.0,1262639972.16667
,0.0,,,,,0.0,,,,,,
10976786.0,14679909.3333333,15867557.0,15867557.0,14951801.0,11797756.3333333,8683635.5,15389845.4,10976786.0,14951801.0,10976786.0,15389845.4,11797756.3333333
,,,,0.0,,,3590042.0,,0.0,,3590042.0,
26856316.8333333,28886489.0,32635777.8333333,32635777.8333333,30884207.8333333,33649078.8333333,25849075.6666667,32873583.1666667,26856316.8333333,30884207.8333333,26856316.8333333,32873583.1666667,33649078.8333333
24145027.5,39985231.6666667,33432849.0,33432849.0,41242385.3333333,31158867.8333333,24524933.6666667,43832910.0,24145027.5,41242385.3333333,24145027.5,43832910.0,31158867.8333333
86632163.5,100007664.333333,92863142.6666667,92863142.6666667,119815440.333333,98757179.1666667,72828096.6666667,43299555.1666667,86632163.5,119815440.333333,86632163.5,43299555.1666667,98757179.1666667
20636637.1666667,15582383.3333333,19282081.6666667,19282081.6666667,23189590.1666667,19225497.8333333,26107676.6666667,10492731.5,20636637.1666667,23189590.1666667,20636637.1666667,10492731.5,19225497.8333333
,,1334762.0,,0.0,,3224797.4,0.0,3445992.0,0.0,3445992.0,,
61786947.6666667,35306791.75,67909448.0,67909448.0,74413859.8333333,63200755.8333333,49513235.3333333,55208923.6666667,61786947.6666667,74413859.8333333,61786947.6666667,55208923.6666667,63200755.8333333
59135416.0,44564309.5,52094755.8333333,52094755.8333333,55755758.6666667,51552932.6666667,53484243.1666667,60310868.8333333,59135416.0,55755758.6666667,59135416.0,60310868.8333333,51552932.6666667
,,,0.0,,,,3785678.5,,,0.0,3785678.5,
16867829.8,22260436.3333333,24830182.5,24830182.5,26444103.3333333,,16262919.8333333,28729981.0,16867829.8,26444103.3333333,16867829.8,28729981.0,29392521.0
0.0,0.0,,0.0,,,0.0,,,,0.0,,2413235.0
21507963.0,,,,11704610.0,27116365.0,5351589.0,,21507963.0,11704610.0,21507963.0,2871792.0,
12117980.0,10944687.0,0.0,0.0,,13252003.6666667,11417931.0,,12117980.0,,12117980.0,0.0,13252003.6666667
24573742.6666667,29422473.6666667,30812035.5,30812035.5,19367968.5,24776791.1666667,31676250.8333333,16468583.3333333,24573742.6666667,19367968.5,24573742.6666667,16468583.3333333,24776791.1666667
,0.0,,0.0,,16022897.6666667,,0.0,,,,0.0,16022897.6666667
,4089331.0,0.0,0.0,,9312930.0,0.0,4115438.5,,,,4115438.5,9312930.0
96793380.1666667,132135387.333333,126832343.0,126832343.0,131193394.333333,141905923.333333,90853829.0,151584137.833333,96793380.1666667,131193394.333333,96793380.1666667,151584137.833333,141905923.333333
120775723.833333,187298952.5,212226156.666667,212226156.666667,153399540.666667,195288467.833333,123036504.0,254092141.166667,120775723.833333,153399540.666667,120775723.833333,254092141.166667,195288467.833333
185047799.5,161392939.833333,177225108.0,177225108.0,204128906.833333,160600405.833333,159487023.666667,108448221.333333,185047799.5,204128906.833333,185047799.5,108448221.333333,160600405.833333
388187818.333333,316023174.5,417587448.833333,417587448.833333,408743985.833333,340092556.0,414442097.833333,279396639.833333,388187818.333333,408743985.833333,,279396639.833333,340092556.0
0.0,9083567.33333333,,11670073.0,,7365284.0,,0.0,,,0.0,0.0,7365284.0
17884114.75,16202420.0,20880531.6666667,20880531.6666667,17891947.0,19644706.1666667,16717944.5,21990449.3333333,17884114.75,17891947.0,17884114.75,21990449.3333333,19644706.1666667
9438008.2,12559190.0,12332063.6666667,12332063.6666667,17591503.5,5776666.66666667,10874892.8,14124428.6666667,9438008.2,17591503.5,9438008.2,14124428.6666667,5776666.66666667
7310212.0,8418602.4,10226605.2,10226605.2,9045250.0,10982244.8333333,7792376.0,6415478.25,7310212.0,9045250.0,7310212.0,6415478.25,10982244.8333333
0.0,29945387.3333333,,21113531.0,14949254.5,42421156.0,16336533.0,58390947.3333333,0.0,14949254.5,0.0,58390947.3333333,42421156.0
12594525.8333333,15508035.75,16572017.75,16572017.75,17336891.2,16736125.5,12333673.3333333,8705171.25,12594525.8333333,17336891.2,12594525.8333333,8705171.25,16736125.5
,9193167.4,0.0,0.0,0.0,8206922.0,14217888.0,,,,0.0,,8206922.0
10059389.0,9278217.33333333,13841581.4,13841581.4,15015638.0,8525978.0,8291740.25,14015774.4,10059389.0,15015638.0,10059389.0,14015774.4,8525978.0
85653041.8333333,48226240.3333333,74197038.8333333,74197038.8333333,73316604.3333333,63458039.5,75754408.1666667,55322011.1666667,85653041.8333333,73316604.3333333,85653041.8333333,55322011.1666667,63458039.5
36858367.1666667,60682139.3333333,52819154.3333333,52819154.3333333,,67348477.1666667,35988758.1666667,83899192.8333333,36858367.1666667,71266775.6666667,36858367.1666667,83899192.8333333,67348477.1666667
458775275.0,451868238.833333,508214171.0,508214171.0,477279044.166667,469936781.5,428192053.166667,473495978.0,458775275.0,477279044.166667,458775275.0,473495978.0,469936781.5
,27798644.5,11263130.0,11263130.0,17811296.8333333,,9838293.0,18615462.0,0.0,17811296.8333333,0.0,18615462.0,
146622820.333333,113233070.666667,149896609.666667,149896609.666667,155461749.666667,138538236.833333,160182328.666667,122757229.0,146622820.333333,155461749.666667,146622820.333333,122757229.0,138538236.833333
183862532.666667,174214351.0,221568255.333333,221568255.333333,228342232.833333,204879160.833333,178976781.833333,171635191.0,183862532.666667,228342232.833333,183862532.666667,171635191.0,204879160.833333
10772936.6,10517402.8333333,10388877.3333333,10388877.3333333,10732458.8,9292556.16666667,10061817.4,9044114.4,10772936.6,10732458.8,10772936.6,9044114.4,9292556.16666667
,4805567.5,0.0,,35149312.6666667,6130519.0,12370261.0,,,35149312.6666667,,,6130519.0
345160187.666667,386658414.333333,449913813.0,449913813.0,484529093.5,457118333.166667,350990382.5,494750149.333333,345160187.666667,484529093.5,345160187.666667,494750149.333333,457118333.166667
40564348.6,38796515.5,39199316.1666667,39199316.1666667,37092895.1666667,40025819.8333333,30832821.0,35225505.1666667,40564348.6,37092895.1666667,40564348.6,35225505.1666667,40025819.8333333
49273939.3333333,42831289.6666667,64140500.1666667,64140500.1666667,69922447.8333333,50012286.5,59830153.8333333,38773198.3333333,49273939.3333333,69922447.8333333,49273939.3333333,38773198.3333333,50012286.5
80817375.5,35682082.1666667,51621588.2,51621588.2,65696316.8333333,69384850.0,73193344.3333333,60570674.3333333,80817375.5,65696316.8333333,80817375.5,60570674.3333333,69384850.0
239758625.833333,229526837.666667,274804124.833333,274804124.833333,280324822.166667,242878644.166667,222364252.5,251801672.166667,239758625.833333,280324822.166667,239758625.833333,251801672.166667,242878644.166667
,,,,0.0,3890548.5,,0.0,,0.0,8394924.0,0.0,3890548.5
102755165.666667,81317487.8333333,114318847.666667,114318847.666667,118935627.333333,93349642.3333333,85895341.1666667,123939901.666667,102755165.666667,118935627.333333,102755165.666667,123939901.666667,
0.0,,,,,0.0,,95581149.3333333,,,,95581149.3333333,
9876090.2,16737167.3333333,19023117.1666667,,14327302.8333333,10531862.6666667,12133297.5,17794128.1666667,9876090.2,14327302.8333333,9876090.2,17794128.1666667,10531862.6666667
736936463.5,729435704.0,974165069.0,974165069.0,940772277.5,819206593.833333,766630839.0,719932819.333333,736936463.5,940772277.5,736936463.5,719932819.333333,819206593.833333
,19626318.5,15371951.5,,,2166009.33333333,,5062827.8,,4960106.5,,5062827.8,2166009.33333333
15953756.0,27186618.0,12789820.0,12789820.0,14283052.0,18166099.75,13414558.6,8027454.5,15953756.0,14283052.0,15953756.0,8027454.5,18166099.75
175436410.833333,109060980.0,156662551.666667,156662551.666667,195324537.166667,191560312.166667,174074216.333333,77967087.3333333,175436410.833333,195324537.166667,175436410.833333,77967087.3333333,191560312.166667
3665006.0,5004050.66666667,0.0,,,3689616.33333333,0.0,4063540.33333333,3665006.0,,3665006.0,4063540.33333333,3689616.33333333
,,,0.0,,0.0,,3446872.0,,,,3446872.0,
12787025.75,6469097.16666667,11057473.8333333,11057473.8333333,14449576.25,11659537.6666667,24732272.0,9210507.83333333,12787025.75,14449576.25,12787025.75,9210507.83333333,11659537.6666667
,11018714.0,,5038810.0,,8748362.66666667,4175079.0,7060471.25,9402918.0,18666318.6666667,9402918.0,7060471.25,8748362.66666667
419139308.5,448430041.5,575737053.833333,575737053.833333,520562743.666667,503635514.833333,409161921.666667,487144678.0,419139308.5,520562743.666667,419139308.5,487144678.0,503635514.833333
104928570.833333,54934616.8333333,79972564.6666667,79972564.6666667,101086138.666667,63702877.1666667,68239769.8333333,77623288.6666667,104928570.833333,101086138.666667,104928570.833333,77623288.6666667,63702877.1666667
38104931.3333333,23728724.6666667,39950250.6,39950250.6,35715920.1666667,37813379.1666667,39472246.1666667,18275329.6666667,38104931.3333333,35715920.1666667,38104931.3333333,18275329.6666667,37813379.1666667
51415293.0,29642518.3333333,114503207.0,,0.0,51804864.6,33902657.3333333,49681046.4,51415293.0,0.0,51415293.0,49681046.4,51804864.6
275866932.666667,276401239.666667,331346064.166667,331346064.166667,291811631.166667,312402365.5,248595994.333333,274857225.333333,275866932.666667,291811631.166667,275866932.666667,274857225.333333,312402365.5
103764239.333333,105975398.666667,123621085.166667,123621085.166667,125178075.5,118278021.5,98467728.5,114260741.333333,103764239.333333,,103764239.333333,114260741.333333,118278021.5
63525217.3333333,92233509.6666667,92712504.3333333,92712504.3333333,99321912.3333333,94103649.6666667,57886548.3333333,147147723.333333,63525217.3333333,99321912.3333333,63525217.3333333,147147723.333333,
