VHL ligand 1,Nutlin-3,Serdemetan,VH298
21315757.1666667,21315757.1666667,28621455.6,26967038.8333333
36528997.5,36528997.5,52910408.6666667,46601523.3333333
809635738.0,809635738.0,820239253.666667,814459809.5
94910598.6666667,94910598.6666667,103400551.833333,106336855.666667
387810440.0,387810440.0,377472812.666667,407312505.333333
32300295.8333333,32300295.8333333,38686744.0,31796034.5
41009011.0,41009011.0,43140453.1666667,38548644.6666667
30349460.0,30349460.0,13381807.3333333,12377139.0
59282466.1666667,59282466.1666667,49859892.2,42293384.0
154838762.0,154838762.0,193116718.0,157230013.0
179631073.5,179631073.5,205304765.0,203030887.666667
163039103.0,163039103.0,130495233.833333,158198042.0
110922214.166667,110922214.166667,98061121.8333333,100297350.833333
11017426.5,11017426.5,11090466.5,11473312.3333333
306308303.0,306308303.0,320268399.0,328874005.0
31538239.8333333,31538239.8333333,48453891.1666667,33153531.6666667
125948244.666667,125948244.666667,115116416.0,112995984.333333
151375155.5,151375155.5,193489353.5,166143673.833333
45289790.3333333,45289790.3333333,55729651.8333333,54437019.8333333
7488794.75,7488794.75,9997259.16666667,12259288.6666667
896078491.666667,896078491.666667,1317450154.0,1102278937.5
222505564.333333,222505564.333333,275309637.5,237279864.333333
6832115.2,6832115.2,,7304006.8
,,,9674647.0
87136749.0,87136749.0,126023301.0,92087041.0
43246054.6666667,43246054.6666667,42091137.3333333,49622240.6666667
102312075.0,102312075.0,128789589.333333,120822573.833333
69261293.6666667,69261293.6666667,88651368.8333333,88554487.8333333
78321568.8333333,78321568.8333333,62782745.6666667,67355659.6666667
56956400.0,56956400.0,67172137.3333333,69282976.0
45417330.1666667,45417330.1666667,43409309.3333333,35615806.0
81898969.3333333,81898969.3333333,87639562.8333333,80053201.6666667
2488708.0,2488708.0,,
,0.0,9287775.0,0.0
135523019.0,135523019.0,174777248.5,158484087.833333
240926191.333333,240926191.333333,293617066.5,278349453.333333
139208015.333333,139208015.333333,129313239.666667,119224918.0
5843467.0,5843467.0,,6759395.33333333
183996530.666667,183996530.666667,233321269.0,197562925.0
,,,
8149310.25,8149310.25,6853341.83333333,8921841.2
137641736.166667,137641736.166667,175849776.833333,202053760.333333
0.0,0.0,11505316.6666667,5261943.0
156014380.666667,156014380.666667,156267521.833333,153917924.666667
10555214.6,10555214.6,,9647666.5
5081348.0,,9961084.6,6322965.5
48184944.6666667,48184944.6666667,47711487.6666667,46148377.5
,,14636895.1666667,12964035.6666667
25347908.1666667,25347908.1666667,47350867.1666667,43845471.1666667
17035067.3333333,17035067.3333333,19239958.1666667,14524734.0
,,,
53836580.5,53836580.5,69447412.8333333,44326793.6666667
,0.0,,
118556788.833333,118556788.833333,115187148.833333,124797831.833333
126539673.0,126539673.0,106044371.333333,125757689.5
14426033.6666667,14426033.6666667,17647556.6666667,15497753.0
,,4692705.16666667,1888650.25
65118437.5,65118437.5,83795342.0,59941385.3333333
16439272.1666667,16439272.1666667,19766096.0,18814662.5
121552457.333333,121552457.333333,117116875.666667,106558909.166667
13616679.1666667,13616679.1666667,14850022.0,10869858.4
66475541.8333333,66475541.8333333,85233997.8333333,69544442.6666667
226221774.5,226221774.5,89973267.0,64287732.1666667
8621364.5,8621364.5,15847090.3333333,0.0
288970617.666667,288970617.666667,373768313.5,332784044.166667
,,,
11594792.0,11594792.0,,9367398.0
814374390.833334,814374390.833334,804403325.666667,796186091.833333
386305239.166667,386305239.166667,642111711.0,457736871.0
7359702.6,7359702.6,,8186011.33333333
155816365.666667,155816365.666667,155159290.666667,155543248.666667
7312313.0,7312313.0,9569219.2,7772005.5
466302457.333333,466302457.333333,468871404.666667,459270633.333333
13184005.0,13184005.0,13020713.6,11190556.3333333
81829560.5,81829560.5,64708657.5,75788100.5
6530753.5,6530753.5,11414689.6666667,10560239.0
87059337.8333333,87059337.8333333,73463390.5,98228118.0
30260933.6666667,30260933.6666667,38896474.8333333,35997737.0
52115483.6666667,52115483.6666667,64825878.5,52093466.0
5665202301.16667,5665202301.16667,5534761438.33333,5798586604.33333
,,,
126365812.833333,126365812.833333,89338068.1666667,109613334.166667
4707562.5,,10046259.0,8697578.0
11759515.1666667,11759515.1666667,12566195.6666667,9711686.6
66053608.3333333,66053608.3333333,70831984.3333333,55965847.1666667
61944927.1666667,61944927.1666667,72888613.1666667,70545551.1666667
55452781.8333333,55452781.8333333,63738999.3333333,59031206.6666667
11456455.0,11456455.0,16287890.0,11442563.4
12099333.6666667,12099333.6666667,12124269.5,16200970.0
22877129.25,22877129.25,30189417.1666667,25858779.8333333
62477216.5,62477216.5,72101004.5,60230972.6666667
0.0,,,7955228.0
7821318.5,7821318.5,,
72386734.1666667,72386734.1666667,188962718.6,71899123.1666667
18910611.2,18910611.2,89022946.0,11194268.25
0.0,0.0,16971339.3333333,
31880696.5,31880696.5,23478789.6666667,19745221.6666667
40576020.3333333,40576020.3333333,63280156.6666667,53177021.5
186699382.333333,186699382.333333,174647034.666667,188352105.833333
14024785.1666667,14024785.1666667,16859436.4,16140117.0
16265026.0,16265026.0,19265378.1666667,14750693.5
5996965.33333333,5996965.33333333,3999837.16666667,3765366.2
687554657.5,687554657.5,481682604.833333,579019580.833333
143635115.833333,143635115.833333,175012997.333333,166867301.0
83449299.0,83449299.0,95785625.0,77689449.5
13866955.6666667,13866955.6666667,38260044.0,17257731.8333333
114356318.0,114356318.0,137667363.333333,132766203.333333
106752338.666667,106752338.666667,91198620.1666667,98286966.1666667
288988356.666667,288988356.666667,420281550.666667,416789391.833333
31493618.0,31493618.0,42752999.0,35704380.5
131381254.333333,131381254.333333,138172220.666667,116563185.666667
17572348.0,17572348.0,16266551.0,22974819.0
10842033.6666667,10842033.6666667,54256518.6,13059073.8333333
239933550.5,239933550.5,320618178.166667,262669197.833333
,,3311387.0,2073470.0
347141441.0,347141441.0,336641823.0,353160162.333333
35728954.8333333,35728954.8333333,45039853.5,46472829.0
35737220.5,35737220.5,25013309.6666667,21844835.0
1282617226.83333,1282617226.83333,1516797122.83333,1460875774.0
103281263.0,103281263.0,49844460.3333333,50360948.3333333
0.0,,4181950235.0,
,,0.0,6330068.0
0.0,,,4944755.0
9394338.0,9394338.0,10220518.5,12407950.0
209290719.5,209290719.5,287868527.666667,237672211.666667
5328579.25,5328579.25,9842147.5,10364821.5
,0.0,,
25719521.3333333,25719521.3333333,22165388.5,32022775.2
139340342.833333,139340342.833333,174903957.5,166171222.0
,4298673.5,,2945284.0
27432614.3333333,27432614.3333333,27007044.0,27325452.0
,,0.0,
7275919.0,7275919.0,0.0,19126610.0
12278007.0,12278007.0,10690855.0,6917292.0
339178084.333333,339178084.333333,351915175.166667,345113622.833333
24966174.0,24966174.0,18260526.5,19008403.0
46012793.6666667,46012793.6666667,67564194.3333333,46058927.5
50401959.5,50401959.5,20053251.6666667,17735776.0
9755602.0,9755602.0,13685918.5,14328554.1666667
52111409.1666667,52111409.1666667,57762409.0,61981098.6666667
0.0,0.0,5291083.0,18268263.8
31810425.0,31810425.0,10723702.5,
344092241.833333,344092241.833333,360009430.166667,360924209.333333
245988213.0,245988213.0,223275779.0,216485504.833333
14220461.0,14220461.0,10754922.25,10539014.6666667
772126817.833333,772126817.833333,803694956.5,766079937.666667
,14097536.0,24044613.5,13179683.0
212821176.833333,212821176.833333,213855357.833333,183735192.0
335719969.0,335719969.0,0.0,514149308.75
43025967.1666667,43025967.1666667,44208821.1666667,36834291.5
98537305.5,98537305.5,114164607.833333,100243968.166667
282270302.666667,282270302.666667,369176362.5,336279053.0
11461852.0,11461852.0,6276510.0,13980600.0
135036505.166667,135036505.166667,204330005.833333,191227966.333333
16551321.0,16551321.0,18559812.1666667,13416695.6666667
56118337.0,,89235447.0,84435884.8
25747461.3333333,25747461.3333333,28649670.2,26896548.1666667
221824403.666667,221824403.666667,379926061.166667,
22690431.0,22690431.0,9070873.6,19550315.8333333
15735209.0,15735209.0,0.0,
19132959.6666667,19132959.6666667,21125380.6666667,22360114.3333333
88288330.0,88288330.0,116280877.0,170555387.166667
177938318.666667,177938318.666667,220888285.0,167578305.666667
27689306.3333333,27689306.3333333,34146867.1666667,30334079.8333333
,,0.0,
13819240.0,13819240.0,22722108.3333333,15491198.3333333
32583930.3333333,32583930.3333333,55872978.3333333,32400818.3333333
35617875.0,35617875.0,21014695.0,29502506.5
206192823.833333,206192823.833333,265080819.666667,201903348.666667
,7645659.33333333,10638458.3333333,10902126.25
105278214.333333,105278214.333333,116570000.5,112665634.0
475757948.666667,475757948.666667,611081340.166667,507185488.166667
80660992.5,80660992.5,96359046.6666667,100784064.833333
62052225.5,62052225.5,104873968.0,55912026.5
441270154.166667,441270154.166667,618359495.666667,494067138.5
15411399.0,15411399.0,8001306.6,17843374.0
396770501.833333,396770501.833333,474592468.666667,440195180.166667
23432893.6666667,23432893.6666667,27835578.1666667,25051319.3333333
0.0,0.0,,23435068.6666667
90363944.3333333,90363944.3333333,104184017.0,91291972.3333333
171852467.0,171852467.0,153677073.833333,181565162.833333
118031638.833333,118031638.833333,184604999.5,202994183.333333
22466138.6666667,22466138.6666667,29527372.5,35208444.6666667
256798838.0,256798838.0,373866560.333333,322704484.166667
14209941.8,14209941.8,13006633.0,14030063.8333333
6586462.8,6586462.8,11758230.4,9142580.33333333
4467227.33333333,4467227.33333333,,3634896.75
130986829.0,130986829.0,204605607.333333,177243622.5
64409252.8333333,64409252.8333333,65993949.6666667,72340160.0
19428233.8333333,19428233.8333333,16153429.0,17727162.3333333
51747904.3333333,51747904.3333333,,63526319.0
9294140.83333333,9294140.83333333,11540759.25,6640636.25
53341113.8333333,53341113.8333333,29624694.6666667,27463249.6666667
386520957.666667,386520957.666667,415986734.333333,487677503.666667
180643023.166667,180643023.166667,225332040.333333,238325980.666667
75705526.5,75705526.5,75103153.3333333,80713512.8333333
9401893.0,9401893.0,9033033.0,
7352343.0,7352343.0,7984767.5,6932024.8
21472535.6666667,21472535.6666667,32908635.0,21566253.0
,,16826000.0,13822000.0
205127564.833333,205127564.833333,259835775.666667,196761128.833333
330493994.166667,330493994.166667,359720924.666667,351592575.833333
2072596.0,,,
,0.0,12406065.0,
,,4735078.5,
118500233.166667,118500233.166667,149628050.0,150258272.5
4321305.6,4321305.6,0.0,0.0
55098792.1666667,55098792.1666667,53075081.1666667,55809331.6666667
219127298.666667,219127298.666667,275049593.5,231644199.0
303218919.0,303218919.0,353793333.5,327407187.5
0.0,,,250861755.0
3927723.0,,0.0,6283482.5
96887350.5,96887350.5,150596405.833333,127907072.166667
,,,
36577736.5,36577736.5,52989727.8333333,44821786.8333333
,,,
67497454.0,67497454.0,112809340.166667,77419442.0
90448789.6666667,90448789.6666667,84577870.3333333,86792238.3333333
223542541.0,223542541.0,299182903.666667,251444454.833333
27638446.5,27638446.5,33400983.1666667,29547655.1666667
8667241.0,,7532837.0,7343713.5
227851861.5,227851861.5,223508179.0,220764079.0
8752117.0,8752117.0,9198930.6,11968189.0
51451131.6666667,51451131.6666667,41743429.6666667,45704403.5
6921148.0,6921148.0,20596340.5,
32808933.0,32808933.0,31042425.0,28819238.6666667
396049817.333333,396049817.333333,659995807.833333,607522036.166667
16404628.0,16404628.0,28968174.3333333,34512503.3333333
5209550.0,5209550.0,,6448926.0
31245030.8333333,31245030.8333333,46692423.5,36069469.8333333
371133871.0,371133871.0,426265419.166667,408460350.666667
7201440.5,7201440.5,20082014.6666667,21422867.0
14520388.3333333,14520388.3333333,14356859.8,13778325.6666667
199219740.0,199219740.0,216943488.166667,180319809.0
1446795.66666667,1446795.66666667,0.0,
358772331.166667,358772331.166667,536044664.333333,447424269.333333
3757729.0,3757729.0,0.0,
1270404865.16667,1270404865.16667,1446038525.83333,1326713760.33333
51931232.8333333,51931232.8333333,65267749.1666667,60251897.0
194303953.5,194303953.5,235864975.166667,246818266.833333
72990989.6666667,72990989.6666667,90152179.0,80902349.8333333
193390984.333333,193390984.333333,192926943.666667,183473763.166667
117098384.666667,117098384.666667,122926763.166667,128361023.5
0.0,0.0,,
50470672.1666667,50470672.1666667,61365289.8333333,50850688.5
92753698.1666667,92753698.1666667,117654829.333333,118129312.5
2175383765.0,2175383765.0,2527404313.16667,2570816587.5
152545011.333333,152545011.333333,175117057.833333,191279516.833333
43333.0,43333.0,,
4597260.0,4597260.0,0.0,7518504.2
22561048.0,22561048.0,25019611.6666667,24441080.5
100539816.833333,100539816.833333,141635785.0,99821229.3333333
54612933.3333333,54612933.3333333,65773461.3333333,65818489.3333333
4595199.33333333,4595199.33333333,7892391.0,7074596.0
,,,
3823914.6,,11870244.0,3549667.0
136014790.333333,136014790.333333,148132139.833333,154361929.0
40137865.0,40137865.0,46931137.0,36395349.6666667
16690342.0,16690342.0,18829596.8,20623364.0
364781097.833333,364781097.833333,367498836.833333,357706305.0
4914479231.0,4914479231.0,5839557217.5,5417609940.33333
205313474.8,205313474.8,209428668.2,381007700.333333
60340233.1666667,60340233.1666667,47557744.0,41683823.5
488185319.666667,488185319.666667,655307735.166667,641548109.0
154146792.333333,154146792.333333,138113018.0,126435991.0
248089760.333333,248089760.333333,302246633.833333,292671823.666667
23226362.0,23226362.0,19185855.6666667,19923919.0
152356495.333333,152356495.333333,328707119.833333,198575805.5
,,,
,,,
105381979.833333,105381979.833333,106624844.333333,116233391.333333
49200636.3333333,49200636.3333333,57151040.8333333,56785089.8333333
8317921.5,8317921.5,8220900.25,6994062.0
8483425.25,8483425.25,8324388.5,8974191.2
7552661.33333333,7552661.33333333,8476298.5,
8449328.83333333,8449328.83333333,8523501.66666667,10185544.6
14695287.8333333,14695287.8333333,12234063.25,13546966.8
399241587.166667,399241587.166667,445828781.333333,436275027.666667
192754838.666667,192754838.666667,168282323.333333,187720935.5
63122877.5,63122877.5,91131228.6666667,87617747.5
17553574.1666667,17553574.1666667,25036769.75,30441761.25
217608590.166667,217608590.166667,251943326.833333,214270582.833333
14244121.1666667,14244121.1666667,24810577.5,11028835.6666667
22442732.4,22442732.4,15402203.3333333,17414893.0
0.0,,6279099.33333333,6009146.0
62341795.6666667,62341795.6666667,112436138.166667,107096837.666667
523187720.0,523187720.0,565539242.166667,537518254.833333
54743525.1666667,54743525.1666667,70818193.3333333,77815412.1666667
17445794.0,17445794.0,18347612.1666667,14597797.6
0.0,0.0,,
624892561.5,624892561.5,738835332.333333,640290081.333333
83000159.6666667,83000159.6666667,92847919.8333333,85651146.1666667
44160042.0,44160042.0,112886566.0,134373310.2
10029030.0,10029030.0,11828461.8,12413001.5
28819109.3333333,28819109.3333333,31948277.0,27875087.1666667
132935380.666667,132935380.666667,136003180.0,143509491.0
37466816.8333333,37466816.8333333,44726021.1666667,36020002.5
128478875.166667,128478875.166667,161418448.833333,163857391.666667
110799509.0,,,
9701270.66666667,9701270.66666667,5597883.0,9444922.6
39590609.5,39590609.5,36844027.5,43314270.0
27250572.8333333,27250572.8333333,47034252.1666667,33483364.3333333
,,,
47844267.3333333,47844267.3333333,41023692.5,30864137.8333333
7081270.33333333,7081270.33333333,,
114600557.833333,114600557.833333,106024815.833333,133913156.0
170948386.333333,170948386.333333,116660902.833333,159448203.333333
87737459.4,87737459.4,77662759.6666667,55099084.3333333
65676189.1666667,65676189.1666667,112535949.333333,106657151.333333
21933110.5,,15900363.0,3024214.33333333
29875193.5,29875193.5,29928312.6666667,37569386.0
116211539.5,116211539.5,160229853.5,139437142.333333
187823722.5,187823722.5,196817970.0,188556069.833333
,,,0.0
4872264.0,4872264.0,7075398.16666667,
2604692.0,,5248444.25,3290888.0
723469902.333333,723469902.333333,771818581.333333,731074459.833333
,,,19370938.0
623673.0,623673.0,0.0,
3856754.66666667,3856754.66666667,0.0,2322557.0
17088484.0,17088484.0,15145188.6666667,35111767.0
546620223.166667,546620223.166667,582298911.333333,605576135.5
22050094.0,22050094.0,26330504.6666667,21991434.1666667
311268715.666667,311268715.666667,306965815.5,323334041.833333
606985766.666667,606985766.666667,698879365.333333,653712039.333333
51393303.5,51393303.5,61511280.5,59719423.5
25739926.6666667,25739926.6666667,47038560.5,27881042.3333333
0.0,0.0,,0.0
,,,
12491564.6,12491564.6,15601539.0,37557946.0
42906430.1666667,42906430.1666667,115835066.0,26535530.0
7207827.5,7207827.5,19175425.75,11603950.0
705190151.333333,705190151.333333,1016705407.16667,982749743.0
896810802.333333,896810802.333333,1163099769.66667,1090738353.16667
27749454.3333333,27749454.3333333,37061413.8333333,35471169.6666667
98686014.8333333,98686014.8333333,89842044.3333333,90542373.5
14203422.8333333,14203422.8333333,0.0,10441057.6666667
69472193.6666667,69472193.6666667,78338525.8333333,74483272.1666667
104997112.666667,104997112.666667,126829246.333333,122834836.333333
30110054.5,30110054.5,32883448.75,29552279.6666667
14235540.1666667,14235540.1666667,25148566.0,11207209.75
75117148.6666667,75117148.6666667,79223461.1666667,86413737.3333333
0.0,0.0,,
102116862.833333,102116862.833333,127080160.5,138149795.833333
10607764.6666667,10607764.6666667,9923418.33333333,15058729.0
1529891105.33333,1529891105.33333,1949595813.0,1612497774.83333
1492483888.66667,1492483888.66667,1611654352.66667,1413797326.66667
6476412.0,6476412.0,,4268570.0
1128968647.16667,1128968647.16667,1341505218.33333,1252922736.5
783090251.5,783090251.5,881505447.666667,881704905.833333
169488716.833333,169488716.833333,142745514.666667,151206365.0
10822579.5,10822579.5,14433288.1666667,9240112.0
799628662.166667,799628662.166667,822189774.5,843306396.666667
0.0,0.0,,4905308.0
630968053.333333,630968053.333333,724143199.166667,599563371.5
19830290.0,19830290.0,24187680.5,20079094.0
1475802868.0,1475802868.0,1780983296.66667,1578074639.0
66421548.1666667,66421548.1666667,80844456.3333333,68103990.0
322173094.333333,322173094.333333,506628109.166667,428723566.0
114133617.0,114133617.0,180348621.166667,132377981.833333
,,,3453150.0
,,7112977.5,1509139.0
67713321.3333333,67713321.3333333,74188900.3333333,74612241.6666667
48576936.8333333,48576936.8333333,74075089.6666667,87378623.5
839348360.5,839348360.5,968420172.0,901488239.0
89093249.6666667,89093249.6666667,111859843.166667,105820231.666667
0.0,,2838611.5,1889395.66666667
212672660.833333,212672660.833333,320067308.0,282831367.0
41306966.1666667,41306966.1666667,30054054.8333333,33574054.6666667
27720558.0,27720558.0,34586834.3333333,24107431.8333333
,,2924666.66666667,
133143232.166667,133143232.166667,146858424.0,127128385.833333
,,,
35885097.6666667,35885097.6666667,46555169.5,50756246.0
27654614.6666667,27654614.6666667,30227457.1666667,26598744.5
68787717.8333333,68787717.8333333,96696866.8333333,76355461.0
6732405.83333333,6732405.83333333,15357777.5,12227818.5
337325728.833333,337325728.833333,366502985.666667,354400219.333333
9130800.33333333,9130800.33333333,10235456.8333333,9861395.5
166919887.0,166919887.0,208469878.5,199342216.666667
100306661.833333,100306661.833333,88188622.5,88686128.5
1969631642.66667,1969631642.66667,2091547635.5,1990599019.33333
4191703.0,4191703.0,9544866.0,12666064.4
14255959.8,14255959.8,22484162.0,15697683.8333333
408852750.166667,408852750.166667,456424580.833333,428719145.166667
,,,
165711109.0,165711109.0,132967832.333333,125923995.666667
216216389.5,216216389.5,229063766.333333,207287353.5
7997970.5,7997970.5,11451729.4,10494884.5
19520638.3333333,19520638.3333333,19438461.75,15291109.6
470706837.333333,470706837.333333,444357122.0,409097683.833333
196770352.0,196770352.0,339190277.833333,281811753.333333
109072149.0,109072149.0,136731525.0,114863090.666667
39271813.1666667,39271813.1666667,38761125.6666667,38357928.3333333
7305321.0,7305321.0,11070979.0,9610346.0
26923955.8333333,26923955.8333333,32240694.8333333,27034874.3333333
211781033.5,211781033.5,180215689.0,179228989.333333
,,,2910954.0
60105595.3333333,60105595.3333333,79180722.6666667,87563072.5
,,,
111544254.166667,111544254.166667,124685839.5,106908490.166667
14365779.2,14365779.2,27395501.25,0.0
239272272.333333,239272272.333333,279775503.0,257501377.0
3283247.5,3283247.5,0.0,2716745.25
105745681.0,105745681.0,125849060.166667,104676086.166667
9269609.5,9269609.5,,9747782.0
80095519.6666667,80095519.6666667,82426840.5,81632745.1666667
25095267.6666667,25095267.6666667,38437770.1666667,24362404.0
0.0,,0.0,2265654.0
253088953.833333,253088953.833333,311522187.666667,231404733.166667
14507341.0,14507341.0,24092907.3333333,13574514.6666667
439281540.333333,439281540.333333,489618025.666667,408385615.0
303979219.833333,303979219.833333,411897805.0,316072848.166667
16330207.25,16330207.25,11360444.5,
641514189.333333,641514189.333333,664883310.166667,628873450.166667
322547914.0,322547914.0,319207700.833333,331165176.5
8488450.5,8488450.5,,0.0
71720554.3333333,71720554.3333333,80546031.3333333,96179712.1666667
137729435.666667,137729435.666667,142776298.666667,143203644.333333
23822047.6666667,23822047.6666667,6120304.0,14990700.8333333
351927080.666667,351927080.666667,381591523.333333,378314647.833333
27519390.0,27519390.0,51897303.1666667,33838291.5
273877193.166667,273877193.166667,292814352.5,263884832.333333
1162961175.5,1162961175.5,1427801641.33333,1312624824.83333
128867095.166667,128867095.166667,119155898.166667,150396577.333333
15511609.0,15511609.0,23439486.6,16360464.8333333
42279017.8333333,42279017.8333333,50305446.1666667,45248510.0
148535760.333333,148535760.333333,157169353.333333,159096140.5
28565065.5,28565065.5,25669896.6666667,24249479.3333333
,,,
31500751.0,31500751.0,28480290.1666667,24077333.0
224505551.666667,224505551.666667,209616461.333333,222479962.333333
186996411.666667,186996411.666667,188553032.333333,203238413.5
137564128.5,137564128.5,176182448.833333,136257831.0
195776610.333333,195776610.333333,288677463.666667,258452649.0
43110584.1666667,43110584.1666667,32043711.6666667,39509915.0
274259323.833333,274259323.833333,333800099.0,285379196.333333
9228210.16666667,9228210.16666667,973197.0,9009862.2
15537949.8333333,15537949.8333333,37842727.6666667,18647967.8
55590418.6666667,55590418.6666667,64418620.0,67092350.0
330717740.333333,330717740.333333,265610532.666667,298852694.333333
30476564.3333333,30476564.3333333,46711210.6666667,33080042.8333333
230337114.333333,230337114.333333,229876101.0,186507613.0
49813113.3333333,49813113.3333333,56282261.3333333,52885599.1666667
303376785.833333,303376785.833333,448661632.5,348508764.666667
19790508.0,19790508.0,11765340.5,27538642.25
4138496.33333333,4138496.33333333,0.0,3657252.0
,,,0.0
348939994.166667,348939994.166667,449739430.166667,387632038.5
18699424.6666667,18699424.6666667,36221900.6666667,34967922.8333333
37972944.0,37972944.0,42054893.8333333,48001608.8333333
17187559.6666667,17187559.6666667,26524319.0,22793545.8333333
134963740.0,134963740.0,180153841.0,135025120.5
26546080.6666667,26546080.6666667,30621912.0,43896430.3333333
24653636.0,24653636.0,215387602.0,36701081.3333333
,,11457112.75,11817721.0
12419989.8333333,12419989.8333333,18967183.2,13985913.0
357128831.666667,357128831.666667,445111221.666667,362308789.333333
113760605.5,113760605.5,111661350.0,99572458.1666667
,5129832.0,7081159.0,7624018.0
0.0,,0.0,
6224422.25,6224422.25,6989164.0,6696734.0
87689372.1666667,87689372.1666667,117848180.166667,108729556.0
13083191.6666667,13083191.6666667,17667159.0,17616671.3333333
305361162.5,305361162.5,332817756.666667,372366884.666667
21423718.3333333,21423718.3333333,26364774.1666667,28242545.5
,,2212837.0,
,6275601.5,7968596.8,11065682.0
315901521.166667,315901521.166667,289615150.166667,268415978.0
130061846.5,130061846.5,167338508.166667,163224527.833333
63738545.0,63738545.0,63576859.3333333,58055754.0
193860363.166667,193860363.166667,224239162.5,112829982.666667
44783430.3333333,44783430.3333333,38298374.0,35023032.1666667
336265705.5,336265705.5,388110020.666667,361806884.166667
222245272.333333,222245272.333333,244839645.166667,215339104.5
27986496.0,27986496.0,37053321.3333333,37348645.5
,,,
0.0,0.0,10063288.0,4539013.0
43699364.1666667,43699364.1666667,61944134.6666667,55633721.3333333
5425292.0,,28861865.0,7464919.33333333
319536805.0,319536805.0,475225921.5,395216800.5
44997583.3333333,44997583.3333333,69801598.5,66559963.8333333
43552689.0,43552689.0,68757415.6666667,47581286.0
49510364.6666667,49510364.6666667,84328833.8333333,78956291.8333333
30684569.5,30684569.5,29899932.1666667,26111162.25
27025459.3333333,27025459.3333333,24371976.6666667,24267837.1666667
27402337.6666667,27402337.6666667,23881666.6666667,27350444.6666667
180885857.0,180885857.0,220792494.333333,192444699.833333
48405023.5,48405023.5,36345583.1666667,74629621.8333333
191037134.333333,191037134.333333,235319533.5,253174069.833333
,,,
108257506.166667,108257506.166667,131700879.666667,112869959.5
14644928.3333333,14644928.3333333,306201.666666667,16151649.4
34508614.5,34508614.5,43738257.5,33072033.3333333
137146980.333333,137146980.333333,170318632.333333,123111485.0
,,2717522.0,0.0
4480382.5,4480382.5,,4903442.5
120917322.833333,120917322.833333,189776865.0,172051071.166667
132086033.166667,132086033.166667,154650583.333333,142658752.666667
68685486.0,68685486.0,117290453.833333,88716222.5
1269074951.0,1269074951.0,1003682678.83333,1068175770.83333
689179817.0,689179817.0,699895565.333333,675045871.333333
21809526.75,21809526.75,23212554.0,20717587.6666667
83237046.6666667,83237046.6666667,63221338.3333333,73829067.1666667
264916884.833333,264916884.833333,371524128.333333,313897902.5
14285509.0,14285509.0,61011605.1666667,31820547.8333333
51352041.5,51352041.5,53755073.0,44935796.8333333
81159812.0,81159812.0,88838629.5,98646887.5
5224625.75,5224625.75,9159687.0,7301065.2
,,,0.0
56583682.8333333,56583682.8333333,66329122.3333333,46485886.3333333
22908038.0,22908038.0,36981587.3333333,19288576.6
338326867.833333,338326867.833333,328868913.833333,335594145.0
58330786.1666667,58330786.1666667,70083025.6666667,65372392.6666667
89763965.3333333,89763965.3333333,118150598.333333,110801751.5
62649794.3333333,62649794.3333333,80336210.0,83827696.6666667
10743796.0,10743796.0,12498046.8333333,12421190.5
11495366.8,11495366.8,6929910.75,3648313.5
336436357.0,336436357.0,408028363.833333,343566935.166667
67733843.0,67733843.0,100366432.666667,77100522.8333333
115797000.0,115797000.0,139774705.0,134865848.166667
13261471.6666667,13261471.6666667,19928393.0,16084598.6666667
32010990.8333333,32010990.8333333,37786357.0,43383489.5
24588251.0,24588251.0,35159796.5,25490824.8333333
421787694.833333,421787694.833333,500423751.333333,338530790.833333
72858432.8333333,72858432.8333333,66437131.8333333,70394338.1666667
0.0,0.0,10947664.6666667,9376012.16666667
32966342.5,32966342.5,61862376.1666667,38818244.8333333
53809130.6666667,53809130.6666667,50571560.6666667,51912987.0
111920025.166667,111920025.166667,159787782.5,106122548.5
68343167.1666667,68343167.1666667,90415529.0,65857469.5
21704003.75,21704003.75,18321989.6,22960850.6
55037820.8333333,55037820.8333333,41729208.6666667,63306672.5
56728702.0,56728702.0,57233344.1666667,54627241.5
,,2533109.0,1180542.0
509554389.333333,509554389.333333,657569677.5,532815561.5
2533901833.83333,2533901833.83333,2760400958.33333,2403327254.33333
8730371.0,8730371.0,,
,,,
0.0,0.0,,33928552.0
355178235.0,355178235.0,379533474.5,370935135.833333
2860771.0,2860771.0,12365000.3333333,8934811.0
334801806.333333,334801806.333333,349378482.666667,279368895.0
0.0,,,
12435716.5,12435716.5,19560772.8,12345108.5
714115571.666667,714115571.666667,800296593.5,797889105.833333
21484326.2,21484326.2,27250667.8333333,31213634.6666667
,,0.0,
4793127.25,4793127.25,9473034.0,
1794597706.0,1794597706.0,2181204389.83333,2044628154.16667
32122206.5,32122206.5,45348099.1666667,36667118.3333333
6488313.0,6488313.0,8849972.0,5210304.33333333
180553180.5,180553180.5,252923641.833333,207582218.833333
114210925.166667,114210925.166667,145642409.666667,167244373.333333
7207879.66666667,7207879.66666667,14191582.75,11409626.25
195008931.666667,195008931.666667,246643322.0,223041835.5
19877385.3333333,19877385.3333333,19801169.8333333,22116429.3333333
249380873.333333,249380873.333333,319825379.833333,292451387.166667
96732369.5,96732369.5,147855045.0,152006098.5
593615505.5,593615505.5,570237604.333333,628598034.666667
32586250.5,32586250.5,88365456.0,32057974.1666667
5238362.5,5238362.5,6917541.5,0.0
436545607.5,436545607.5,755158941.333333,621805552.666667
