Paclitaxel,CHM-1,Nocodazole,Colchicine,Vincristine
110767072.0,127912890.333333,110202452.333333,111750722.333333,80278622.8333333
68767952.3333333,54139789.0,113042236.0,61822979.6666667,74599601.8333333
149698740.666667,131458854.666667,169883032.666667,170160231.0,144110752.166667
13020577.0,,,6629578.0,8246273.66666667
,,,4379850.0,3901454.33333333
40460899.6666667,40906743.6666667,52737938.2,51437895.3333333,43785774.6666667
,0.0,3014991.6,,2181483.83333333
0.0,0.0,0.0,,5121384.0
69769107.3333333,95708543.0,89906252.5,74632167.1666667,64591585.0
848720347.166667,840574934.0,973906637.333333,943599963.666667,667018595.0
6389088.0,,,,0.0
46576807.8333333,33943869.8333333,50361309.1666667,51621784.1666667,44262352.3333333
280390850.0,218765585.333333,297980384.5,329888104.333333,253464238.166667
69701190.0,54395887.0,66633210.1666667,60409839.6666667,51103959.5
31578309.8,34725607.3333333,39984364.5,45614029.5,38206417.6666667
62421874.3333333,52229665.1666667,59269559.1666667,68194454.0,51004720.0
1234775134.66667,920152287.833333,1280000576.16667,1325064035.83333,1204802537.66667
0.0,0.0,,8060721.66666667,
197045782.833333,178244995.166667,254511160.833333,140382254.333333,190596147.333333
15573605.3333333,16516567.1666667,,13930966.0,24630556.5
186201683.5,105303761.333333,150480138.166667,177562437.5,134787542.333333
40383161.3333333,33637226.1666667,39470601.6666667,49161201.8,39615062.6666667
600551400.333333,576956485.5,573881907.333333,721221923.0,494628969.833333
73220541.1666667,54355710.6666667,75512464.6666667,75772136.1666667,61738047.6666667
97324292.0,54260784.1666667,95343670.1666667,81096513.6666667,108590376.833333
203295971.833333,200878647.666667,243113115.166667,241370706.333333,220398002.166667
4899072.0,,6266086.0,,9408110.33333333
255088930.333333,237359504.666667,251218115.333333,351574642.333333,235329652.333333
347319507.833333,298950679.333333,409079896.0,354672593.833333,376642009.5
0.0,8913623.0,,,7545603.5
158742523.833333,129514953.0,135546432.333333,164709821.833333,109763127.333333
9700793.33333333,14468753.1666667,14697245.0,11513297.0,12523020.5
4300569.8,13157010.5,,9482798.2,3869693.5
110600994.333333,147916614.0,117336198.166667,199567631.833333,339913001.833333
5112569.66666667,,8115632.0,,2757430.66666667
18499509.8333333,13956668.8,20620866.0,18906377.0,18028753.5
116493837.0,176788236.833333,136095077.5,143789928.833333,102211045.0
,0.0,7586763.33333333,,5992132.5
352995706.333333,377451788.666667,346811686.166667,461185892.166667,379906849.0
104593744.0,106279842.666667,118309634.833333,110717267.666667,116666688.833333
39565530.3333333,32982970.3333333,36440967.5,40281965.8333333,23857103.1666667
17410926.8333333,13996336.0,26026043.0,15418353.0,7138748.2
418965749.0,382557459.333333,442246881.0,449349228.333333,330658047.166667
86469029.5,83252825.0,123855245.5,110672894.333333,79337508.8333333
,,,,
72608299.3333333,61709172.3333333,76451382.0,85632297.6666667,65960935.5
67063800.0,18846000.0,64843166.6666667,75729000.0,67196166.6666667
95577156.6666667,70478108.5,94871266.5,105364621.333333,69289211.1666667
501195956.166667,417118291.333333,666256435.333333,538299088.166667,450072203.0
10272973.0,10020323.0,10362531.1666667,,8863517.66666667
,17907895.0,,24850144.0,
10000936.3333333,15911858.1666667,17598663.1666667,15832507.1666667,11995324.5
201157006.833333,139238393.666667,215722535.0,209631934.333333,214651025.0
16164891.8333333,18230140.0,19709441.4,22282852.5,18439228.5
,,,,4470342.2
1877857.33333333,,,,3031150.5
470761587.833333,558045096.166667,539618157.333333,581855979.333333,425954428.0
4591401.5,,,,
35204074.6666667,28344032.25,29821017.5,40272288.6666667,33521917.6
106965853.166667,99858318.6666667,122020798.333333,115217578.5,98522522.5
6456797.0,,8622145.0,6841511.0,6080828.33333333
363597075.666667,351670390.5,409743395.666667,395572089.166667,348017391.166667
,,6112719.0,,0.0
,15670638.0,25222377.0,,12095119.5
1069339317.83333,915747583.333333,1246157542.83333,1086871569.16667,1068357215.33333
13946561.5,93269879.0,9940818.75,9948856.2,9097959.8
3358590.0,,2127865.33333333,2723148.33333333,1863500.0
19727616.0,23809024.6666667,22526580.5,25889234.8333333,19649730.3333333
,8634061.33333333,,,
724040919.0,1012969489.16667,807065809.5,915211505.833333,523867475.666667
108943608.833333,78551524.6666667,121843768.5,124410957.0,105099210.166667
18216564.4,,24497147.3333333,21321845.3333333,15897995.0
3341071.0,,,3692824.5,1488999.0
46387608.6666667,,41032987.8,41864560.4,39501110.6666667
75530916.8333333,75754823.3333333,61229152.8333333,74325637.5,52104586.3333333
27646557.1666667,39484628.8333333,36992767.8333333,28155916.6666667,5141880.0
6188338.25,6880539.0,,4916089.75,0.0
402663436.833333,433005933.833333,393970009.666667,404004391.833333,310793597.0
10356559.0,0.0,11581310.75,8787803.16666667,9259901.5
4473261.0,12526557.75,8315051.25,9151996.75,7166380.75
157610677.833333,116101789.333333,160605050.333333,168324166.666667,137808552.5
321818727.166667,292121915.5,365373091.333333,315562392.166667,295412771.166667
12035401.6,16528814.5,23061604.8333333,17934094.8,18168692.6
115259659.333333,133446633.666667,143783173.833333,119294184.833333,113927386.0
1221893481.0,995266690.5,1233825681.0,1197298178.5,923006287.666667
525382692.833333,426152913.333333,515387573.666667,602536972.5,446213999.5
6832024.5,0.0,0.0,,
160042307.166667,124295097.666667,196589689.833333,166798260.5,150134188.0
,,,0.0,3836349.5
102956998.666667,103079175.5,132364986.5,115166788.166667,113676040.833333
24864797.1666667,18193919.5,24833920.1666667,21449092.6666667,23779063.3333333
72518036.0,85094178.1666667,102784219.0,87232153.5,76329813.5
80337681.8333333,92154177.0,77490365.6666667,91976830.1666667,67778824.3333333
8545581.75,6683434.5,,,
,,,,
18701141.1666667,16052178.6666667,20295580.1666667,23867315.8333333,17740570.6666667
9492924.66666667,9872263.0,10465004.25,9986463.5,7804939.25
,,0.0,,
,,,,
342631541.0,230820120.0,439492759.666667,376600234.833333,353642114.0
79078917.6666667,91941155.6666667,82633017.1666667,96291374.5,81313225.8333333
21073470.75,16865279.1666667,21628052.3333333,19867699.1666667,22049766.5
320597567.166667,269532089.666667,397797421.833333,401492238.833333,334863250.833333
104374660.5,132867055.333333,119188875.666667,110074866.666667,85599341.6666667
87873166.5,68697636.0,109243160.5,93973478.0,71950070.0
5711847.16666667,0.0,7563580.75,0.0,4888388.16666667
104219826.5,89936916.1666667,94791551.1666667,110845859.5,96562409.3333333
449489730.0,635429942.166667,437607116.833333,517263774.0,328083978.333333
237028448.5,199666102.5,241683064.333333,261714687.5,227728075.333333
35795701.3333333,46899608.3333333,68813586.3333333,56341284.6666667,33878683.0
33368469.5,35236602.8333333,51633115.0,51720586.8333333,37306071.1666667
,7674489.5,,,0.0
14624281.0,0.0,8703332.0,5136326.0,1970442.0
41779976.8333333,44694268.5,47308751.5,57413219.3333333,39336196.5
238820893.666667,228181233.166667,316350139.0,252331293.5,189865773.666667
,,,,
189882215.5,152642876.333333,174323410.5,181779847.166667,172098147.833333
47818196.0,36606158.0,43330086.3333333,54545571.0,43853962.8333333
,6112333.0,5441250.66666667,,
100542116.333333,77535087.3333333,115511309.5,121070799.666667,95817585.6666667
13054900.2,12263502.5,15635260.6666667,,9085347.2
318166676.5,304871317.833333,354135551.0,417310857.333333,267666265.166667
8942706.0,,0.0,,0.0
18900595.8333333,19241013.25,28000299.6666667,26401212.1666667,27110157.0
81740819.0,95575994.6666667,90738440.0,80073039.8333333,84166468.1666667
153987436.0,97786466.6666667,148466553.666667,150326731.5,127163516.5
76815742.0,90045552.0,83077715.6666667,78127778.1666667,73119761.1666667
16956611.0,15566918.5,20414808.0,,11242086.8
297046176.166667,314600818.5,401345356.666667,306125365.666667,299860862.166667
34930840.0,32437704.1666667,28546147.6666667,39536388.5,26691644.3333333
97717561.8333333,98423223.5,97366359.3333333,112587123.333333,83844204.8333333
22943156.6666667,21620058.3333333,30448951.8333333,23777626.8333333,25365968.8333333
,,3256970.5,,
105309952.0,98283137.1666667,110502578.0,118949607.333333,108511642.0
1358961.0,97083820.0,0.0,0.0,0.0
90813039.8333333,75072785.0,95488012.0,90604385.0,112538182.833333
3703760.5,0.0,,,
479459525.5,690691625.333333,670381286.0,614183418.0,366688959.833333
6869671.16666667,11075898.3333333,,94208031.5,9137337.33333333
15319962.6666667,11959032.6666667,15762583.6666667,18723805.2,12544247.0
3263903.0,,,,
78432384.0,65774084.0,81981905.3333333,77801607.6666667,65100686.8333333
11506265.0,,13160508.25,13741493.2,14843143.5
11434634.3333333,14829364.6666667,8211034.16666667,26841835.0,10514383.6666667
5443867.0,,,,6406249.0
779968977.666667,614266977.666667,870150501.166667,816441252.0,762116380.166667
11437387.1666667,13009106.1666667,11959322.6666667,13227911.6666667,12804935.5
5243375.6,9121661.25,7913038.33333333,7191820.0,5118188.0
272515330.0,225231325.166667,285712146.0,305597758.666667,229922588.666667
609065539.5,369624981.166667,486589970.5,674489453.5,464570592.166667
,,,,0.0
26034239.0,20268308.5,31085912.8333333,21556357.8333333,34328410.5
49590374.3333333,44569252.1666667,36669971.0,39976127.8333333,32295141.8333333
222473227.5,124506266.166667,191131825.666667,214880865.833333,224257453.0
95423593.8333333,149669631.5,124823239.5,124316822.666667,107877466.166667
0.0,,,,
153284095.666667,120046537.333333,167611369.666667,193803751.166667,143953708.0
2095426435.0,1340421743.16667,2105258744.66667,2213350092.5,2377754815.0
9676100.66666666,10045705.0,13538875.0,16339498.4,12620638.8333333
14052508.5,16325400.0,14563184.0,16320969.8333333,13306347.6666667
556506694.166667,599758344.0,692502276.333333,671685199.5,555064159.833333
,,,0.0,7501357.75
,0.0,0.0,,2627496.0
,,,,
9868037.5,18111631.6,14269367.25,6538794.0,13810876.0
23399500.1666667,20138269.0,22176348.1666667,33717183.2,15210760.6666667
11406587.6666667,14737178.0,11470783.8333333,10830305.8,11064272.0
15419770.0,17760909.3333333,20877412.6666667,24622531.0,18025911.8333333
281185332.666667,260620797.0,320308537.833333,331520311.0,285212494.166667
224801034.333333,191068733.833333,244901989.833333,234069608.5,207439914.333333
8425289.0,7709344.4,15642189.6666667,11024836.6666667,0.0
6244100.5,8122326.0,7708729.4,8786971.5,6682031.33333333
,0.0,,,
39899287.0,27336946.75,35087019.0,55208101.5,33734856.3333333
9051741.66666666,,19026180.0,13824348.0,5351650.5
,,,8620600.0,
7725006.8,7097263.25,9275144.0,24393303.0,4646077.0
9721404.0,,11281761.5,,8748621.0
49950990.0,47033089.1666667,54028333.8333333,49056055.1666667,39184290.8
,,,14325360.3333333,516482.0
18357731.3333333,19506166.1666667,19232653.3333333,23774310.8333333,20018956.5
3593346.0,,,9918183.0,
,,,,0.0
416026570.0,300581666.333333,398704865.5,333083363.666667,385877874.833333
30055156.1666667,35347239.8333333,37793009.6666667,40941188.8,23604700.6666667
,,,10477377.0,
11715500.0,,,,11062050.0
,,2363093.0,1886372.0,
206009345.5,139236775.833333,221239371.0,169109006.0,200635053.5
484151375.5,470781177.666667,645050623.5,573760202.333333,498418828.833333
23305523.3333333,33606801.6666667,24575322.0,31199101.6666667,19548262.6666667
77487641.8333333,73992223.5,93009509.8333333,96708365.5,62779681.5
,6018208.0,,0.0,
10937705.4,12610025.1666667,8392205.83333333,13228938.0,9828979.83333333
32633489.8333333,38667610.3333333,28370896.3333333,39359074.3333333,17416214.5
0.0,0.0,,,3156045.0
32414554.3333333,40705787.3333333,33056337.0,33063984.8333333,0.0
,,,2165311.5,
,,3483612.0,11707256.0,
10003840.0,,,,
41363930.8333333,39757554.1666667,50065526.3333333,53149902.8333333,38878074.6666667
51283657.6666667,48961857.5,55045396.3333333,57565295.1666667,57590267.6666667
113273951.166667,66695587.1666667,117116852.5,110754597.0,117084610.833333
69063230.6666667,58410562.6,76884081.8333333,85454865.8333333,69014340.6666667
12093950.8333333,17253587.2,11381896.8333333,9902955.0,12122225.6666667
105157451.5,74627010.1666667,130159370.166667,121436611.333333,112145925.333333
11387762.0,10297943.5,97444149.0,13140264.25,13464911.8333333
4310324.5,4477733.5,,5488001.75,6019577.83333333
67878147.6666667,55691295.5,70841145.6666667,60136948.25,71513075.5
24170738.0,33630549.5,30770332.3333333,58735812.6666667,20468836.8333333
9596921.0,,18523677.25,14112446.5,
,,,,
29305270.8333333,19962133.0,29328580.8333333,26098840.3333333,26999774.1666667
5327901.5,,,,
39404139.8333333,38595011.6,46445803.6666667,47667600.5,43567065.6666667
294155470.833333,274997133.5,332194153.666667,320643556.833333,271904938.333333
,,,,
12521845.8,15996260.0,18162669.0,10869993.5,10976241.5
18504786.1666667,9815623.66666667,19503188.0,15611544.3333333,14319594.5
24525632.6666667,14701416.5,24795670.0,28666229.0,20551992.1666667
108190748.166667,67943739.6666667,84652701.1666667,100922194.666667,106579355.333333
358686155.666667,359427865.833333,350761034.333333,364790835.666667,273682771.5
,2110125.0,0.0,,0.0
5612649.0,,7759783.0,7766057.0,7882740.5
,0.0,,0.0,
4421560.0,0.0,29148953.5,0.0,
2077848.66666667,2489769.5,2009243.0,2091174.16666667,1563708.75
,0.0,,,
30171290.8,44757882.0,45019660.8333333,40561859.4,35774009.5
,5021908.5,0.0,,
,,,,
30824824.1666667,26917100.8333333,34237151.6666667,36554182.6666667,29398791.5
6528360.0,,8852130.33333333,7745188.0,7262400.75
333561245.5,231872519.0,381384806.666667,334959650.833333,296213908.5
202134519.666667,176192915.833333,185591985.333333,244240690.833333,162439760.5
20361274.0,11357052.6,27071284.6666667,12023325.4,17100453.0
70225729.0,70684487.0,97554670.0,82927444.1666667,86624724.1666667
11347403.0,8621080.0,9933294.5,10592452.8,8692813.16666667
5224754.66666667,,5631076.0,,6952137.0
330778100.5,393572078.666667,269752061.166667,492910447.166667,384511590.5
,,,,
75549388.8333333,54757350.6666667,59310225.5,62151962.1666667,67968339.8333333
456279701.666667,352698810.833333,468279495.5,506059480.0,474866669.166667
9700021.2,13540264.0,10571211.6,9378894.33333333,10148108.3333333
940604363.833333,996221965.166667,1232135906.33333,1157423725.5,934078322.833333
43525141.8333333,38918142.6666667,33396229.6666667,41963035.8333333,24969145.6666667
,,,,
4179405.0,8605833.4,9221059.33333333,24747525.0,3838244.0
10338171.0,0.0,,11416531.5,6930040.0
22252025.75,32560123.5,30946522.0,26594497.2,22552980.3333333
,,,,5342006.0
138069809.5,124919049.166667,167526559.0,162259391.5,133613465.666667
30344338.3333333,37345971.6666667,28370780.0,36139532.3333333,21347101.6666667
135021251.166667,149382628.0,152286757.166667,146245313.666667,126460596.0
8272858.5,0.0,,,
127239541.0,,,0.0,
167513468.833333,162480992.666667,200180023.5,179433131.666667,159048002.5
12282018.8333333,17849738.1666667,21108501.3333333,19115959.6666667,16628538.1666667
5204352.0,6313157.0,12697847.0,,0.0
49958342.5,61324467.8333333,63263868.8333333,68090593.0,53082611.8333333
293853375.166667,212040275.666667,283024506.333333,297772880.166667,295648782.666667
115874485.166667,122064428.0,146466172.5,130669647.333333,106870809.833333
62543342.1666667,62724981.6666667,86762293.6666667,73034854.5,75992302.8333333
7169947.5,11964084.0,5297282.5,7897295.0,6906920.2
429720561.0,454160739.0,412147591.0,535519892.5,280186592.5
174684945.833333,146210593.333333,204340673.5,194604031.833333,161021597.0
158339188.333333,164944848.166667,154795388.0,198162212.5,165637044.0
51521035.6666667,36186262.8333333,49455673.1666667,56712230.6666667,43441229.5
58347840.8333333,38429122.3333333,48842522.5,53303133.0,51700730.1666667
45875831.8333333,33045546.6666667,45411001.5,48171400.8333333,41375729.5
267100641.666667,251356620.0,262350345.0,285922603.5,248747398.0
57845363.0,37914571.0,61726415.6666667,69401060.5,65781842.0
65444552.8333333,52053285.8333333,76399457.6666667,70703763.1666667,55373135.8333333
,,,58000412.0,
59757934.5,25024784.8333333,19020010.5,22774986.1666667,19681899.0
34635157.6666667,35339861.1666667,42136305.6666667,50604510.8333333,33965174.8333333
17415794.8333333,37333450.1666667,18624970.1666667,26042780.0,33210758.3333333
87077818.6666667,78427289.1666667,97851344.6666667,84357712.5,79010128.8333333
2037173462.16667,1750924135.66667,2028980884.16667,2216276978.16667,1976087193.0
17164497.8,58166188.5,18785848.8333333,37673362.5,11016951.8333333
14874175.6666667,49414385.75,20710505.5,28529020.8,13470191.3333333
6889954.25,11483517.2,8592183.0,,5551982.5
66515047.1666667,52263716.8333333,86748135.1666667,90432558.0,86655066.0
5933809.33333333,11767847.0,9430047.33333333,8482908.0,0.0
19087533.2,13728913.0,14863831.5,16745807.8333333,17318864.1666667
169264823.166667,130141029.5,137709656.5,180980784.0,138954784.666667
71294598.8333333,59352074.6666667,69013825.0,78465901.3333333,70710374.6666667
306530183.166667,270831906.0,312028074.666667,318635998.0,336441040.5
32609498.1666667,30780433.1666667,30260713.0,34015771.0,28498958.0
162603305.833333,112804120.166667,181039481.0,156612045.166667,162905753.333333
11007653.1666667,4343879.0,12616632.0,13318247.5,13249017.2
3052784.0,5236338.5,,6760376.0,
179597426.833333,175926462.0,222152761.0,222319559.833333,168068341.0
115599365.666667,109622151.166667,118137650.833333,135098347.5,102331797.666667
153547149.0,158861904.333333,165686835.666667,160192270.666667,118291408.833333
407410314.666667,262548236.166667,381543560.333333,460309524.333333,397596172.833333
16723200.5,28959496.8333333,18811492.6666667,27187000.6666667,11398417.3333333
55462672.0,49958455.6666667,58431364.1666667,60193575.3333333,44671987.5
9204940.33333333,17255034.8,22486654.0,18574738.0,12004917.5
24171087.3333333,18514133.0,25638467.0,20793543.8333333,23391300.0
119406848.333333,120233804.166667,145666525.0,128325752.333333,123907012.5
1052697433.83333,848829582.166667,1073126699.66667,1040695725.0,1018504595.5
190422749.0,195630792.166667,220281355.666667,226940775.833333,174224837.333333
41954590.1666667,31809885.6666667,50232054.0,38989860.3333333,47516635.0
45825747.8333333,40113094.8333333,55193627.8333333,45843338.5,48151423.5
8501312.83333333,11094419.2,12725981.1666667,,9792714.33333333
992599962.166667,943297819.833333,1256259349.16667,1064253504.16667,1253265678.66667
,,,,
9937407.4,6591197.8,10908946.8,9817285.83333333,11165391.5
16102806.8,11972627.4,15571274.4,12777255.6,12899623.25
,,,16955991.25,
3454145.0,7425657.0,5760520.5,26228142.6,3289795.33333333
2186967.33333333,,,1732139.33333333,3934016.75
29034386.5,22573426.6,32389593.5,23631635.8,24084919.1666667
,,,,
10551769.0,,0.0,,
366291182.0,306669968.166667,470166593.166667,390022070.333333,301424057.833333
130676030.333333,101101134.333333,146528469.666667,139175492.166667,128518642.166667
19287355.0,63649407.0,,16181342.3333333,
123073433.333333,119038487.5,150039602.666667,140957342.833333,169642903.5
326409059.166667,272914124.666667,370174609.166667,370252154.833333,304934633.5
31681209.1666667,31737855.6666667,31357688.3333333,46062268.8333333,33248061.8333333
37952011.8333333,41542823.1666667,42093154.6666667,46863598.1666667,29729744.6666667
,10015040.0,9482455.66666666,,10181587.0
124372599.5,73832376.8333333,129569946.833333,127615324.833333,122499817.666667
22276197.8333333,16406073.5,,31691787.2,37601463.6666667
38622709.5,20217143.5,31887386.1666667,28327734.1666667,31588931.0
127062432.333333,132920174.333333,145951194.166667,126330494.5,154435740.333333
505283095.166667,468734172.166667,493414892.333333,597379179.666667,545697887.333333
136408417.166667,100389880.0,148455086.0,123026937.666667,118298203.0
9824603.0,,,,
785056026.666667,794794359.666667,828828695.166667,894112526.166667,622123255.166667
79502635.6666667,57312835.5,96001298.5,85986038.3333333,75648349.0
5013600.0,3126700.0,3419400.0,5003066.66666667,
0.0,10472840.4,0.0,,
270623991.333333,283527423.0,317183747.666667,313020041.666667,263737240.833333
77570818.8333333,103412357.666667,85964458.1666667,96899837.5,75732666.6666667
640087468.0,772340196.833333,705911941.0,746338759.0,566149702.333333
,,10430672.5,,
220258260.5,161108446.833333,243477879.166667,219672587.333333,194906958.833333
34483527.6666667,48652132.6666667,37410339.0,42229159.5,41251715.5
294295919.666667,192924184.666667,344110343.333333,301461447.333333,263225373.666667
95898412.1666667,118793989.333333,108137505.833333,127231756.5,86614290.8333333
7540427.5,9205211.5,10436780.0,17202213.25,14493983.0
30645437.3333333,45812423.6666667,49402794.8333333,51968665.8333333,35692340.3333333
155455737.333333,146315561.5,201960641.833333,166759474.166667,151524696.666667
392308114.333333,444883769.5,404268742.166667,421578642.833333,322720090.166667
,,,,2140872.25
225226882.333333,258151319.0,267029607.5,278034822.833333,187019701.0
,,0.0,,
288333684.166667,291178045.0,347676054.166667,325897705.166667,301821919.666667
173878701.666667,140599181.0,187050414.5,169249164.666667,139393570.5
,5334497.5,4706577.0,6403896.0,6926542.83333333
905179909.833333,733913196.333333,926500406.833333,929769444.666667,786823708.833333
1196568429.5,1195366955.33333,1543897619.83333,1207896901.16667,1239407290.66667
90432749.1666667,58908540.8333333,85486013.8333333,69284787.0,75525602.6666667
363951834.5,300818466.833333,302770977.833333,404072771.666667,376502708.0
74665386.3333333,69498084.8333333,93988869.8333333,100269532.833333,65029891.0
2658488.5,,0.0,2536317.0,
639501800.5,597911928.166667,626053847.166667,671776290.333333,684942160.666667
149254704.833333,196609701.333333,177414059.166667,221567981.333333,163540435.833333
,4361571.0,2777465.33333333,,
244327826.0,137892846.166667,244344554.166667,336249185.166667,383761144.833333
503796424.5,530134887.166667,652707773.833333,540967366.333333,345713146.0
1675671401.83333,1104876623.66667,1816869905.33333,1670855769.0,1722454110.5
37284758.0,60994204.5,40627111.6666667,41934080.2,23640693.0
116985607.0,135313742.666667,131726341.666667,136328850.5,108399120.833333
3198719749.5,2728491449.16667,3397078376.33333,3312235730.0,2893854358.5
3128254381.66667,2458247504.5,3006911811.66667,3411673126.33333,2758075722.5
151486248.333333,126756004.5,192108829.0,155602863.5,167245272.666667
462126524.666667,256870658.5,414543365.666667,298160508.333333,343370641.666667
15940725.1666667,20708246.5,20358393.6666667,16796589.1666667,15308211.0
217455849.666667,149812305.333333,254856741.5,228594082.333333,233909310.0
74989568.0,67006339.1666667,84710698.1666667,100833097.0,80926624.8333333
5317974902.83333,4305117886.0,5756842313.16667,4893036204.5,4675370160.83333
33469603.6666667,28431500.8333333,28922090.1666667,57807551.5,27459595.5
17812803.2,24776037.0,15848690.5,24493642.6666667,18459405.4
,,65635120.0,,
21040399.0,15746099.6,21576479.8,20547335.25,17240576.5
82711836.1666667,62785713.3333333,77502319.5,74680321.3333333,75810181.1666667
2798304436.0,2272798646.0,2759598883.66667,2732671372.83333,2554552744.5
136040316.0,178130162.833333,139095685.5,124958181.5,110968462.5
89625715.0,,,,79700019.6666667
297843916.666667,268239336.333333,357528631.333333,307485021.333333,274965654.0
96266680.5,96957863.6666667,99052456.8333333,120577484.5,101175288.833333
165876243.166667,165517664.166667,225762880.166667,171677481.166667,164884496.166667
22842903.4,26954025.0,0.0,42256253.6666667,18702809.0
307254264.833333,241710719.833333,326748869.833333,341244618.833333,261742782.0
11198447.3333333,14520314.0,11529100.0,12381569.5,10886711.0
216708969.833333,207960484.666667,249172679.166667,242492508.333333,186316825.5
,,6816714.0,4484513.66666667,
9103836.0,0.0,,,0.0
340101874.333333,292885165.333333,376602679.666667,363203133.166667,307871139.166667
165344571.166667,171148245.0,200528433.333333,198301242.333333,161803997.0
39669692.8333333,,,37805888.6666667,57445392.3333333
609649474.833333,388049336.5,629450136.166667,519394782.166667,512266088.333333
5580768.0,,,,4958985.16666667
27153897.6,17794078.8333333,31049157.8333333,30343423.8333333,36916500.5
24633966.0,4276816.0,,186108356.0,9300932.0
3750702201.83333,3905486535.16667,3714041718.5,3908509984.5,2996499386.83333
1296871250.66667,963873120.5,1200152843.5,1222681029.66667,1243936972.0
1566371558.33333,1343641676.0,1720227434.83333,1642609042.83333,1310579023.16667
42830658.5,54097072.0,31337520.1666667,36895629.1666667,22446683.1666667
4096629.0,0.0,11710136.8,0.0,4754895.0
1684628976.66667,1276670065.83333,1703716118.16667,1748642554.5,1738850810.33333
,,,,
218173440.333333,207690645.5,264608859.0,225725235.333333,216649069.333333
305587947.666667,267978529.833333,296381287.833333,301997037.666667,229384114.666667
10660705.1666667,7421528.0,15331931.8333333,15677843.6666667,11820524.3333333
14142876.6666667,17998964.5,10846210.5,15559723.8,
,0.0,0.0,,
134347438.333333,126386475.666667,119155088.166667,150425446.5,106167882.166667
613774815.5,302845731.166667,564783628.5,602116528.333333,519107500.833333
,,,0.0,
21616794.1666667,18734960.8333333,27521850.1666667,26904653.5,17254160.5
12565516.0,3983755.33333333,9397810.0,11112350.0,7767254.2
9780053.0,13612849.0,12637809.2,10614898.0,6556580.33333333
,,,,
,14714895.0,0.0,,
139858758.0,161926128.5,158938160.5,191838928.666667,117643632.0
46544765.75,39591764.6666667,54539003.3333333,51182307.8,46478997.8
83465189.1666667,59632354.1666667,83950217.0,82401984.8333333,84770132.8333333
20431572.0,16855889.6,19709779.8333333,17773478.5,19400690.1666667
2719244010.33333,2057431561.83333,2595839858.83333,2731752254.16667,2371856725.5
16442848.5,,20913571.0,13230706.5,
70398420.5,78657463.0,90281649.0,73675986.5,76348780.3333333
28062605.8333333,53626842.6,35005166.1666667,26374828.8,15531189.0
41012381.6666667,34566372.1666667,41547079.0,38044199.5,35575078.1666667
2219770464.5,1443011306.5,2854697867.16667,1677834498.5,2299611147.33333
1422173396.5,1386832510.33333,1625008394.83333,1521657131.66667,1474032265.16667
9563123.75,19122545.0,22160946.1666667,13823823.6,9034316.0
264785832.0,170598802.166667,285258485.0,283572439.666667,257951878.833333
88699685.8333333,72042823.6666667,72996118.0,79080384.1666667,66025045.3333333
167571108.333333,111230752.0,145834537.166667,164043494.333333,115020143.5
7538639.0,9758194.5,6729389.5,8357745.0,5562283.0
20085253.75,0.0,22497421.0,16324939.0,21668992.2
49290387.0,39481115.5,58113501.3333333,52281389.0,45737528.8333333
16403167.5,18077735.5,24849082.0,17863445.1666667,34462864.3333333
61960392.6666667,67172511.0,63708977.8333333,65359356.6666667,51684369.0
1863569352.66667,1707752227.66667,2102623575.5,1990659235.33333,1856561753.66667
3823593.0,,3053562.6,,
526008293.666667,405619596.166667,496356301.5,573324921.333333,570711243.166667
,11907105.5,,,
48601924.8333333,64520906.5,93869931.3333333,66997945.3333333,42805439.0
490593829.666667,267087309.666667,540266640.833333,353564030.833333,378665762.166667
,20534188.6666667,45368120.8333333,45141437.5,54183254.5
127621588.666667,155264923.333333,123202249.166667,162180997.0,91346166.3333333
6879045686.83333,5609161085.83333,6801733178.66667,7436615592.16667,5920372260.5
148911217.166667,105130713.333333,182782114.666667,169519108.166667,143298311.0
268861403.666667,333400734.0,260695052.0,381757843.0,237297227.333333
45462259.4,27792973.5,25575715.0,33348529.0,29479384.6666667
,5718984.33333333,,5721945.0,
138136074.166667,102468110.166667,136697724.166667,164539284.833333,141312073.333333
4000968471.5,2426216896.33333,3120742435.5,4491371082.83333,3367891975.66667
704218828.333333,1950589793.5,405036212.5,433076852.5,46061742.0
20103513.3333333,18613062.8333333,16741026.8333333,19141812.0,19653888.0
3859126.66666667,10864526.3333333,,,
,30996928.2,28946274.2,40867463.6,
12262320.25,14261622.5,,23482658.0,14453169.0
4073451.83333333,15840041.3333333,11638788.0,20727495.1666667,6253945.0
,23519393.0,,,
203642618.0,182395258.833333,211592813.666667,234785829.0,186232004.5
12220731.75,7072722.5,9959858.0,11592759.75,6117624.0
,0.0,9621900.0,8527083.0,0.0
62159642.0,65156736.0,34900418.0,55322652.5,29407034.0
1290948724.0,1016286419.33333,1127814320.16667,1389528937.33333,1079836010.5
579978866.166667,529691851.0,649894022.833333,595985441.666667,528430704.333333
69135611.6666667,0.0,,67071441.0,40533819.0
521663131.166667,484948354.5,682366850.0,589954034.833333,560958916.5
1148830554.16667,845241775.0,1228869750.83333,1243012317.33333,1147588457.33333
270685157.5,229863398.333333,298580035.833333,240568201.0,237189841.5
41613557.3333333,23968608.0,31040097.0,25766997.6,40603615.6666667
15873110.1666667,10455322.8333333,17216720.1666667,16240050.1666667,18662112.5
