,Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,Selisistat,SRT2104,AZD-6482,AZD-8186,Copanlisib,Dactolisib,BGT-226,Buparlisib,Alpelisib,Idelalisib,Apitolisib,GSK-1059615,Omipalisib,GSK-2636771,PF-04691502,TG-100-115,Pilaralisib,Voxtalisib,AZD-8055,Onatasertib,Everolimus,GDC-0349,Rapamycin,Temsirolimus,AZD-5438,SNS-032,Seliciclib,HMN-214,Alvocidib,Ribociclib,Rigosertib,Riviciclib,Palbociclib,PHA-793887,Milciclib,R-547,RGB-286638,Dinaciclib,Zotiraciclib,Cerdulatinib,Fostamatinib (Free Base),Fostamatinib,TAK-659,Abemaciclib,Brigatinib,Crizotinib,Dabrafenib,Dasatinib,Nintedanib,Sunitinib,Staurosporine,Tofacitinib,Decernotinib,Baricitinib,Binimetinib,Selumetinib,Ravoxertinib,Trametinib,Ulixertinib,AMG-900,MK-5108,MLN-8054,SNS-314,(+)-JQ-1,Bromosporine,Molibresib,Apabetalone,Geldanamycin,Tanespimycin,Paclitaxel,CHM-1,Nocodazole,Colchicine,GSK2879552,Iadademstat,Tranylcypromine,Pinometostat,Tazemetostat,Pemrametostat,Lirametostat,Onametostat,5-Azacytidine,Decitabine,5-Fluoro-2'-deoxycytidine,Gemcitabine,Methotrexate,Actinomycin D,5-Fluorouracil,Pemetrexed,Cisplatin,Carboplatin,Oxaliplatin,Ixazomib,MG-132,Carfilzomib,Bortezomib,PJ34,Olaparib,Talazoparib,Rucaparib,Niraparib,Veliparib,Thalidomide,VHL ligand 1,Nutlin-3,Serdemetan,VH298,Iberdomide,Lenalidomide,Pomalidomide,Doxorubicin,Cyclophosphamide,Vincristine,Prednisone,CHDI00465983,CHDI00390576,TMP195,TMP269,NFAT activation inhibitor III,Cyclosporin A,LMK235
Carfilzomib,215.64620241720658,349.1891021113737,195.5148752397744,156.72795935346605,269.8589499591163,147.1600161692028,158.26442108979631,138.5931937774305,226.19741607834285,144.3473318851655,130.35172492762968,135.49919531505896,129.56009098400568,118.03751299237776,319.853105181926,128.83682392568412,136.99860530544444,421.9344326234945,134.57465468721622,196.15385522726393,147.71684424483885,121.99710321343183,136.88460506954283,149.50481284575397,136.3310560812849,126.88782131604172,133.49222671949212,154.6490267674266,142.33554622953508,676.8193832262587,126.22301491760298,327.66223140919556,126.80265000500377,139.69853471255243,319.77050906018957,132.68506556278896,155.21112126556793,141.18482410938245,134.74531163142322,132.85416308246408,121.5575021679713,301.47177890377714,182.9015716946466,127.58287690806989,127.77034340343546,137.92799271271556,139.6385132325734,1199.889108249634,130.6452489607001,132.34022998250978,132.26722950907623,264.0390086085891,183.6770759012869,130.1375848963108,137.06241234914773,131.3328479865061,200.99492643413762,123.69051384192413,155.12074937657945,246.36433308519506,353.26039843600114,156.591938562464,130.80174389363904,553.5537976940465,130.6921687166282,224.6984898723063,797.4132202735559,128.36587672830416,185.74086598905893,125.15810295492197,147.74530838604926,187.06434154198598,142.01394394381663,159.83075247290597,137.59343177587812,119.79422661997168,198.6686020168295,117.57648623578852,297.12458439709144,125.83546384034402,132.63108857181663,129.09072477053462,604.5393979074559,146.1548301880359,123.55033345816437,585.2779365062418,259.4510864717411,172.45725679108907,150.7927218685202,127.11905553583624,130.23922965335674,136.00205029623447,144.5702546852033,121.31396426670862,251.69541300804372,123.44359712132395,388.045696873812,119.81679072799632,146.5941202365758,126.2074180235643,275.9399795944284,125.29593272811474,121.11535875172785,178.98640459186757,138.66802924879667,355.7741592296673,204.05719844790596,134.40811940194956,310.30880689184966,121.97684549852389,404.78741604765395,135.01036904468089,192.46269337576425,127.0413222795061,125.07728201011871,566.1814299292519,142.0510624970883,0.0,130.7825227217526,124.86924192971361,160.70009675855664,124.07077228785744,133.1085898266433,140.2030257984955,123.92598491003235,846.7020361327725,130.6373799101794,147.58626161972848,283.19164577806714,126.60648284827663,131.23127996251336,153.38686984978878,125.03684734574338,167.38987256875708,128.51339796907556,235.67278053542825,182.04668433025827,143.31613377768554,581.1953087063725,136.54892459021502,351.11725097976677,122.45144877665507,174.91166663260452,125.14027925956765
Bortezomib,215.1567688449136,344.0316657538461,188.14358367615716,146.8967867181792,262.3846576928163,133.2747743218679,146.84161090311486,124.46827590449392,218.27612143950472,130.89294004716146,114.70412066952024,134.8643905591068,113.8862448633159,116.19016110393119,319.7943260508612,114.92707141230461,123.52176855512695,417.842469811782,134.6736177252104,184.50327777596428,143.74648875037735,106.24112820173382,124.56234124419011,140.49325874060457,123.8232761630959,113.21057606375325,118.73889966512833,144.31303847062944,125.64128635915449,674.7279865627509,125.3830480317269,321.7694270456915,109.93225582598333,128.90192627481125,315.83505132191254,119.81443797416615,143.5435436044032,127.80483873526029,120.76031374492186,120.33665152077002,105.91992764567931,295.5577691098455,173.40342395522254,112.60893621018693,112.16493078312656,122.11766913956856,125.57751396672016,1197.4609172237492,117.24803404446821,118.26979485482693,119.13632165921076,255.45495920723056,174.73842053566722,115.59576080098024,121.93476184567072,116.0990360299332,191.80334060099224,107.40316526933812,148.4539529052035,242.8299496207918,349.43322508041933,148.49702752794775,114.38379858373179,550.3147205032963,109.01603919979604,219.09372801167558,796.4977562411104,111.34974668770555,174.86510048554024,108.63595224628973,134.30994272011483,174.7360462416474,128.19206949620516,148.62420416586198,119.93090033833165,104.17167772649968,189.04859988761424,112.88405659076628,290.0686903590522,108.82650961720364,118.27468163292413,113.27735343327055,600.536871051169,132.89883761940112,107.4085402295485,581.7686894575091,252.0656801686251,161.7149146354327,136.6793541933145,112.0075195108178,108.53435666115988,95.44952420753505,130.85805201938757,106.35970478764358,244.4368398347925,110.46960566353886,380.57557536549035,111.26786829588664,133.4116562854024,112.24517858002986,268.366060894402,109.39185292174545,104.49260286267591,167.98727157006272,123.76879230047497,349.4395899131384,194.79954800262163,120.78202362233402,304.72759531541203,106.84000671068847,400.7482773340773,121.71693625737905,181.66358682540567,113.11336257495763,107.51674527189269,561.7850155048808,129.07819499090712,130.7825227217526,0.0,111.33327861212618,148.10945559485972,108.818239938548,119.78490530670683,127.27064442585004,108.41217723394523,843.5958741273628,116.80662630049302,133.4576557523417,281.8104049747716,109.80941647208458,114.48102758682957,142.12988273224843,108.15563277875259,158.24826543780645,114.03399321105955,226.41062567572595,173.22720702989324,129.15735854856123,576.3137312042453,122.49805562013478,345.8283006223972,105.89924920750333,164.46172138696153,109.65133823266518
PJ34,199.4689634890344,334.294303872116,174.09575075018037,121.52515327271524,249.5154511678754,104.81009743741753,121.16137147130031,87.62308918947652,201.92414500251812,104.66643125682754,82.09746557155277,110.75580614103283,82.0106938905759,86.0328323642601,311.3988875997417,80.83886745422119,91.78195237586728,409.772189581696,109.91564337308536,167.00905244345157,121.88113709757472,65.3426212996806,90.87654320412477,125.46871958969395,91.4110141218909,74.38903739371356,85.245464058702,124.13810413987547,97.08440843035507,673.6920973656311,102.92372296574506,311.55377114903564,71.25944076787427,99.04350288821949,303.6030119219241,91.7193505100237,116.1268564834507,94.03736881322713,84.43862068123978,86.02366123979,63.8038910081774,281.9996749244969,151.47825707764142,76.39420663969656,73.69998457179277,91.2788898983274,92.67284049317158,1198.2607694698295,88.26547400110972,80.64884683089511,72.68511784200679,247.45354517566525,151.14778463576525,83.87489369065658,95.01441382987737,82.29342722873919,179.49746745722217,67.35826110612074,128.35906252824392,228.6583706955737,340.81766816884897,135.98837379373504,81.00097282916171,542.8338093841793,82.07194707318172,203.08925550622877,792.0610897288777,74.71381123958331,155.41089350472564,70.19524113350512,105.22149632016026,156.20137067284838,98.05436003755558,123.02828438900099,90.6908626542649,58.81974861567967,173.22635216117038,75.12500366776338,278.1840435423012,69.9157964042737,82.04350763171011,76.57974057644623,595.715595751934,93.82995339160674,66.62613009975428,575.1866367907238,236.80180869055354,136.30728526491677,111.00621135828892,73.29048534050584,90.12768327729079,100.39887045835323,99.5612018346566,77.95941519148727,229.28944050559468,81.54192937003614,371.952529125993,71.43468890724473,102.41493987475135,75.04570000816383,255.08822227534827,68.89142456264408,60.57195322179158,146.43789547162604,92.85511375107897,340.65365063814653,175.9982839211637,87.36173267027455,294.6967169397657,64.2496211740853,390.963104130177,90.1465260132005,164.1068759179931,74.60141050153784,68.32901213972086,560.3494233505661,89.9607444533281,124.86924192971361,111.33327861212618,0.0,125.02057264873763,69.24704879908434,83.15556858110916,95.09053160942378,66.63205735239917,840.1970469321176,80.30631767467399,102.8877937372984,269.6265672894029,68.76775484369614,80.2512454872118,113.3269211319087,67.40471105834786,135.6674568920633,72.83554267297514,210.83205582000753,150.24488638156487,97.81590509197657,572.4662741130066,87.13251877152192,334.80262390837873,63.157814796566456,141.51701797743814,71.8250322548418
Olaparib,224.1571576952666,350.2936307706832,200.34067398291117,158.5590046202262,270.0800732792381,143.26261056185567,158.61963124607834,137.50492107518713,227.5583300663174,144.03010492143468,131.56493599727574,150.0681377430624,130.9713125349784,133.73473837310263,327.3688557946204,130.41261039361476,139.1962532354424,422.4062144013424,150.37883005871672,195.8969824360949,160.0110254891031,121.41400291649639,136.74198953026846,162.69653085236453,125.61581552440154,127.71347966597953,123.50728423840236,160.78653352632955,141.93236483107813,680.4215921845721,144.62654197748526,327.53797225438166,125.28591940903395,139.75141661398976,321.77608249072483,133.07424028037394,156.54655335116738,140.99037508478014,134.19791762917873,134.09387184751824,114.20764529495005,301.61211692713505,183.8797052229368,120.46223573765468,127.5351365545614,137.5723752561114,138.47591973671302,1201.976420176439,134.93949593559736,132.86306337760772,133.52529271263998,266.82878506996457,183.65333516970455,131.88724596202312,139.2907711268107,126.13677707183561,206.58591975611355,123.5605768404748,163.7194166013553,251.31907345069587,355.9048903821137,168.3131776804177,131.11283019446822,553.708070416956,131.4229480006088,225.90330383114892,797.8886415941698,128.27536842449638,186.26652749868612,123.81901278467281,147.66451354212353,186.48325198762225,142.33248827271672,155.797171328116,136.35777686429523,119.67247832435747,200.96489385955226,127.23952296992171,296.5890473086656,125.33776699203239,132.22569469098292,128.59871475739763,603.8485449498542,146.6772461780985,123.58604543473047,584.50020341512,259.39028413497476,172.24647619572744,152.32046869969446,127.22945299358848,135.43360219459842,140.39025415864353,144.46475215913765,129.6488226268021,252.33730840651978,130.41842280151826,387.8229717624634,127.24643925797807,146.11273507966217,122.41655354369769,274.2028670499303,125.79354104912017,120.20005863686035,178.6680508657666,139.05957392300533,355.3615385036756,203.42335262655234,135.26964662608088,310.7775216350593,121.64176372580587,404.5378967921529,132.57387266039353,193.00442221153136,126.42298203401552,124.49616763815045,568.8691398339363,143.0450459917719,160.70009675855664,148.10945559485972,125.02057264873763,0.0,117.96620328738003,133.80975834556423,140.9024241618321,124.12664102162452,846.3651732324332,130.87064055436855,146.5200239762191,288.6135853034457,126.40036886881347,131.0127598521323,154.1982551125889,124.69547618135097,169.51258051172465,127.58459041746995,234.57349800706152,182.62097430472252,136.209679680761,580.6445965667244,132.1005463237145,348.9388894610029,121.42261367584365,175.70724157590132,125.52781758961183
Talazoparib,198.35781509245214,334.85321726151125,173.12188824818907,121.24141300035988,249.46397113111132,103.9609817092626,121.66553639573029,90.77058204981692,202.3180915364808,98.9644950038393,81.8553381155267,109.20797176736919,81.32262033545354,84.77132080091141,310.1906674595699,79.4832707219192,93.84755649683659,409.31008454391736,108.8380886159569,164.4079731685512,121.92370279505921,58.53305495727348,87.300578050176,125.10391523134216,87.97604295988434,75.02448824814523,82.60356361419791,123.29751681221988,99.40614513674234,672.2785265097091,102.37406153715136,311.7372074846615,71.53763464425833,97.2000111687311,303.3511740560024,89.09150788277442,117.74342509196768,95.22510454487329,85.46962932702712,86.28356173661906,56.9058512438624,282.3430483360727,152.02716424322298,72.39875898646116,75.0549244099995,92.57505509080173,93.52928675684988,1198.3788049402626,87.12528933362222,83.64378453584474,82.03837608916947,245.00698462732953,150.91999090837078,79.08884038047475,94.83039700312221,80.41888547984833,179.38378893326455,69.38270668767433,128.82326712503968,229.43760248379664,339.5541607519606,130.27751345628175,82.81388420732765,543.7877529113067,82.3965407600348,201.22874834059652,792.5918362557122,77.56357551968749,154.9079661857159,63.87678605829557,104.23509310738574,156.29403843384966,98.71498130620853,121.33016740677986,90.5506801048219,59.01413291002417,173.43665693425055,75.03671490052625,276.4920494614226,71.34027909764794,80.70510512477375,76.61492164629874,595.5801509718697,104.70196571904357,68.70309054819566,574.8197660099088,236.66522319671836,138.6579284306038,110.65643444838102,74.34351577794705,92.16594178879376,100.24897826769191,101.00717810970774,77.7353428315518,230.6018428104144,82.23305597966163,372.44973531246075,73.2243322054353,101.46825058415774,72.34250476048474,254.43982841576715,67.49843371217331,61.57685560832361,146.99221178498559,95.68489074925405,338.72079578382335,175.76876717724906,88.09929746777004,295.16148057043284,63.836757188705384,390.4160010222961,85.41398011126624,162.91325092344832,74.75232751997699,66.82272582682,559.6979487901577,96.67276102903077,124.07077228785744,108.818239938548,69.24704879908434,117.96620328738003,0.0,82.35801361693494,96.9991453759882,69.37124932108729,839.8026877551873,76.2097820235003,101.95266478025269,269.52200789406515,72.49724213785113,80.71323131132976,114.2194259909808,67.90237150908426,135.2253826443496,75.93958702935534,209.46491310367506,150.62210213945295,97.18739476230466,571.80564807946,87.6820587130649,335.2256267009798,65.8527872856183,142.6960554268249,71.82441352128934
Rucaparib,202.13574974022782,335.63382330340454,176.86162187368151,123.62840651967129,251.80704339156893,115.72485358918308,127.515578979728,100.3125073204829,203.72790814664316,114.92909508585856,90.6363080551833,115.33414065555637,87.39155508576343,93.43383376248215,314.2446530399377,87.88604832878647,97.13473318269148,410.0045727547448,114.77525304457886,171.85941782963837,127.82006880395622,81.95513449347301,104.29130703770939,130.80867951140894,100.26279253533646,82.26608653587351,95.88822202775637,133.23841360862676,101.70099571392542,675.690570030477,107.16334765672659,312.1748117245906,77.56468241966701,107.76816957739557,307.77882260010676,102.00785409399491,116.7998678716452,102.92527824938298,97.56138419049493,89.76393154930564,80.03298142756294,287.7294450595665,151.8614046659715,87.74424682345665,80.17046852007712,99.15156882374914,98.77540746529584,1199.1109841114844,91.77222222940141,83.11709274480037,95.11524950678306,251.07913474214942,158.8229280110205,94.63102545815437,99.28165175994717,91.78659127223492,183.95442992473465,73.0161168822959,132.90255285846496,232.62190625096204,342.19530229671847,146.3493290205923,80.41823748470753,545.5795916023417,90.22967637922545,207.30530635581215,793.4990690632848,83.59599159361409,159.8894162846302,84.34421256543772,117.21855233473151,160.42936277926714,98.15971085802829,130.84399322820724,98.89927533755508,73.75906281464674,177.1826214148848,81.95802451375894,283.20907774302316,79.10133615700535,92.97263094440872,82.17857185820571,597.2687132791123,107.80227288114136,67.56918262109043,576.1632702088011,241.22980844064045,138.3306354911304,118.98306668981766,75.43777821310226,90.98615647660887,106.99067201137802,109.1861732168075,86.39846819049426,232.09098449074673,88.04766220015993,377.3463570840599,79.94183647863443,110.55824948657472,86.96097697057719,258.9997928848981,70.8843945527293,68.31841308513874,150.9774806817439,99.82057336609239,344.2634688099245,178.5752096551261,90.283521856642,295.62666088462544,77.64438115997054,394.0585209558827,100.69428909139786,168.51784792977853,81.57197228217231,77.17547504166679,561.4532674523192,106.38834143794332,133.1085898266433,119.78490530670683,83.15556858110916,133.80975834556423,82.35801361693494,0.0,96.50643546839623,67.29181851562342,840.6496257285398,94.79867829579864,115.64761499569829,271.9095240177504,84.79815297968953,89.92489461946124,113.8928353692407,75.61604933203472,142.1760499956244,87.26351747784962,216.4158101696487,158.1842040603732,108.90338731328214,573.2302287462825,93.59369739399489,334.70745844873363,70.94079741604708,142.35048832370853,79.46932460462489
Niraparib,207.59603850893328,338.33713509071225,183.77108896180818,131.65291451220597,255.81055932765756,125.08967133241255,134.8757245439279,110.13209029606048,159.65083267577654,123.7866381558592,100.95644301848931,123.90202152792273,98.26784376637966,103.77196196473884,317.409672681193,95.58636402028195,108.36890631477753,414.871129539644,123.38760037359022,178.83153853149065,134.25573636385533,94.24269945907918,114.51511013300745,138.43896874276697,110.8880227350596,94.8162615662477,106.25472219731192,141.30684132123721,111.98842365141208,677.5489987943866,117.50272512122741,316.89186144299555,89.79747460908341,118.32951649318733,310.43611412640183,112.75328628049502,72.85977548436556,114.18698411730152,107.8521313597039,101.67615495783602,93.25331615774698,291.58919054407295,159.61777266788386,99.88644260505319,92.28354319188549,109.21598735980983,108.86021930847129,1200.0837141767536,103.50285299438941,96.16214135524697,106.03908786835517,255.76511019577956,166.0166669034793,105.89176313636361,110.15181320741188,102.77798602926522,189.89386479457926,86.8542267993607,141.2914594009026,237.8117457857399,344.5126266487638,154.4364177164391,93.07003976281565,547.6570625554742,101.30100510979052,212.21403824327214,794.0772329805181,94.99298280540617,166.1252142938845,95.818387905385,126.08008206505095,167.6968577048106,109.31985723605052,138.4600173813498,109.05797131766927,86.79116193160789,182.54954990163498,94.57292823943008,287.02226293540934,91.76345524141384,103.10609935937143,94.15074984546176,599.0568516225107,118.04708084635132,81.991189035084,577.29540700734,245.81152373018418,146.0632510298006,126.17116288760877,87.13853917448037,101.63056685071494,116.77304779707934,120.09430727690834,98.49018897611546,236.4726897832558,98.86247011690419,379.3580317161087,92.71973712970441,119.27510609615392,98.1449046596351,262.9312742632682,84.33548408245653,82.25141420838752,158.10267341977303,110.0563737331617,347.13408530122354,185.21206662423884,102.43469544110621,299.1800465315146,89.6908559950664,396.9752416468331,110.47729417638567,172.4126354535485,93.88646176130847,89.86595038233294,563.6139589691412,116.25819997186545,140.2030257984955,127.27064442585004,95.09053160942378,140.9024241618321,96.9991453759882,96.50643546839623,0.0,82.9687148024564,842.2192720146227,105.75097127310354,124.89536691915191,275.5419823427082,94.3826604416089,100.75238544789674,123.34371159063295,87.78417960128412,147.7316317361096,98.716166284212,221.37073880713555,164.85536617193472,118.02929252031768,576.2218036249674,104.31506378045363,341.2022309367054,85.50086212069304,149.59519445303098,90.9739999007997
Veliparib,196.62222743765219,332.2090222697229,169.68807543272854,112.46855711442633,246.41925615045855,104.72707592913925,116.97338362719042,86.80152904049446,196.54509238745817,103.50554595435636,70.10872010160428,104.03536636860936,69.90712190405377,74.53787098571476,309.1314593416365,70.93237562008362,84.86367074064734,409.29785812481094,103.01400899225449,164.8046403583447,117.56187724832355,64.47299394200341,91.73304375074436,120.33680863958179,87.22575895953895,65.1824172344826,81.79745089864441,123.32069463179741,88.4662550224341,673.1599982170186,94.94393643258246,309.3497467298127,57.97795063229777,95.74603378429221,296.71773237259674,88.72316069126873,105.75998203858956,91.55158019509508,83.45159652083224,75.1123059085407,61.934091827438046,282.97604154823347,143.42955743076058,70.90064965638715,61.259157281996586,85.06851287795192,84.12417896779075,1198.051951030315,77.8138482271365,67.7276749994077,80.86192296257975,246.4703545624703,152.08820608357732,80.72917009002133,87.21556099138343,76.83774904324295,176.75003306169467,52.53433965941785,123.02657365832269,228.03904684689792,337.8889074240991,137.8958686036904,60.165996056300486,543.3571413849452,74.63482167007433,201.24158508156447,791.1992634118477,66.50505093886973,151.17237311943913,67.75234380502884,105.59643627108932,152.9130045776085,85.38963994273877,120.90419416867374,85.74492068031635,53.38778585160292,169.16400151960653,64.78120853184154,278.6408173117403,60.80170885359514,77.8744736891966,63.30586266417891,595.0280676459104,95.13655649672766,44.94696028744045,573.3760359400765,235.94949439961428,128.71626550510047,107.04385428790998,55.74743310764289,75.60258700010166,93.6807264350719,98.5358529375529,70.84567257517962,226.3782485938409,72.20782016577826,373.9618116365499,62.44068599991635,98.40325310879152,71.1953342240949,253.44895354329796,51.17444436421233,44.52725621261828,141.88210969573154,85.76755434685293,340.64536441541554,172.0132681759436,75.8306637951535,291.43596544104446,59.0274774191167,390.1888412500293,87.21254122839555,160.26465176183626,64.7591235519615,58.39938079445126,559.3247181493618,94.52152670246659,123.92598491003235,108.41217723394523,66.63205735239917,124.12664102162452,69.37124932108729,67.29181851562342,82.9687148024564,0.0,839.4540125660926,80.85700218473329,104.12016201109773,267.0956473952246,69.02950568064597,74.2267380060703,102.1609731931691,55.54743370988422,132.77488045851143,71.40072643598825,211.65363481905916,149.74279832704053,96.46215553149207,572.2611380662208,78.27641933439375,334.71689518041745,50.67486922014695,133.17135062217423,60.553763679037935
Thalidomide,860.3543963488147,901.1752174140133,854.6576930379804,845.6335060381634,873.2890658057426,843.7171568572306,845.6694153237111,842.038053782722,861.0797799532356,843.5851596312093,840.7640367154385,843.8575083473427,840.7746673894325,841.2966021148436,892.7750136171074,840.7036243928998,841.3357208763407,932.0514374430013,844.1106232010661,852.7882784704185,845.837491052791,839.735085219336,842.3501710877929,846.3662931193825,841.9435852168294,840.2914732859931,841.2764429633936,844.6416019831069,842.4999305908683,1074.6510181892274,843.2259564301316,888.9021743565039,839.8727193379042,842.9063972741709,890.5120059295251,842.0435628156368,844.9117976400155,842.3543353169171,841.683770217387,841.139553698268,839.7528076110508,883.929619087052,850.3502779656272,840.441934353882,840.0650389435672,841.7839592345292,842.1393486456618,1461.7511022058422,841.4108939476506,840.2599872283172,841.2316188750447,872.541014070941,847.9752074859482,841.1266479969012,842.1239748933641,839.5861160933607,855.4141659012317,839.5666612873152,846.3446799470552,864.5366344582558,902.4717096687338,848.208177783059,840.5636551415236,998.062273202101,822.5363465802639,861.3126401680214,1152.5614702470057,839.4151615358968,849.2291643026756,840.0866516521917,843.5999059365662,847.8306326463584,842.5032219297027,846.0026710608818,837.1637261630011,838.5358411152147,852.671910684669,839.8645047533615,882.4006192243174,839.6563864059813,841.049966009832,840.3734936126667,1027.3294577546235,843.2730666454983,839.4412541626104,1015.6449539343208,870.0372420784915,847.9752107690842,844.3664851950258,840.0316442643481,841.0706375397157,842.1071831196018,843.2211311320887,840.4017183498565,867.895893775043,840.8428834142143,916.7867174050335,839.4412293190844,843.4545373712797,840.3789879883074,873.2420217584269,839.6914580095056,838.648791910254,849.1722225198725,842.1868438449853,903.7675675189105,854.9779930959289,841.3446861157319,887.1297313912821,839.5572312520346,924.1634907003133,841.8107071985374,851.897316527515,840.0944649539584,839.3830888862478,1007.0116462943226,841.5271106952637,846.7020361327725,843.5958741273628,840.1970469321176,846.3651732324332,839.8026877551873,840.6496257285398,842.2192720146227,839.4540125660926,0.0,841.0308725042828,843.7043190901513,879.0391613857851,840.3767171324675,839.0677327471686,844.4544065070562,839.3493252518896,844.2837436803239,839.8408716912238,863.6587426311831,850.6169956081087,842.9458308017232,1012.0464768488097,841.380448421173,899.0910475940886,839.2173642888725,848.6713316485725,840.0343077906471
VHL ligand 1,202.94989484033337,335.24110255319994,177.6477653450127,128.03426295252018,253.10577618041546,112.3107933958926,128.15974083006384,99.12631307723167,206.73124318562793,106.82365002569179,91.39943191024476,115.99672436199063,90.09857998599797,95.0046382508224,312.88754340085575,89.725037448427,100.3209110359526,411.37720047108905,116.60359310725926,170.832729667485,128.5240884470959,69.21664298762089,94.41036441697824,131.99162517524965,97.47530601801459,84.91233289534766,93.04307966588333,129.39092919614885,106.77277305543171,673.4926619901463,109.97855831537082,314.1941004492643,82.57452607223028,105.29105159899065,307.2398135834977,97.01121377713973,125.23733252081608,103.61822350098882,95.01346447241288,95.8760513571068,71.687822125863,284.37407376227975,145.57395088160052,84.6617421861855,84.40913372537571,100.56772509219232,102.37766304722956,1198.94527501976,94.71974352733709,93.3390866768638,92.37784058850346,248.52611968302827,156.64576067901,87.50918083610425,102.9841590674448,90.01627095407991,183.6742782035583,80.21041867747635,135.66914815992715,232.77165559352477,343.01830318118857,120.69387931874054,92.32959595038291,545.3413483747747,92.06120153275542,205.28849117437625,793.5181179993427,87.567168318113,160.2247265671044,75.35644417959246,110.67366688927164,160.69923539308908,106.19274125517946,127.96453602367089,99.36656293853731,71.36175928017133,177.23263682272582,86.15103325759074,279.1056672170251,81.27059665484535,90.2729920014948,85.39250162814365,597.3073656100294,112.64790802119218,80.93535167205034,577.881376838354,240.76672673407575,144.732467651313,119.61802949483156,85.24800452427068,101.10200850396073,108.03520302674993,109.71745375184318,87.2713436044493,234.63196227000134,91.45492460554432,374.1960818600221,83.31627241916732,109.42394536902327,83.1866986658179,257.89242165426344,83.77313174298416,73.62569669757083,152.51211975686218,103.02725427061733,340.9332410715596,181.0855922195454,95.89397609180992,297.12159979802607,75.84410957907018,392.8298470097989,95.98236325943815,167.8620034944504,84.66496139536726,81.23664526826848,561.7127445841002,104.72686033711472,130.6373799101794,116.80662630049302,80.30631767467399,130.87064055436855,76.2097820235003,94.79867829579864,105.75097127310354,80.85700218473329,841.0308725042828,0.0,110.06684752164772,272.75385462974185,82.07727835911547,89.23935317036508,120.8554045505282,81.17528070454472,140.21639166741974,85.62879525467196,201.3703673810087,155.18657350682653,106.08448456542115,573.253418024155,96.34168258726127,337.680383124646,77.24084498392634,148.64739219633455,82.71262258388404
Nutlin-3,213.51997150000486,343.56123532909476,190.54245481967038,144.10699569644535,259.93961916528565,129.79059834056818,144.76442582751147,118.95898327011187,216.60564885125956,121.47310680616565,112.1431414940088,127.22303528632311,111.70353177223508,116.0790796197517,316.78218851309794,110.61496405676614,121.53121519949332,416.6940152621648,134.06332276729134,183.0888477029962,143.45876541705294,98.31692282799344,118.57495558968982,148.22223216071072,117.96261112400994,109.18886849425022,113.46107770504494,146.12527549482868,126.39553575349001,676.7646343922581,129.5474098993988,320.30179274637396,105.41705411982959,123.93434486155176,313.38662052945944,118.51701565854805,141.33681885931043,122.33121708903167,115.61899434588699,116.85418093410232,98.47037441142194,269.71711609955355,171.15104598452368,106.16248747898157,104.46873619160857,120.41729153258217,122.21415539914238,1200.8587463658632,116.79664581967214,114.95814276372518,115.1458687202134,256.947020960329,170.63392625310982,110.6557566317182,122.9511573476185,108.98418159680567,194.40558008337732,103.42669348863714,150.94403984351044,242.00159180805892,347.9655836841104,152.57392269744366,113.65431033297794,549.6207286837532,112.85378502307324,216.54922625453528,796.3477525026681,109.91249511284546,173.92053316639644,101.69534504452426,96.77127203600863,174.5488851938316,126.01433018070004,143.9572166994739,119.64573195651519,98.49517289326927,189.86837243119953,108.46384201219946,272.78760755355967,106.2532585919426,113.11657552885977,108.83303061314426,600.9074009534672,130.7491096827326,104.16052893773455,581.6211489563342,250.14455527219044,159.16552268327038,136.30177453944995,107.99524525717041,120.37891108639495,126.51005829578745,128.75029280398306,110.80853104719894,243.4828977413055,113.55868505744866,380.41793025044126,105.8133891756974,128.71172753074552,107.09982847266748,266.0649837644655,106.39713274508647,99.2385570677923,165.8696918264024,123.56020629604814,347.83279636013816,193.42468598362146,118.44928910622814,303.69644511831,100.72428891264624,398.06829282882205,117.46947005273269,180.45186121027504,107.26780773221941,104.2678858751117,565.6942527436875,124.44692810208377,147.58626161972848,133.4576557523417,102.8877937372984,146.5200239762191,101.95266478025269,115.64761499569829,124.89536691915191,104.12016201109773,843.7043190901513,110.06684752164772,0.0,278.4228423647474,105.82795956288976,112.27205409056226,138.4195673562174,103.46849651058152,156.34831886112636,108.83895845201938,224.248484414983,167.42671503885924,124.20820746008829,576.891377652092,118.43840225793306,343.8121762653523,101.79489992985658,161.60953334361284,106.00423536089771
