(+)-JQ-1,Bromosporine,Molibresib,Apabetalone
14597797.6,24865124.3333333,14290329.1666667,24865124.3333333
7538377.0,,6380040.0,
640290081.333333,866261410.333333,619262847.166667,866261410.333333
85651146.1666667,79758512.0,46875263.5,79758512.0
134373310.2,94108348.4,82026705.3333333,94108348.4
12413001.5,13027731.1666667,8726599.8,13027731.1666667
27875087.1666667,36019800.6666667,19758592.0,36019800.6666667
143509491.0,201319241.666667,125712161.666667,201319241.666667
36020002.5,55884223.3333333,30285793.1666667,55884223.3333333
163857391.666667,173257421.833333,135491342.333333,173257421.833333
,,,
9444922.6,,0.0,9835303.0
43314270.0,56371750.5,36134723.0,56371750.5
33483364.3333333,38841290.4,33761798.8333333,38841290.4
,0.0,,
30864137.8333333,34172259.6666667,20901574.1666667,34172259.6666667
0.0,,,13992518.5
133913156.0,154498994.666667,71526859.1666667,154498994.666667
159448203.333333,184187616.833333,89283217.5,184187616.833333
55099084.3333333,61609270.0,49948242.8333333,61609270.0
106657151.333333,97549065.5,159295725.666667,97549065.5
3024214.33333333,3565197.0,14467244.2,3565197.0
37569386.0,41603573.5,29492500.6666667,41603573.5
139437142.333333,183890162.166667,127192870.0,183890162.166667
188556069.833333,236276308.0,139829814.5,236276308.0
,,0.0,
0.0,,,
,7417995.5,,7417995.5
731074459.833333,882527485.5,697337406.166667,882527485.5
,,20878894.5,24288092.0
,0.0,,0.0
,7718578.0,8292241.5,7718578.0
35111767.0,19065610.0,22239213.0,19065610.0
605576135.5,617352833.333333,456040022.166667,617352833.333333
21991434.1666667,27671930.6666667,21539319.1666667,27671930.6666667
323334041.833333,356726000.833333,212619027.166667,356726000.833333
653712039.333333,851631579.5,622501629.666667,851631579.5
59719423.5,70456410.0,36889373.1666667,70456410.0
27881042.3333333,39523174.8333333,31490336.1666667,39523174.8333333
0.0,0.0,7079010.0,0.0
,11468971.0,,11468971.0
37557946.0,22915354.0,18448274.0,22915354.0
26535530.0,42739744.1666667,6214580.0,42739744.1666667
11603950.0,11654674.3333333,10397788.4,11654674.3333333
982749743.0,1225161001.16667,1003340948.33333,1225161001.16667
1090738353.16667,1392795715.5,1005133387.83333,1392795715.5
35471169.6666667,35953633.0,37872381.5,35953633.0
90542373.5,103255278.0,30635099.8333333,103255278.0
10441057.6666667,14889884.3333333,14053745.3333333,14889884.3333333
74483272.1666667,111365830.833333,70022070.3333333,111365830.833333
122834836.333333,151952249.666667,120008808.166667,151952249.666667
29552279.6666667,42339719.0,27607425.2,42339719.0
11207209.75,16940901.6666667,,16940901.6666667
86413737.3333333,102684217.666667,91975279.1666667,102684217.666667
,14091414.0,,
138149795.833333,164950032.5,161611388.833333,
15058729.0,14624820.0,9716694.5,14624820.0
1612497774.83333,2321743893.83333,1449210434.5,2321743893.83333
1413797326.66667,1772909891.16667,1246730513.16667,1772909891.16667
4268570.0,9849611.4,0.0,9849611.4
1252922736.5,1575753071.16667,1134297154.33333,1575753071.16667
881704905.833333,1046943484.5,915161012.833333,1046943484.5
151206365.0,216651996.0,88214495.1666667,216651996.0
9240112.0,16140760.0,11084479.75,16140760.0
843306396.666667,973446519.666667,606453092.166667,973446519.666667
,0.0,,
599563371.5,833546565.333333,534806026.166667,833546565.333333
20079094.0,18445473.75,18705861.6666667,18445473.75
1578074639.0,1916227741.83333,1278086690.33333,1916227741.83333
68103990.0,92859551.3333333,53590249.5,92859551.3333333
428723566.0,523192612.833333,459520103.666667,523192612.833333
132377981.833333,212656400.0,152623090.666667,212656400.0
,,,
,,,
74612241.6666667,101098420.666667,72265740.8333333,101098420.666667
87378623.5,84605628.0,65631577.6666667,84605628.0
901488239.0,1151137845.66667,743060999.0,1151137845.66667
105820231.666667,152101483.5,83870699.8333333,152101483.5
1889395.66666667,,4410103.6,
282831367.0,380099450.5,278272912.333333,380099450.5
33574054.6666667,48683515.3333333,29103715.8333333,48683515.3333333
24107431.8333333,29958347.1666667,17629404.25,29958347.1666667
,,1972400.0,
127128385.833333,166095131.5,113146475.5,166095131.5
,,,
50756246.0,53024380.0,45159179.3333333,53024380.0
26598744.5,40462686.8333333,24005397.3333333,40462686.8333333
76355461.0,100620081.833333,117504490.0,100620081.833333
12227818.5,11916992.0,24012942.4,11916992.0
354400219.333333,447903025.5,311412080.5,447903025.5
9861395.5,22975797.0,10288460.2,22975797.0
199342216.666667,197262476.166667,141028616.5,197262476.166667
88686128.5,88883240.5,71154967.6666667,88883240.5
1990599019.33333,2255543229.16667,1270113790.83333,2255543229.16667
12666064.4,2659738.5,11159137.0,2659738.5
15697683.8333333,26064338.2,11724836.5,26064338.2
428719145.166667,518971356.666667,350670972.0,518971356.666667
,,,
125923995.666667,211631110.333333,137403157.5,211631110.333333
207287353.5,264148023.333333,173511383.5,264148023.333333
10494884.5,11959827.6,9545082.4,11959827.6
15291109.6,29869176.4,17331444.6,29869176.4
409097683.833333,559131085.0,305633062.5,559131085.0
281811753.333333,256904834.0,237264337.833333,256904834.0
114863090.666667,137288914.833333,106776925.666667,137288914.833333
38357928.3333333,46991122.1666667,39218925.3333333,46991122.1666667
,,16535543.0,3742522.0
27034874.3333333,37126160.8,29961415.5,37126160.8
179228989.333333,207450716.0,161238363.5,207450716.0
,,2216466.0,
87563072.5,103563410.166667,70312078.1666667,103563410.166667
,,,
106908490.166667,143824148.166667,71744797.5,143824148.166667
0.0,0.0,9794382.0,0.0
257501377.0,348572932.666667,274017275.0,348572932.666667
2716745.25,,,3456776.0
104676086.166667,147083930.833333,116559149.833333,147083930.833333
9747782.0,9857165.0,,9857165.0
81632745.1666667,127145119.333333,64175414.6666667,127145119.333333
24362404.0,38330840.3333333,19421803.3333333,38330840.3333333
2265654.0,,,
231404733.166667,292373921.166667,215533802.333333,292373921.166667
13574514.6666667,18775061.5,16781219.8333333,18775061.5
408385615.0,503431851.5,266176063.666667,503431851.5
316072848.166667,409330339.333333,261898415.333333,409330339.333333
0.0,0.0,17759852.0,0.0
628873450.166667,722339735.666667,423687243.5,722339735.666667
331165176.5,351073139.333333,254317284.5,351073139.333333
,,,0.0
96179712.1666667,117355074.5,74388529.1666667,117355074.5
143203644.333333,182947356.666667,118676111.166667,182947356.666667
14990700.8333333,31499468.3333333,19812624.8,31499468.3333333
378314647.833333,438340956.5,326429065.166667,438340956.5
33838291.5,49693767.5,36447003.6,49693767.5
263884832.333333,330274015.5,199553710.333333,330274015.5
1312624824.83333,1521285140.83333,1274093510.33333,1521285140.83333
150396577.333333,168614106.833333,120315556.833333,168614106.833333
16360464.8333333,19388591.0,15638698.8333333,19388591.0
45248510.0,52153024.0,40768221.6666667,52153024.0
159096140.5,225605982.0,147737985.166667,225605982.0
24249479.3333333,37338330.5,22841978.3333333,37338330.5
,1029378.0,,
24077333.0,40318860.6,26479696.0,40318860.6
222479962.333333,303602858.833333,165049728.833333,303602858.833333
203238413.5,276058343.833333,167289821.666667,276058343.833333
136257831.0,182883822.0,139233731.666667,182883822.0
258452649.0,290754170.166667,189742433.666667,290754170.166667
39509915.0,51216413.0,16645877.0,51216413.0
285379196.333333,351987781.833333,247607177.666667,351987781.833333
9009862.2,19232904.4,17666653.6,19232904.4
18647967.8,22661883.0,10641435.0,22661883.0
67092350.0,89940770.0,62014389.3333333,89940770.0
298852694.333333,347330136.833333,179161948.666667,347330136.833333
33080042.8333333,35978811.4,30693394.8,35978811.4
186507613.0,281914186.666667,164543675.166667,281914186.666667
52885599.1666667,47346575.0,57070236.1666667,47346575.0
348508764.666667,496780020.0,449037007.833333,496780020.0
27538642.25,31257298.0,11014390.0,31257298.0
3657252.0,4061905.0,,4061905.0
,0.0,,
387632038.5,477114141.833333,576007599.833333,477114141.833333
34967922.8333333,27613508.5,38109451.0,27613508.5
48001608.8333333,74350912.1666667,54568434.3333333,74350912.1666667
22793545.8333333,29914869.3333333,29539919.0,
135025120.5,191749451.666667,167659549.166667,191749451.666667
43896430.3333333,35833073.5,45467674.0,35833073.5
36701081.3333333,38353746.5,8793021.0,38353746.5
11817721.0,,,
13985913.0,22437989.6,16034128.0,22437989.6
362308789.333333,442392874.833333,444904047.833333,442392874.833333
99572458.1666667,134908696.833333,83839310.5,134908696.833333
,,,
0.0,,12102526.0,
6696734.0,7094283.75,5914040.25,7094283.75
108729556.0,145441385.666667,101301504.833333,145441385.666667
17616671.3333333,105156000.0,14547366.0,105156000.0
372366884.666667,390540744.166667,258186801.5,390540744.166667
28242545.5,36892352.8333333,22271710.6666667,36892352.8333333
0.0,0.0,14146279.2,0.0
,,5325494.4,
268415978.0,301993889.166667,188918634.666667,301993889.166667
163224527.833333,196130811.5,175459041.5,196130811.5
58055754.0,89183483.5,53497184.6666667,89183483.5
112829982.666667,229727210.333333,126388212.0,229727210.333333
35023032.1666667,45274138.0,28505661.0,45274138.0
361806884.166667,462350104.5,306499895.166667,462350104.5
215339104.5,305416489.666667,184573833.5,305416489.666667
37348645.5,32439446.8,23087107.0,32439446.8
,,0.0,
,6525887.0,9202572.66666666,6525887.0
55633721.3333333,54852073.3333333,47575378.3333333,54852073.3333333
7464919.33333333,13482733.0,,13482733.0
395216800.5,440948612.666667,422997858.333333,440948612.666667
66559963.8333333,74280554.1666667,80868908.6666667,74280554.1666667
47581286.0,58757937.5,45304334.0,58757937.5
78956291.8333333,74650563.5,84337840.3333333,74650563.5
26111162.25,0.0,24043599.25,0.0
24267837.1666667,32085683.8333333,21746301.6666667,32085683.8333333
27350444.6666667,34715196.1666667,22290872.5,34715196.1666667
192444699.833333,234179369.666667,158074429.0,234179369.666667
74629621.8333333,113300595.333333,,113300595.333333
253174069.833333,290086236.166667,176384280.0,290086236.166667
,,,
112869959.5,117146840.833333,115286971.0,117146840.833333
16151649.4,24972208.5,20505207.0,24972208.5
33072033.3333333,50512696.8333333,45371725.0,50512696.8333333
123111485.0,172173965.166667,156978166.166667,172173965.166667
0.0,0.0,,
4903442.5,,,5705299.66666667
172051071.166667,152029421.5,155065461.666667,152029421.5
142658752.666667,216284204.833333,165071397.166667,216284204.833333
88716222.5,84279215.5,71618524.6666667,84279215.5
1068175770.83333,1084247966.83333,680535574.666667,1084247966.83333
675045871.333333,809588340.333333,473690373.833333,809588340.333333
20717587.6666667,27337108.5,25845410.1666667,27337108.5
73829067.1666667,73109317.5,41665430.8333333,73109317.5
313897902.5,436945402.333333,331762593.666667,436945402.333333
31820547.8333333,39662792.0,32875239.8333333,39662792.0
44935796.8333333,64812939.1666667,53729290.0,64812939.1666667
98646887.5,123270373.166667,94491364.5,123270373.166667
7301065.2,129151821.666667,,129151821.666667
,,,
46485886.3333333,66092512.8333333,52093380.6666667,66092512.8333333
19288576.6,0.0,,
335594145.0,412234648.333333,220776021.333333,412234648.333333
65372392.6666667,84406962.0,59234546.5,84406962.0
110801751.5,127690317.166667,92619064.8333333,127690317.166667
83827696.6666667,90895952.1666667,68914362.1666667,90895952.1666667
12421190.5,12947807.6666667,12859223.5,12947807.6666667
3648313.5,5148884.0,15389432.0,5148884.0
343566935.166667,421986154.5,385571463.666667,421986154.5
77100522.8333333,103251149.333333,84084799.0,103251149.333333
134865848.166667,157507968.666667,121091273.5,157507968.666667
16084598.6666667,23537535.0,16717653.3333333,23537535.0
43383489.5,41517991.3333333,28018107.8333333,41517991.3333333
25490824.8333333,43861914.6666667,31901956.3333333,43861914.6666667
338530790.833333,494543292.166667,412767079.833333,494543292.166667
70394338.1666667,95693595.6666667,49250542.8333333,95693595.6666667
9376012.16666667,20377110.0,13730886.8333333,
38818244.8333333,48896322.3333333,34254665.6666667,48896322.3333333
51912987.0,60524857.0,51942757.3333333,60524857.0
106122548.5,156045650.0,139048259.666667,156045650.0
65857469.5,85359695.8333333,86564779.1666667,85359695.8333333
22960850.6,35565248.0,16964193.3333333,35565248.0
63306672.5,70125602.5,40265944.1666667,70125602.5
54627241.5,50826962.3333333,38515155.5,50826962.3333333
,,0.0,
532815561.5,772181858.5,458570450.0,772181858.5
2403327254.33333,3073458219.5,2069407168.66667,3073458219.5
7485252.5,,0.0,
,0.0,341337.0,
,,,
370935135.833333,465375490.666667,305325996.833333,465375490.666667
8934811.0,,6651861.0,0.0
279368895.0,418425121.5,222915918.5,418425121.5
,0.0,10964565.0,
12345108.5,22036604.3333333,24802350.3333333,22036604.3333333
797889105.833333,1005423126.0,770231155.5,1005423126.0
31213634.6666667,40791772.5,22517486.8333333,40791772.5
13426640.0,17036802.3333333,9973099.0,17036802.3333333
,0.0,,
2044628154.16667,2594515110.33333,1794816152.16667,2594515110.33333
36667118.3333333,47624812.6666667,18631538.1666667,47624812.6666667
5210304.33333333,9295428.0,5291402.0,9295428.0
207582218.833333,263902761.833333,182053789.666667,263902761.833333
167244373.333333,172621593.0,163566531.333333,172621593.0
11409626.25,8272292.66666667,7322031.0,8272292.66666667
223041835.5,296283783.666667,173111791.5,296283783.666667
22116429.3333333,28812100.5,18260978.0,28812100.5
292451387.166667,377804944.833333,222759331.833333,377804944.833333
152006098.5,133994893.666667,103336173.0,133994893.666667
628598034.666667,731935141.0,448394861.166667,731935141.0
32057974.1666667,48463948.6666667,,48463948.6666667
0.0,6731987.0,,6731987.0
621805552.666667,1075439526.83333,1221770677.83333,1075439526.83333
114945176.666667,137603524.4,77008153.6666667,137603524.4
6045779.0,12029723.5,5858936.66666667,12029723.5
1770573522.33333,2360547700.5,1460679314.16667,2360547700.5
242234361.166667,296117906.5,195092726.166667,296117906.5
17169054.5,24168719.1666667,16381856.75,24168719.1666667
9530022.33333333,24407650.2,13052711.6,24407650.2
205546063.833333,239830690.166667,139032909.5,239830690.166667
,2478576.33333333,,
170230117.833333,192612844.5,144678692.5,192612844.5
214784395.5,325425962.5,167962779.0,325425962.5
1144848338.83333,1308454812.66667,886578687.5,1308454812.66667
107267161.5,170516430.666667,109304294.166667,170516430.666667
95008849.1666667,115980521.666667,61059898.5,115980521.666667
38630776.6666667,69957044.1666667,30545062.1666667,69957044.1666667
462160612.666667,691494803.5,667514547.5,691494803.5
122356347.5,170151825.0,111906526.166667,170151825.0
430543323.333333,585415059.5,462636311.5,585415059.5
,6387330.5,9539694.0,6387330.5
7941614.5,11893551.0,12074588.8,11893551.0
1121873311.66667,1413490001.83333,,1413490001.83333
65958949.6666667,113418174.333333,67579889.1666667,113418174.333333
,17412392.0,13892255.8333333,
33758472.5,44026805.0,19268188.6,44026805.0
93218836.1666667,111612323.833333,89477757.6666667,111612323.833333
4108685.0,6410781.66666667,5151082.66666667,6410781.66666667
108224604.166667,,,116890545.833333
,,,
12873877.6666667,18578777.6666667,,18578777.6666667
10117361.6666667,10467308.0,8199923.0,10467308.0
33678672.0,56403586.0,37521337.5,56403586.0
1346243399.66667,1910020992.33333,1300768850.0,1910020992.33333
221409798.5,359195380.166667,222890709.833333,359195380.166667
131856497.166667,161150402.666667,127981515.833333,161150402.666667
19452345.1666667,21228536.0,13100130.3333333,21228536.0
30363167.8333333,29532564.8333333,24668447.8333333,29532564.8333333
21962399.5,24653220.1666667,23127207.6666667,24653220.1666667
6616634.0,7101410.0,0.0,7101410.0
,,7197710.0,0.0
400694120.166667,480308939.166667,234529931.333333,480308939.166667
598569354.5,805533755.833333,698416816.333333,805533755.833333
211944416.0,272700080.833333,190994109.0,272700080.833333
8465398.4,3373968.0,,3373968.0
260455137.5,300039780.333333,230129523.833333,300039780.333333
5156041.75,16922325.0,14934430.0,
36641241.6666667,44536122.0,31478618.1666667,44536122.0
204872706.166667,232450298.166667,182000584.166667,232450298.166667
75669778.8333333,109140249.0,89448679.3333333,109140249.0
,0.0,23214199.0,
25230651.3333333,25075590.1666667,24918159.0,25075590.1666667
310803120.666667,407562249.166667,245029694.333333,407562249.166667
120708764.5,0.0,0.0,
15265427.0,0.0,0.0,
154353123.666667,196849052.666667,127545158.5,196849052.666667
834878751.666667,599057614.0,364459513.0,599057614.0
55961022.8333333,66670204.0,48041680.8333333,66670204.0
23927500.0,22843666.6666667,12449500.0,22843666.6666667
51584394.6666667,51209802.3333333,89415501.5,51209802.3333333
171801962.5,225807210.666667,152684276.666667,225807210.666667
246763121.333333,287578923.333333,325348796.166667,287578923.333333
0.0,,,
62906950.3333333,77897778.1666667,52276528.3333333,77897778.1666667
195000950.166667,244438229.166667,119470157.666667,244438229.166667
260649204.833333,329784414.5,350303523.666667,329784414.5
38652098.0,40537545.5,39373536.5,40537545.5
16770795.0,0.0,9702612.8,
100252225.333333,120026119.166667,77233309.0,120026119.166667
302184471.666667,420605388.0,233219309.5,420605388.0
54895412.3333333,80650412.8333333,43664520.5,80650412.8333333
20346339.1666667,26896833.0,12479861.0,26896833.0
,71878082.3333333,0.0,71878082.3333333
11730077.6666667,22924924.75,14939398.0,22924924.75
17366357.8333333,23429302.1666667,16752589.6666667,23429302.1666667
2147713113.5,2900091408.16667,2051488936.83333,2900091408.16667
0.0,23735197.75,,23735197.75
11446489.8333333,11612772.8,12591546.4,11612772.8
85296651.8333333,89014904.8333333,47069942.6666667,89014904.8333333
38114730.3333333,45461467.1666667,46447528.5,45461467.1666667
205138543.333333,17280474.0,12391677.0,17280474.0
31727605.0,16542832.2,,16542832.2
9227960.2,12271586.0,14706828.25,12271586.0
63737724.0,,75275520.5,108336530.333333
28034615.5,41783522.5,31041047.6666667,41783522.5
111646011.666667,155789054.166667,97359741.1666667,155789054.166667
101458284.5,141557914.166667,133651133.333333,141557914.166667
34817852.6,33392786.1666667,53966571.1666667,33392786.1666667
132754907.0,172068946.166667,115419296.833333,172068946.166667
7063452.16666667,17577411.0,11274267.6666667,17577411.0
10051270.0,17923794.0,,17923794.0
61444247.6666667,85324142.6666667,43866566.6666667,85324142.6666667
,7114415.0,4799945.0,
21432176.0,50373565.8333333,24266648.8333333,50373565.8333333
32189573.0,34554523.1666667,23504866.0,34554523.1666667
129956152.5,150528412.833333,118790784.833333,150528412.833333
23382214.5,23382896.5,24063938.75,23382896.5
8665958.5,,11097289.6666667,14145370.5
,,,
47966818.3333333,46983898.0,30280616.0,46983898.0
,,35377763.5,21267071.0
18626585.6666667,17501009.4,10893647.3333333,17501009.4
51187447.8333333,77407044.3333333,58162811.1666667,77407044.3333333
5288777.33333333,5588376.33333333,7235337.0,5588376.33333333
6989466.5,16113986.6666667,8958609.5,16113986.6666667
,,,
43736877.1666667,46641044.8333333,44306965.2,46641044.8333333
140208950.333333,160734713.666667,141186588.0,160734713.666667
5050049397.83333,6622348670.16667,4311700578.16667,6622348670.16667
68960838.0,78283593.8333333,53374347.3333333,78283593.8333333
213132897.5,270738215.0,133751295.833333,270738215.0
58266250.8333333,75175570.1666667,58027894.5,75175570.1666667
116735368.5,155351739.666667,102194030.166667,155351739.666667
10365775.0,,0.0,
364766051.333333,482641779.666667,369566001.833333,482641779.666667
95868957.3333333,125351087.833333,128272595.0,125351087.833333
22167980.8333333,23869234.0,30923968.6666667,23869234.0
,8932032.0,,8932032.0
34162370.5,53926081.3333333,27886426.1666667,53926081.3333333
,,,
28826419.0,37837213.8333333,28607598.1666667,37837213.8333333
86292607.3333333,85067029.6666667,83810227.8333333,85067029.6666667
68330093.8333333,90881578.3333333,61045421.3333333,90881578.3333333
46327696.8333333,64176345.8333333,48538072.8333333,64176345.8333333
4337726.5,6863724.0,5553848.5,6863724.0
406429089.5,594095663.166667,422672935.333333,594095663.166667
52435658.8333333,51525641.6666667,28505308.0,51525641.6666667
5924326.0,9325383.0,7913027.75,9325383.0
4751232.0,11925410.5,,11925410.5
14488115.8,24359123.0,27345808.6666667,24359123.0
5040114.5,4363220.0,6718130.33333333,4363220.0
505498349.5,669806042.166667,428236776.166667,669806042.166667
3049484337.0,3978660491.16667,2752160562.66667,3978660491.16667
21691316.6666667,32692196.8,19757070.3333333,32692196.8
1770794.0,,,
6936382.5,,4812016.0,
65406150.3333333,75686214.3333333,62643590.0,75686214.3333333
293891294.333333,417860272.833333,230040030.5,417860272.833333
18412400.8333333,32986876.25,15086648.1666667,32986876.25
174619586.333333,230881657.166667,161028123.166667,230881657.166667
,10052771.0,,10052771.0
16512372.0,22053870.0,10949994.0,22053870.0
192477304.333333,218014395.833333,162567427.833333,218014395.833333
425701554.833333,570565962.166667,443316297.5,570565962.166667
86939902.0,104172243.166667,60798595.8333333,104172243.166667
531932910.333333,722163310.0,448167797.0,722163310.0
29390019.6666667,39130038.6666667,23571110.8,39130038.6666667
355328849.833333,522585981.0,441893604.666667,522585981.0
224293814.75,0.0,213777983.0,0.0
77458549.3333333,115589863.833333,93323373.0,115589863.833333
,52900308.8333333,11320684.0,52900308.8333333
86276665.8333333,107942436.333333,78424636.6666667,107942436.333333
30947000.0,21012500.0,32502500.0,21012500.0
25737893.5,21717821.0,13451132.25,21717821.0
50554687.0,63625961.5,41146696.1666667,63625961.5
1817231836.33333,2477498365.83333,1443586448.5,2477498365.83333
162658673.666667,184399708.5,130167288.833333,184399708.5
86608941.5,120714060.333333,68592947.5,120714060.333333
410811810.666667,513521932.833333,326572102.333333,513521932.833333
539736267.833333,666648368.166667,511688376.0,666648368.166667
91842150.6,111915292.0,77901455.5,111915292.0
310752267.0,441382294.166667,239786808.166667,441382294.166667
842915548.666667,995927676.5,690152944.333333,995927676.5
4208929.0,5639274.75,,5639274.75
585308160.666667,764336657.666667,480308295.833333,764336657.666667
44908030.0,62539481.5,57358009.0,62539481.5
64913065.8333333,82946850.6666667,37170636.6666667,82946850.6666667
12393095.3333333,20537885.5,,20537885.5
,0.0,,
13403912.25,,9837228.5,14143403.0
142157298.0,160418970.833333,91208671.3333333,160418970.833333
0.0,,,
18475900.1666667,30425569.8333333,17775856.8333333,30425569.8333333
95010905.1666667,119795210.833333,82310627.3333333,119795210.833333
40503142.1666667,65506015.3333333,111245099.333333,65506015.3333333
28904603.4,42570612.3333333,31368704.1666667,42570612.3333333
386589553.833333,453423093.333333,347397147.833333,453423093.333333
,0.0,6444622.5,
24548861.6666667,40036845.0,32550036.0,40036845.0
61818166.3333333,73355983.8333333,25541666.0,73355983.8333333
59948758.1666667,106550074.833333,58975976.5,106550074.833333
63968047.5,84142268.1666667,53366181.3333333,84142268.1666667
80210206.3333333,98359154.3333333,78785345.3333333,98359154.3333333
416079720.5,587380235.666667,341350100.0,587380235.666667
543943936.166667,640152041.5,383455200.0,640152041.5
16781310.5,17170185.75,14933802.75,17170185.75
433268123.833333,625285366.0,438430533.5,625285366.0
6736963.0,,2900783.0,
25213468.0,24935633.3333333,23343735.6666667,24935633.3333333
,,,
546856618.333333,654543231.0,431383016.0,654543231.0
71808021.0,80653669.1666667,51385587.1666667,80653669.1666667
115131212.333333,96892738.0,,96892738.0
846076940.833333,1102918615.33333,683690980.666667,1102918615.33333
40514294.0,47958750.1666667,41976582.1666667,47958750.1666667
9719249.5,13371385.0,7806739.66666667,13371385.0
12118350.5,0.0,19736302.4,
28498587.0,25381526.6,12392191.0,25381526.6
455143739.333333,747722669.0,483849598.333333,747722669.0
578256291.833333,676121140.333333,460284893.833333,676121140.333333
204073780.833333,202176636.333333,92546223.6666667,202176636.333333
,,,
46983412.1666667,76573090.8,36862244.1666667,76573090.8
353787115.166667,507712169.5,247521409.666667,507712169.5
173385982.166667,211665136.333333,177886852.833333,211665136.333333
34768151.8333333,38906115.5,29237541.0,38906115.5
115381761.166667,149481372.0,121875341.0,149481372.0
,,,
0.0,,7755736.5,
5613306.5,,,9485449.0
45727813.6666667,57728603.8333333,36134130.0,57728603.8333333
12072376.0,18902372.6666667,15445086.4,18902372.6666667
,,,
357506516.666667,467698653.666667,291159585.2,467698653.666667
8220352.66666667,9057490.5,3722842.0,9057490.5
9140982.5,14348409.6,14348907.8333333,14348409.6
59264639.8333333,71395714.1666667,55088902.6666667,71395714.1666667
138294689.833333,202167809.0,146753351.833333,202167809.0
48706575.8333333,58302909.1666667,36914420.3333333,
17826333.5,26495997.6666667,16729533.0,26495997.6666667
334365668.5,407650270.5,252630998.166667,407650270.5
,16048708.3333333,,16048708.3333333
146963526.5,144688766.166667,83485769.6666667,144688766.166667
87455542.1666667,108121433.166667,53688453.3333333,108121433.166667
0.0,,14475228.75,0.0
148656857.166667,215149115.333333,194745868.5,215149115.333333
96594850.6666667,100199480.166667,84997173.6666667,100199480.166667
,,,7525358.0
9436168.5,7304723.33333333,,7304723.33333333
676442873.333333,773333429.166667,589971598.833333,773333429.166667
,22382299.0,8444496.0,22382299.0
64022800.6666667,71857359.0,32561426.1666667,71857359.0
145026298.166667,171987353.666667,168948880.833333,171987353.666667
241016111.5,297980834.0,241875416.333333,297980834.0
20307176.3333333,30610229.5,22578692.25,30610229.5
56067664.5,75292898.3333333,68230030.3333333,75292898.3333333
79083837.3333333,83003695.3333333,54604919.8333333,83003695.3333333
912498840.833333,1085487287.83333,820998571.333333,1085487287.83333
,,,0.0
10636691.0,17982791.4,9573281.0,17982791.4
5176461.0,,,6699100.0
255491108.166667,329941583.333333,200123690.666667,329941583.333333
60948309.0,92294271.5,61205649.6666667,92294271.5
8874863.66666667,18919547.6666667,13485472.3333333,18919547.6666667
51326865.3333333,,31205823.5,52497660.2
47730796.3333333,72363497.6666667,59237105.0,72363497.6666667
161345269.666667,197242917.5,112664398.833333,197242917.5
0.0,,0.0,0.0
355790289.5,507881127.833333,285893664.833333,507881127.833333
,,,
67965158.5,103104963.166667,49338794.3333333,103104963.166667
92606568.6666667,110362672.666667,93479188.0,110362672.666667
60486868.6666667,83352010.8333333,53202623.1666667,83352010.8333333
898890175.666667,1187624618.33333,830067687.333333,1187624618.33333
12641741.6666667,19189500.6666667,13971214.8333333,19189500.6666667
29087578.8333333,41329748.0,32758662.3333333,41329748.0
5312080.0,,0.0,
74774731.3333333,105142615.5,44088277.5,105142615.5
286181790.833333,353322499.333333,252240465.833333,353322499.333333
,0.0,,
18502933.8333333,20244015.3333333,13083533.2,20244015.3333333
358046756.5,460375355.833333,301520462.333333,460375355.833333
4251875.6,6623357.66666667,,6623357.66666667
86167951.5,104330583.0,81653565.5,104330583.0
290638239.0,345900610.666667,368954160.833333,345900610.666667
24422886.6666667,27268813.5,21538378.5,27268813.5
244596049.333333,278233746.833333,257449922.333333,278233746.833333
46428861.0,63830817.1666667,42457867.6666667,63830817.1666667
1198891718.83333,1543167889.16667,1027005393.83333,1543167889.16667
22814205.8,29016507.3333333,17812970.2,29016507.3333333
3800777749.83333,4373015302.16667,3514235845.66667,4373015302.16667
219606282.333333,272313330.833333,186682798.333333,272313330.833333
3069192790.0,4039442286.5,3365800138.83333,4039442286.5
439494410.5,379420922.833333,,379420922.833333
182688356.333333,208036389.166667,162938451.833333,208036389.166667
6897406.0,10761616.6666667,13492710.0,10761616.6666667
576218954.833333,659925496.0,466327241.0,659925496.0
,13362975.0,,13362975.0
153354575.666667,211900557.0,98582878.0,211900557.0
0.0,,,
20390628.4,,10796739.6,0.0
6406031.25,9754165.0,42110123.0,9754165.0
120101913.75,,460794056.0,
11060638.8333333,14015846.0,12981398.0,14015846.0
21897688.8333333,30471809.6666667,16523784.5,30471809.6666667
14155541.3333333,15023138.0,6611231.0,15023138.0
16432106.8333333,22720396.5,20327884.0,22720396.5
26885997.6666667,41538251.6666667,27707562.2,41538251.6666667
6976494.0,6411233.33333333,10100170.0,6411233.33333333
0.0,,2738626.0,
261590938.833333,250093093.5,165828068.833333,250093093.5
228225606.0,275793550.0,193745227.666667,275793550.0
32908569.6666667,30698194.8333333,48937250.75,30698194.8333333
18088521.0,25635454.0,17987356.0,25635454.0
227229701.0,230009447.833333,338238121.166667,230009447.833333
143292463.166667,144151141.666667,82404642.6666667,144151141.666667
2259025535.5,2595488664.5,1796828025.33333,2595488664.5
500870290.166667,590317827.5,301521200.0,590317827.5
216228242.333333,242497617.5,282010149.333333,242497617.5
1080370088.16667,1448246083.83333,1126199561.0,1448246083.83333
147247134.166667,215105907.666667,103803990.333333,215105907.666667
