Entinostat,Mocetinostat,Romidepsin,Tacedinaline,Tucidinostat,Domatinostat,Pracinostat,Quisinostat,Vorinostat,AR-42,Belinostat,Citarinostat,Fimepinostat,Ricolinostat,Panobinostat,Givinostat,Tasquinimod,Nexturastat A,ACY738,Tubastatin A,Trichostatin-A,PCI-34051,ACY775,CHDI00465983,CHDI00390576,TMP195,TMP269,LMK235
0.0,3467208.0,,4694191.33333333,3467208.0,3986199.33333333,,4761768.0,4694191.33333333,2353670.33333333,,0.0,3467208.0,,0.0,3467208.0,,4761768.0,,,0.0,2353670.33333333,2353670.33333333,3986199.33333333,2353670.33333333,3467208.0,3986199.33333333,3467208.0
302027880.166667,316331048.333333,219388325.5,364705308.833333,316331048.333333,368934635.0,219388325.5,333734761.833333,364705308.833333,281285274.166667,219388325.5,302027880.166667,316331048.333333,302027880.166667,302027880.166667,316331048.333333,302027880.166667,333734761.833333,302027880.166667,173105751.666667,302027880.166667,281285274.166667,281285274.166667,368934635.0,281285274.166667,316331048.333333,368934635.0,316331048.333333
26666921.0,18162700.3333333,20459581.1666667,28436355.3333333,18162700.3333333,20469832.6666667,20459581.1666667,23560709.1666667,28436355.3333333,26501179.6666667,20459581.1666667,26666921.0,18162700.3333333,26666921.0,26666921.0,18162700.3333333,26666921.0,23560709.1666667,26666921.0,21994470.6666667,26666921.0,26501179.6666667,26501179.6666667,20469832.6666667,26501179.6666667,18162700.3333333,20469832.6666667,18162700.3333333
172187955.5,155444246.666667,206216969.166667,179245926.0,155444246.666667,118756262.333333,206216969.166667,140360102.666667,179245926.0,115382329.5,206216969.166667,172187955.5,155444246.666667,172187955.5,172187955.5,155444246.666667,172187955.5,140360102.666667,172187955.5,155452317.333333,172187955.5,115382329.5,115382329.5,118756262.333333,115382329.5,155444246.666667,118756262.333333,155444246.666667
157660681.166667,171044790.0,123245134.5,208074507.5,171044790.0,207314113.833333,123245134.5,164255516.5,208074507.5,132508127.0,123245134.5,157660681.166667,171044790.0,157660681.166667,157660681.166667,171044790.0,157660681.166667,164255516.5,157660681.166667,109602905.833333,157660681.166667,132508127.0,132508127.0,207314113.833333,132508127.0,171044790.0,207314113.833333,171044790.0
14594204.0,15845778.2,17561539.8,10238387.5,15845778.2,8797478.25,17561539.8,11005283.6,10238387.5,8848443.8,17561539.8,14594204.0,15845778.2,14594204.0,14594204.0,15845778.2,14594204.0,11005283.6,14594204.0,19875563.6666667,14594204.0,8848443.8,8848443.8,8797478.25,8848443.8,15845778.2,8797478.25,15845778.2
185988754.666667,180742539.5,116968550.666667,219348657.833333,180742539.5,132320317.333333,116968550.666667,180049827.666667,219348657.833333,165896380.666667,116968550.666667,185988754.666667,180742539.5,185988754.666667,185988754.666667,180742539.5,185988754.666667,180049827.666667,185988754.666667,115373775.333333,185988754.666667,165896380.666667,165896380.666667,132320317.333333,165896380.666667,180742539.5,132320317.333333,180742539.5
23042617.8333333,30374792.5,25034096.8333333,29230584.5,30374792.5,83053508.3333333,25034096.8333333,29935445.1666667,29230584.5,40451948.6666667,25034096.8333333,23042617.8333333,30374792.5,23042617.8333333,23042617.8333333,30374792.5,23042617.8333333,29935445.1666667,23042617.8333333,17578314.4,23042617.8333333,40451948.6666667,40451948.6666667,83053508.3333333,40451948.6666667,30374792.5,83053508.3333333,30374792.5
89872994.8333333,109516859.5,92750650.8333333,121554212.5,109516859.5,118374809.666667,92750650.8333333,113292662.333333,121554212.5,113091188.833333,92750650.8333333,89872994.8333333,109516859.5,89872994.8333333,89872994.8333333,109516859.5,89872994.8333333,113292662.333333,89872994.8333333,66931809.1666667,89872994.8333333,113091188.833333,113091188.833333,118374809.666667,113091188.833333,109516859.5,118374809.666667,109516859.5
477833773.166667,362473885.166667,258495980.0,464094148.166667,362473885.166667,472703289.833333,258495980.0,465738759.5,464094148.166667,391936065.666667,258495980.0,477833773.166667,362473885.166667,477833773.166667,477833773.166667,362473885.166667,477833773.166667,465738759.5,477833773.166667,236427527.833333,477833773.166667,391936065.666667,391936065.666667,472703289.833333,391936065.666667,362473885.166667,472703289.833333,362473885.166667
117315073.0,94557542.3333333,84098959.8333333,93169812.3333333,94557542.3333333,76342275.8333333,84098959.8333333,79315852.6666667,93169812.3333333,82496291.8333333,84098959.8333333,117315073.0,94557542.3333333,117315073.0,117315073.0,94557542.3333333,117315073.0,79315852.6666667,117315073.0,79975644.1666667,117315073.0,82496291.8333333,82496291.8333333,76342275.8333333,82496291.8333333,94557542.3333333,76342275.8333333,94557542.3333333
168838553.666667,123192080.5,123453755.5,164192599.666667,123192080.5,118632063.666667,123453755.5,119433337.0,164192599.666667,109422669.5,123453755.5,168838553.666667,123192080.5,168838553.666667,168838553.666667,123192080.5,168838553.666667,119433337.0,168838553.666667,101745792.666667,168838553.666667,109422669.5,109422669.5,118632063.666667,109422669.5,123192080.5,118632063.666667,123192080.5
44618946.8,56168954.3333333,65671696.3333333,65057574.8333333,56168954.3333333,43998042.8333333,65671696.3333333,60575483.8333333,65057574.8333333,70016013.6666667,65671696.3333333,44618946.8,56168954.3333333,44618946.8,44618946.8,56168954.3333333,44618946.8,60575483.8333333,44618946.8,65126362.8333333,44618946.8,70016013.6666667,70016013.6666667,43998042.8333333,70016013.6666667,56168954.3333333,43998042.8333333,56168954.3333333
41957614.0,74367562.3333333,39787945.8333333,75536695.6666667,74367562.3333333,96359245.0,39787945.8333333,62179643.3333333,75536695.6666667,38922857.3333333,39787945.8333333,41957614.0,74367562.3333333,41957614.0,41957614.0,74367562.3333333,41957614.0,62179643.3333333,41957614.0,27918519.2,41957614.0,38922857.3333333,38922857.3333333,96359245.0,38922857.3333333,74367562.3333333,96359245.0,74367562.3333333
629477193.166667,503584713.5,542744641.333333,646274414.166667,503584713.5,361371592.333333,542744641.333333,387329406.833333,646274414.166667,334481231.666667,542744641.333333,629477193.166667,503584713.5,629477193.166667,629477193.166667,503584713.5,629477193.166667,387329406.833333,629477193.166667,538426954.0,629477193.166667,334481231.666667,334481231.666667,361371592.333333,334481231.666667,503584713.5,361371592.333333,503584713.5
1919254032.16667,2090648159.5,1615428470.33333,2353163475.66667,2090648159.5,2997308693.83333,1615428470.33333,1849474644.0,2353163475.66667,1935966331.33333,1615428470.33333,1919254032.16667,2090648159.5,1919254032.16667,1919254032.16667,2090648159.5,1919254032.16667,1849474644.0,1919254032.16667,1270794054.16667,1919254032.16667,1935966331.33333,1935966331.33333,2997308693.83333,1935966331.33333,2090648159.5,2997308693.83333,2090648159.5
5451228463.5,5521743954.83333,4785105909.5,6504138456.5,5521743954.83333,5252019561.33333,4785105909.5,4822934061.83333,6504138456.5,4119674200.66667,4785105909.5,5451228463.5,5521743954.83333,5451228463.5,5451228463.5,5521743954.83333,5451228463.5,4822934061.83333,5451228463.5,4670495166.33333,5451228463.5,4119674200.66667,4119674200.66667,5252019561.33333,4119674200.66667,5521743954.83333,5252019561.33333,5521743954.83333
105867705.0,120329637.666667,78732946.0,149573287.666667,120329637.666667,187502169.166667,78732946.0,98602338.3333333,149573287.666667,106769464.333333,78732946.0,105867705.0,120329637.666667,105867705.0,105867705.0,120329637.666667,105867705.0,98602338.3333333,105867705.0,64079373.0,105867705.0,106769464.333333,106769464.333333,187502169.166667,106769464.333333,120329637.666667,187502169.166667,120329637.666667
50793566.0,44020171.8333333,35559695.0,54327352.1666667,44020171.8333333,31917934.3333333,35559695.0,40581141.8333333,54327352.1666667,42386309.1666667,35559695.0,50793566.0,44020171.8333333,50793566.0,50793566.0,44020171.8333333,50793566.0,40581141.8333333,50793566.0,39088716.5,50793566.0,42386309.1666667,42386309.1666667,31917934.3333333,42386309.1666667,44020171.8333333,31917934.3333333,44020171.8333333
79426701.1666667,65190930.8333333,56244526.8333333,65238967.0,65190930.8333333,51823805.8333333,56244526.8333333,58797008.3333333,65238967.0,42817997.3333333,56244526.8333333,79426701.1666667,65190930.8333333,79426701.1666667,79426701.1666667,65190930.8333333,79426701.1666667,58797008.3333333,79426701.1666667,57748130.3333333,79426701.1666667,42817997.3333333,42817997.3333333,51823805.8333333,42817997.3333333,65190930.8333333,51823805.8333333,65190930.8333333
0.0,3194839.0,,3612458.66666667,3194839.0,0.0,,2982714.66666667,3612458.66666667,3193901.6,,0.0,3194839.0,,,,0.0,2982714.66666667,0.0,,,3193901.6,3193901.6,,3193901.6,3194839.0,0.0,3194839.0
,5358456.5,,10951559.0,5358456.5,,,,,,9305006.0,,,,,,,,,,,,,,,5358456.5,,5358456.5
299663236.833333,357081317.833333,186554827.166667,440987158.166667,357081317.833333,306624408.666667,186554827.166667,262457406.166667,440987158.166667,338339478.5,186554827.166667,299663236.833333,357081317.833333,299663236.833333,299663236.833333,357081317.833333,299663236.833333,262457406.166667,299663236.833333,170620900.333333,299663236.833333,338339478.5,338339478.5,306624408.666667,338339478.5,357081317.833333,306624408.666667,357081317.833333
392722109.0,374784523.833333,375459415.166667,462607347.0,374784523.833333,210078259.5,375459415.166667,370289109.333333,462607347.0,286914600.833333,375459415.166667,392722109.0,374784523.833333,392722109.0,392722109.0,374784523.833333,392722109.0,370289109.333333,392722109.0,354929539.166667,392722109.0,286914600.833333,286914600.833333,210078259.5,286914600.833333,374784523.833333,210078259.5,374784523.833333
92406498.8333333,77123768.1666667,51578383.8333333,85204039.1666667,77123768.1666667,53747391.6666667,51578383.8333333,72891814.8333333,85204039.1666667,68239868.0,51578383.8333333,92406498.8333333,77123768.1666667,92406498.8333333,92406498.8333333,77123768.1666667,92406498.8333333,72891814.8333333,92406498.8333333,52905020.8333333,92406498.8333333,68239868.0,68239868.0,53747391.6666667,68239868.0,77123768.1666667,53747391.6666667,77123768.1666667
34471346.1666667,37078747.0,28850006.0,37405244.3333333,37078747.0,38268000.3333333,28850006.0,21680929.0,37405244.3333333,23226007.2,28850006.0,34471346.1666667,37078747.0,34471346.1666667,34471346.1666667,37078747.0,34471346.1666667,21680929.0,34471346.1666667,31054645.5,34471346.1666667,23226007.2,23226007.2,38268000.3333333,23226007.2,37078747.0,38268000.3333333,37078747.0
45583482.8333333,56791112.6666667,53917005.6666667,68580376.5,56791112.6666667,70919702.0,53917005.6666667,49295570.8333333,68580376.5,59708345.1666667,53917005.6666667,45583482.8333333,56791112.6666667,45583482.8333333,45583482.8333333,56791112.6666667,45583482.8333333,49295570.8333333,45583482.8333333,48360148.8333333,45583482.8333333,59708345.1666667,59708345.1666667,70919702.0,59708345.1666667,56791112.6666667,70919702.0,56791112.6666667
65087536.6666667,65669302.3333333,68615253.1666667,77263618.5,65669302.3333333,58666786.6666667,68615253.1666667,65446844.5,77263618.5,65536522.3333333,68615253.1666667,65087536.6666667,65669302.3333333,65087536.6666667,65087536.6666667,65669302.3333333,65087536.6666667,65446844.5,65087536.6666667,73806394.1666667,65087536.6666667,65536522.3333333,65536522.3333333,58666786.6666667,65536522.3333333,65669302.3333333,58666786.6666667,65669302.3333333
48257908.8,38467459.3333333,33575501.5,41537485.4,38467459.3333333,41709356.5,33575501.5,35019545.8333333,41537485.4,42343259.0,33575501.5,48257908.8,38467459.3333333,48257908.8,48257908.8,38467459.3333333,48257908.8,35019545.8333333,48257908.8,39906900.8,,42343259.0,42343259.0,41709356.5,42343259.0,38467459.3333333,41709356.5,38467459.3333333
231760334.5,232399505.666667,199098017.166667,275843585.666667,232399505.666667,300265803.333333,199098017.166667,225098700.333333,275843585.666667,180587157.666667,199098017.166667,231760334.5,232399505.666667,231760334.5,231760334.5,232399505.666667,231760334.5,225098700.333333,231760334.5,163133351.0,231760334.5,180587157.666667,180587157.666667,300265803.333333,180587157.666667,232399505.666667,300265803.333333,232399505.666667
184312287.0,134214044.5,211803516.0,156951221.166667,134214044.5,60006557.3333333,211803516.0,134609447.166667,156951221.166667,106207624.166667,211803516.0,184312287.0,134214044.5,184312287.0,184312287.0,134214044.5,184312287.0,134609447.166667,184312287.0,189645968.5,184312287.0,106207624.166667,106207624.166667,60006557.3333333,106207624.166667,134214044.5,60006557.3333333,134214044.5
16053395.0,9112202.0,11593138.3333333,,,45930705.6666667,11593138.3333333,19256946.0,5724668.0,,,16053395.0,,16053395.0,16053395.0,,16053395.0,,16053395.0,10836940.6,16053395.0,29346313.0,29346313.0,45930705.6666667,,9112202.0,45930705.6666667,
45629965.3333333,51882259.6666667,61176875.1666667,61897049.8333333,51882259.6666667,61481922.2,61176875.1666667,48990907.8333333,61897049.8333333,50469932.0,61176875.1666667,45629965.3333333,51882259.6666667,45629965.3333333,45629965.3333333,51882259.6666667,45629965.3333333,48990907.8333333,45629965.3333333,37291703.1666667,45629965.3333333,50469932.0,50469932.0,61481922.2,50469932.0,51882259.6666667,61481922.2,51882259.6666667
1060137447.5,1056269492.66667,873868692.166667,1313746896.0,1056269492.66667,886312108.5,873868692.166667,846374263.833334,1313746896.0,937442811.5,873868692.166667,1060137447.5,1056269492.66667,1060137447.5,1060137447.5,1056269492.66667,1060137447.5,846374263.833334,1060137447.5,788763041.333333,1060137447.5,937442811.5,937442811.5,886312108.5,937442811.5,1056269492.66667,886312108.5,1056269492.66667
,12138678.5,21987280.0,8823338.5,,,21987280.0,6734481.0,8823338.5,0.0,21987280.0,,12138678.5,6872472.0,,12138678.5,6872472.0,6734481.0,,18136011.5,6872472.0,,0.0,,0.0,12138678.5,,12138678.5
52103466.1666667,35138675.3333333,54996232.3333333,42602729.8333333,35138675.3333333,50738460.6666667,54996232.3333333,48829899.1666667,42602729.8333333,29429366.0,54996232.3333333,52103466.1666667,35138675.3333333,52103466.1666667,52103466.1666667,35138675.3333333,52103466.1666667,48829899.1666667,52103466.1666667,60730547.3333333,52103466.1666667,29429366.0,29429366.0,50738460.6666667,29429366.0,35138675.3333333,50738460.6666667,35138675.3333333
696859651.666667,669118011.666667,547219132.333333,736785994.666667,669118011.666667,629681967.166667,547219132.333333,618089956.666667,736785994.666667,567680630.166667,547219132.333333,696859651.666667,669118011.666667,696859651.666667,696859651.666667,669118011.666667,696859651.666667,618089956.666667,696859651.666667,528715904.333333,696859651.666667,567680630.166667,567680630.166667,629681967.166667,567680630.166667,669118011.666667,629681967.166667,669118011.666667
16549014.75,21749849.0,18482143.6666667,25771849.6,21749849.0,18210941.5,18482143.6666667,17940780.0,25771849.6,14842336.5,18482143.6666667,16549014.75,21749849.0,16549014.75,16549014.75,21749849.0,16549014.75,17940780.0,16549014.75,17173393.6666667,16549014.75,14842336.5,14842336.5,18210941.5,14842336.5,21749849.0,18210941.5,21749849.0
0.0,5878158.0,,14897961.0,5878158.0,6622993.0,4598416.0,,14897961.0,0.0,,0.0,5878158.0,0.0,0.0,5878158.0,,8154967.0,,,0.0,0.0,,,,5878158.0,,5878158.0
23482790.0,17996903.3333333,20280178.5,19124134.0,17996903.3333333,15655579.1666667,20280178.5,12088743.75,19124134.0,7668872.5,20280178.5,23482790.0,17996903.3333333,,23482790.0,17996903.3333333,23482790.0,12088743.75,23482790.0,36224457.25,23482790.0,7668872.5,7668872.5,15655579.1666667,7668872.5,17996903.3333333,15655579.1666667,17996903.3333333
,,,,,7280429.33333333,2498527.0,,,,,,,0.0,0.0,,0.0,,0.0,312524.5,,,,7280429.33333333,,,7280429.33333333,
856556569.666667,866463837.666667,808296955.5,1123786091.66667,866463837.666667,1034905774.66667,808296955.5,855819563.833333,1123786091.66667,866296691.0,808296955.5,856556569.666667,866463837.666667,856556569.666667,856556569.666667,866463837.666667,856556569.666667,855819563.833333,856556569.666667,745290554.166667,856556569.666667,866296691.0,866296691.0,1034905774.66667,866296691.0,866463837.666667,1034905774.66667,866463837.666667
85176302.8333333,103233818.666667,79324798.0,108984849.0,103233818.666667,86458134.5,79324798.0,60091787.3333333,108984849.0,68507578.6666667,79324798.0,85176302.8333333,103233818.666667,85176302.8333333,85176302.8333333,103233818.666667,85176302.8333333,60091787.3333333,85176302.8333333,83459146.0,85176302.8333333,68507578.6666667,68507578.6666667,86458134.5,68507578.6666667,103233818.666667,86458134.5,103233818.666667
12490850.0,11719024.2,10225279.1666667,13733821.6,11719024.2,8424524.25,10225279.1666667,10514670.1666667,13733821.6,7235171.0,10225279.1666667,12490850.0,11719024.2,12490850.0,12490850.0,11719024.2,12490850.0,10514670.1666667,12490850.0,10030468.5,12490850.0,7235171.0,7235171.0,8424524.25,7235171.0,11719024.2,8424524.25,11719024.2
34357235.0,36636967.8333333,28550494.0,44597249.6666667,36636967.8333333,28058447.0,28550494.0,31624464.1666667,44597249.6666667,29748910.8333333,28550494.0,34357235.0,36636967.8333333,34357235.0,34357235.0,36636967.8333333,34357235.0,31624464.1666667,34357235.0,27932171.6666667,34357235.0,29748910.8333333,29748910.8333333,28058447.0,29748910.8333333,36636967.8333333,28058447.0,36636967.8333333
161791354.333333,171820777.833333,127335359.333333,192213309.0,171820777.833333,160471479.666667,127335359.333333,144264674.666667,192213309.0,127110025.833333,127335359.333333,161791354.333333,171820777.833333,161791354.333333,161791354.333333,171820777.833333,161791354.333333,144264674.666667,161791354.333333,122857959.333333,161791354.333333,127110025.833333,127110025.833333,160471479.666667,127110025.833333,171820777.833333,160471479.666667,171820777.833333
8207773731.66667,8475866092.83333,7077233441.16667,10069436827.5,8475866092.83333,9255028490.66667,7077233441.16667,8011842270.0,10069436827.5,8058089687.33333,7077233441.16667,8207773731.66667,8475866092.83333,8207773731.66667,8207773731.66667,8475866092.83333,8207773731.66667,8011842270.0,8207773731.66667,6604508138.16667,8207773731.66667,8058089687.33333,8058089687.33333,9255028490.66667,8058089687.33333,8475866092.83333,9255028490.66667,8475866092.83333
92343216.0,105351282.333333,64076429.5,123998046.166667,105351282.333333,74354702.6666667,64076429.5,76784921.6666667,123998046.166667,83867327.6666667,64076429.5,92343216.0,105351282.333333,92343216.0,92343216.0,105351282.333333,92343216.0,76784921.6666667,92343216.0,67689856.1666667,92343216.0,83867327.6666667,83867327.6666667,74354702.6666667,83867327.6666667,105351282.333333,74354702.6666667,105351282.333333
16515378.2,13172765.0,10845596.8333333,17593633.3333333,13172765.0,12000473.5,10845596.8333333,12169899.5,17593633.3333333,11537867.25,10845596.8333333,16515378.2,13172765.0,16515378.2,16515378.2,13172765.0,16515378.2,12169899.5,16515378.2,9245387.0,16515378.2,11537867.25,11537867.25,12000473.5,11537867.25,13172765.0,12000473.5,13172765.0
850383462.833333,805184109.833333,588685551.5,944471527.666667,805184109.833333,905216034.833333,588685551.5,761633440.666667,944471527.666667,778491590.166667,588685551.5,850383462.833333,805184109.833333,850383462.833333,850383462.833333,805184109.833333,850383462.833333,761633440.666667,850383462.833333,533083916.0,850383462.833333,778491590.166667,778491590.166667,905216034.833333,778491590.166667,805184109.833333,905216034.833333,805184109.833333
104734271.166667,106154260.833333,74605249.0,128031470.666667,106154260.833333,74553789.5,74605249.0,79520990.3333333,128031470.666667,85200504.6666667,74605249.0,104734271.166667,106154260.833333,104734271.166667,104734271.166667,,104734271.166667,79520990.3333333,104734271.166667,69184766.0,104734271.166667,85200504.6666667,85200504.6666667,74553789.5,85200504.6666667,106154260.833333,74553789.5,106154260.833333
10393575.8,9543161.5,15290566.5,10279582.0,9543161.5,9604301.16666667,15290566.5,8506860.75,10279582.0,8688769.33333333,15290566.5,10393575.8,9543161.5,10393575.8,10393575.8,9543161.5,10393575.8,8506860.75,,12216332.75,10393575.8,8688769.33333333,8688769.33333333,9604301.16666667,8688769.33333333,9543161.5,9604301.16666667,9543161.5
242641721.333333,237146140.333333,218582720.833333,259498733.0,237146140.333333,215049278.0,218582720.833333,202501662.5,259498733.0,177313415.5,218582720.833333,242641721.333333,,242641721.333333,242641721.333333,237146140.333333,242641721.333333,202501662.5,242641721.333333,179315572.166667,242641721.333333,177313415.5,177313415.5,215049278.0,177313415.5,237146140.333333,215049278.0,237146140.333333
95126334.0,86419360.6666667,75328196.6666667,103876998.5,86419360.6666667,87789466.5,75328196.6666667,90553082.1666667,103876998.5,74759456.6666667,75328196.6666667,95126334.0,86419360.6666667,95126334.0,95126334.0,86419360.6666667,95126334.0,90553082.1666667,95126334.0,68668539.3333333,95126334.0,74759456.6666667,74759456.6666667,87789466.5,74759456.6666667,86419360.6666667,87789466.5,86419360.6666667
49932955.6,62630915.8333333,56650444.1666667,75149035.1666667,62630915.8333333,51184903.0,56650444.1666667,61016761.0,75149035.1666667,62864931.5,56650444.1666667,49932955.6,62630915.8333333,49932955.6,49932955.6,62630915.8333333,49932955.6,61016761.0,49932955.6,52622516.0,49932955.6,62864931.5,62864931.5,51184903.0,62864931.5,62630915.8333333,51184903.0,62630915.8333333
15910279.3333333,14045586.8,9941701.4,16465163.6,14045586.8,8432422.5,9941701.4,14970599.0,16465163.6,12154898.5,9941701.4,15910279.3333333,14045586.8,15910279.3333333,15910279.3333333,14045586.8,15910279.3333333,14970599.0,15910279.3333333,10929284.8333333,15910279.3333333,12154898.5,12154898.5,8432422.5,12154898.5,14045586.8,8432422.5,14045586.8
210066971.666667,228027277.5,171632816.333333,261428365.833333,228027277.5,242796239.0,171632816.333333,201104374.666667,261428365.833333,197284747.166667,171632816.333333,210066971.666667,228027277.5,210066971.666667,210066971.666667,228027277.5,210066971.666667,201104374.666667,210066971.666667,169998264.333333,210066971.666667,197284747.166667,197284747.166667,242796239.0,197284747.166667,228027277.5,242796239.0,228027277.5
35886407.0,42345822.0,34899381.0,47578520.0,42345822.0,27001726.1666667,34899381.0,28541289.8333333,47578520.0,32372983.1666667,34899381.0,35886407.0,42345822.0,35886407.0,35886407.0,42345822.0,35886407.0,28541289.8333333,35886407.0,31394179.6666667,35886407.0,32372983.1666667,32372983.1666667,27001726.1666667,32372983.1666667,42345822.0,27001726.1666667,42345822.0
0.0,,18481954.0,0.0,,,18481954.0,27779407.6666667,0.0,0.0,18481954.0,,,0.0,,3177100.0,0.0,27779407.6666667,0.0,24073257.0,0.0,0.0,,123672746.0,0.0,3177100.0,123672746.0,3177100.0
146382320.166667,142883654.666667,106070428.833333,150986096.5,142883654.666667,114360918.333333,106070428.833333,129634578.333333,150986096.5,110500455.833333,106070428.833333,146382320.166667,142883654.666667,146382320.166667,146382320.166667,142883654.666667,146382320.166667,129634578.333333,146382320.166667,102611964.666667,146382320.166667,110500455.833333,110500455.833333,114360918.333333,110500455.833333,142883654.666667,114360918.333333,142883654.666667
13732943.6,13628042.0,14370488.6,25115796.4,13628042.0,39465811.6,14370488.6,21987296.75,25115796.4,22155517.0,14370488.6,13732943.6,13628042.0,13732943.6,13732943.6,13628042.0,13732943.6,21987296.75,13732943.6,14367636.1666667,13732943.6,22155517.0,22155517.0,39465811.6,22155517.0,13628042.0,39465811.6,13628042.0
68555476.3333333,69297879.6666667,49637228.0,78841743.5,69297879.6666667,52588997.8333333,49637228.0,54896121.6666667,78841743.5,47658053.6666667,49637228.0,68555476.3333333,69297879.6666667,68555476.3333333,68555476.3333333,69297879.6666667,68555476.3333333,54896121.6666667,68555476.3333333,55311067.5,68555476.3333333,47658053.6666667,47658053.6666667,52588997.8333333,47658053.6666667,69297879.6666667,52588997.8333333,69297879.6666667
98814368.0,102973778.0,67699557.1666667,112902686.166667,102973778.0,84417847.0,67699557.1666667,97649334.1666667,112902686.166667,79449965.6666667,67699557.1666667,98814368.0,102973778.0,98814368.0,98814368.0,102973778.0,98814368.0,97649334.1666667,98814368.0,63386987.8333333,98814368.0,79449965.6666667,79449965.6666667,84417847.0,79449965.6666667,102973778.0,84417847.0,102973778.0
418947155.833333,354882540.5,300056768.833333,435510005.5,354882540.5,348546675.5,300056768.833333,372845935.833333,435510005.5,321843047.5,300056768.833333,418947155.833333,354882540.5,418947155.833333,418947155.833333,354882540.5,418947155.833333,372845935.833333,418947155.833333,284354966.0,418947155.833333,321843047.5,321843047.5,348546675.5,321843047.5,354882540.5,348546675.5,354882540.5
67146555.3333333,81379295.6666667,54060752.0,91272980.3333333,81379295.6666667,59166915.1666667,54060752.0,73637226.8333333,91272980.3333333,65545299.3333333,54060752.0,67146555.3333333,81379295.6666667,67146555.3333333,67146555.3333333,81379295.6666667,67146555.3333333,73637226.8333333,67146555.3333333,54535088.3333333,67146555.3333333,65545299.3333333,65545299.3333333,59166915.1666667,65545299.3333333,81379295.6666667,59166915.1666667,81379295.6666667
18809018.0,0.0,0.0,0.0,0.0,10581898.25,0.0,5658112.66666667,,35275639.0,,,0.0,,,0.0,,5658112.66666667,,7767431.0,18809018.0,,,,,,10581898.25,0.0
3189495.0,0.0,10807377.0,8889376.66666667,0.0,14261210.3333333,10807377.0,10250134.75,8889376.66666667,13177874.3333333,10807377.0,3189495.0,0.0,,,0.0,3189495.0,10250134.75,3189495.0,10683115.0,3189495.0,13177874.3333333,13177874.3333333,14261210.3333333,13177874.3333333,0.0,,0.0
39090253.0,34637582.0,28168050.5,43722102.4,34637582.0,,,23533219.8,43722102.4,23958119.0,28168050.5,39090253.0,34637582.0,39090253.0,39090253.0,34637582.0,39090253.0,23533219.8,39090253.0,25331844.8,39090253.0,23958119.0,23958119.0,,23958119.0,,63905730.0,34637582.0
173187825.5,207064449.666667,160501414.0,243712441.333333,207064449.666667,155741592.666667,160501414.0,164950883.333333,243712441.333333,172746052.0,160501414.0,173187825.5,207064449.666667,173187825.5,173187825.5,207064449.666667,173187825.5,164950883.333333,173187825.5,150872995.333333,173187825.5,172746052.0,172746052.0,155741592.666667,172746052.0,207064449.666667,155741592.666667,207064449.666667
18597472.3333333,11043695.0,3785843.0,0.0,11043695.0,22033709.0,3785843.0,12102512.0,0.0,12239990.3333333,3785843.0,,11043695.0,18597472.3333333,18597472.3333333,11043695.0,18597472.3333333,12102512.0,,,18597472.3333333,12239990.3333333,12239990.3333333,22033709.0,12239990.3333333,11043695.0,22033709.0,11043695.0
0.0,,,,9690718.0,,,,0.0,,11517096.0,,,0.0,,,0.0,,,0.0,,0.0,0.0,,,9690718.0,,
,,19136500.0,,,,19136500.0,17044520.0,,,19136500.0,,7961400.0,,,,,17044520.0,,,,,,,,7961400.0,,
420548288.833333,396951359.833333,437696465.333333,466563639.5,396951359.833333,357285668.166667,437696465.333333,387390382.166667,466563639.5,307523579.166667,437696465.333333,420548288.833333,396951359.833333,420548288.833333,420548288.833333,396951359.833333,420548288.833333,387390382.166667,420548288.833333,413059737.0,420548288.833333,307523579.166667,307523579.166667,357285668.166667,307523579.166667,396951359.833333,357285668.166667,396951359.833333
1044652149.0,812909337.666667,660417178.333333,923789054.0,812909337.666667,820529923.166667,660417178.333333,828297318.833333,923789054.0,742472319.166667,660417178.333333,1044652149.0,812909337.666667,1044652149.0,1044652149.0,812909337.666667,1044652149.0,828297318.833333,1044652149.0,669759405.666667,1044652149.0,742472319.166667,742472319.166667,820529923.166667,742472319.166667,812909337.666667,820529923.166667,812909337.666667
113896373.0,108190461.666667,91571827.8333333,127541614.333333,108190461.666667,110428329.333333,91571827.8333333,103101190.333333,127541614.333333,86733254.0,91571827.8333333,113896373.0,108190461.666667,113896373.0,113896373.0,108190461.666667,113896373.0,103101190.333333,113896373.0,86588798.0,113896373.0,86733254.0,86733254.0,110428329.333333,86733254.0,108190461.666667,110428329.333333,108190461.666667
149920728.333333,169218442.333333,130950363.833333,222211888.666667,169218442.333333,117701402.166667,130950363.833333,139422684.166667,222211888.666667,144410709.5,130950363.833333,149920728.333333,169218442.333333,149920728.333333,149920728.333333,169218442.333333,149920728.333333,139422684.166667,149920728.333333,116458367.166667,149920728.333333,144410709.5,144410709.5,117701402.166667,144410709.5,169218442.333333,117701402.166667,169218442.333333
